name,Location_Unique,Lat,Long,Status,review_datetime_utc,Sentiment_Score_mean,Sentiment_Score_median,Sentiment_Score_std,review_rating_mean,review_rating_median,review_rating_std,O2_mg/l_mean,O2_mg/l_median,O2_mg/l_std,O2_%_mean,O2_%_median,O2_%_std,T_oC_mean,T_oC_median,T_oC_std,ZICHT_m_mean,ZICHT_m_median,ZICHT_m_std,INTTNLETRCCN_nKVE/dl_mean,INTTNLETRCCN_nKVE/dl_median,INTTNLETRCCN_nKVE/dl_std,E_COLI_nKVE/dl_mean,E_COLI_nKVE/dl_median,E_COLI_nKVE/dl_std,BADGT_n_mean,BADGT_n_median,BADGT_n_std,CHLFa_ug/l_blauwalg_mean,CHLFa_ug/l_blauwalg_median,CHLFa_ug/l_blauwalg_std
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2021-08-01,0.7232285714285714,0.7645,0.21549889183230708,4.842105263157895,5.0,0.3746343246326779,6.8375,6.65,1.916796061884817,68.125,60.5,23.485177696337992,16.7,18.7,4.556497192654316,1.35,1.15,0.6568322247184372,566.0,360.0,708.4348946798146,4580.0,3400.0,4840.144625938361,0.0,0.0,0.0,0.8272727272727273,0.5,0.8013624761503487
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2021-07-01,0.32785,0.44845,0.3930837388067404,4.647058823529412,5.0,0.6063390625908325,8.042857142857143,8.4,2.5409034763623897,82.14285714285714,80.0,29.655963826458084,17.979999999999997,19.15,4.474818432070736,1.22,1.0,0.6833739825307954,65.0,50.0,58.94913061275798,615.0,230.0,859.7819491010497,0.0,0.0,0.0,1.04,0.75,0.9118966803073447
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2021-06-01,0.3648166666666666,0.56585,0.42106361237545414,4.2,4.0,0.8618916073713346,9.114285714285712,9.1,1.8756586144859193,91.0,87.0,25.871477215909675,18.154545454545453,20.5,5.437897320906977,1.0,1.0,0.16733200530681513,22.5,22.5,8.660254037844387,195.0,150.0,187.17193521821943,1.0,0.0,1.7320508075688772,0.75,0.55,0.3894440481849307
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2021-05-01,0.7730666666666667,0.7825,0.05931528751791842,4.5,4.5,0.5270462766947299,10.314285714285715,10.3,0.1463850109422801,93.85714285714286,95.0,4.775931721614517,12.049999999999999,12.25,2.733028438279493,2.1399999999999997,1.0,2.266715685744465,75.0,80.0,57.66281297335398,483.3333333333333,370.0,441.05933085394906,1.0,1.0,1.4142135623730951,0.5,0.5,0.0
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2021-04-01,0.281,0.4355,0.4569278849008889,4.642857142857143,5.0,0.4972451580988469,12.314285714285715,12.2,0.7197883286739497,105.14285714285714,102.0,9.68553167407571,8.925,8.5,1.395656527537181,1.5,1.0,1.3228756555322954,15.0,15.0,0.0,25.0,25.0,7.0710678118654755,0.0,0.0,0,0.5,0.5,0.0
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2021-03-01,0.44483333333333336,0.5994,0.39116638829701783,4.7272727272727275,5.0,0.6466697906828633,13.842857142857143,12.9,2.363512317757298,110.0,101.0,22.06807649071391,6.114285714285714,5.8,0.7668736780560655,3.2,3.2,3.9597979746446663,,,,,,,,,,0.5,0.5,0.0
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2021-02-01,0.4143833333333333,0.4404,0.3607080282814158,4.2,5.0,1.1352924243950935,11.628571428571428,12.3,1.6539994817757004,89.85714285714286,95.0,13.618964368709925,4.414285714285715,4.5,0.7081162132224988,1.95,1.95,2.1920310216782974,,,,,,,,,,0.5,0.5,0.0
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2021-01-01,0.27573333333333333,0.2023,0.31885630514909585,5.0,5.0,0.0,10.885714285714286,11.5,1.8151479016217673,87.71428571428571,93.0,16.327015298927986,5.685714285714285,6.1,0.8493695140682713,3.6,3.6,4.808326112068523,,,,,,,,,,0.5,0.5,0.0
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2020-12-01,0.2997,0.2997,0.3460637513522617,4.5,5.0,0.9718253158075499,9.691428571428572,10.15,1.4831321425891062,80.75714285714285,83.5,14.268713693819443,7.242857142857142,7.3,0.21491969707422412,1.75,1.75,1.7677669529663689,,,,,,,,,,0.5,0.5,0.0
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2020-11-01,0.7102,0.7964,0.19623752189629792,4.545454545454546,5.0,0.6875516509523286,7.6,6.7,1.836663641860788,68.28571428571429,59.0,17.28886236583431,10.685714285714285,11.0,1.667761545134247,1.7999999999999998,1.7999999999999998,1.414213562373095,,,,,,,,,,0.5166666666666667,0.5,0.04082482904638629
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2020-10-01,0.5994,0.5994,0.0,5.0,5.0,0.0,7.285714285714286,6.2,2.069161320783996,66.57142857142857,61.0,20.751362548494196,11.314285714285715,12.5,2.7045816505999416,1.95,1.95,2.6162950903902256,,,,,,,,,,0.7000000000000001,0.55,0.31622776601683794
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2020-09-01,0.18645,0.148,0.32164349312035934,4.25,4.0,0.7071067811865476,7.5375,7.6499999999999995,1.6212318949313997,75.0,77.5,22.116574263272717,16.041666666666664,17.25,4.1346558245975915,1.8642857142857143,1.0,1.402591139556323,628.75,200.0,984.8381846780719,1190.0,1225.0,974.713633159333,3.0,4.0,2.6457513110645907,5.190909090909091,1.5,7.040235016738367
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2020-08-01,0.28044444444444444,0.552,0.43594202341340965,4.764705882352941,5.0,0.6642111641550716,6.8375,6.65,1.5174579306948088,72.875,67.0,22.79371780619764,18.62142857142857,20.450000000000003,4.804993968046894,1.2222222222222223,1.0,0.562978191801818,162.5,125.0,171.73137938847015,700.0,655.0,648.6396020390162,0.0,0.0,0.0,2.3083333333333336,1.55,3.069041405962968
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2020-07-01,0.70175,0.6451,0.1698807130508542,4.666666666666667,5.0,0.5163977794943222,7.228571428571429,7.2,2.1320680771763096,72.42857142857143,72.0,24.764606079760572,16.86923076923077,18.6,3.6883565932504903,1.2000000000000002,1.0,0.6845227743263395,966.0,160.0,1465.3259023166142,554.0,210.0,498.57797785301346,0.75,0.5,0.9574271077563381,1.02,0.6499999999999999,0.6988880056521535
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2020-06-01,0.6990500000000001,0.65785,0.1751104127876657,4.25,5.0,1.3887301496588271,8.757142857142856,8.8,1.1043205193800438,83.57142857142857,82.0,16.577868206911113,16.71818181818182,16.4,4.661291276420769,1.2833333333333332,1.0,0.8704405015086709,35.0,30.0,22.9128784747792,160.0,130.0,117.89826122551597,0.0,0.0,0.0,0.51,0.5,0.03162277660168378
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2020-05-01,0.21097500000000002,0.21075,0.44845475710116695,3.5714285714285716,3.0,1.511857892036909,10.042857142857143,10.5,0.8772250620700538,94.0,94.0,9.848857801796104,13.666666666666666,14.15,2.613021007929096,1.7857142857142858,1.0,1.9117431586805549,31.666666666666668,30.0,17.559422921421234,193.33333333333334,270.0,141.53915830374766,0.0,0.0,0.0,0.74,0.5,0.45264653858047893
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2020-04-01,-0.1174,-0.1174,0.0,3.0,3.0,0.0,11.071428571428571,11.5,1.158611648647187,99.42857142857143,102.0,5.883795341363228,11.475000000000001,11.0,2.5800055370926187,1.5333333333333332,1.0,1.2858201014657273,25.0,25.0,7.0710678118654755,37.5,37.5,31.81980515339464,0.0,0.0,0,0.5666666666666667,0.5,0.20000000000000004
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2020-03-01,0.8834,0.8834,0.0,5.0,5.0,0.0,10.828571428571431,11.1,0.8097618697581933,90.57142857142857,93.0,6.451282633635549,7.3428571428571425,7.5,0.3779644730092272,2.9,2.9,2.9698484809834995,,,,,,,,,,0.5,0.5,0.0
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2020-02-01,,,,4.333333333333333,4.0,0.7071067811865475,9.757142857142858,10.3,1.38306078783875,82.0,87.0,12.463279397226612,6.757142857142858,6.8,0.5349677337844556,2.4,2.4,2.262741699796952,,,,,,,,,,0.5833333333333334,0.6,0.0752772652709081
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2020-01-01,0.5153285714285715,0.5994,0.2633110436618368,4.8,5.0,0.4140393356054127,12.27142857142857,12.9,2.076627302233348,96.42857142857143,102.0,16.631868434395688,6.128571428571428,6.3,0.4990467102863409,2.55,2.55,2.7577164466275352,,,,,,,,,,0.5,0.5,0.0
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2019-12-01,0.7717,0.7717,0.0,4.5,5.0,0.7071067811865475,8.883333333333333,8.95,0.37638632635454083,74.5,75.5,3.449637662132068,6.816666666666666,6.8,0.04082482904638653,2.4,2.4,0,,,,,,,,,,0.6333333333333333,0.5,0.32659863237109044
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2019-11-01,0.4425909090909091,0.5719,0.42579575492140703,4.703703703703703,5.0,0.7240279857964914,6.366666666666667,6.95,2.1759289204077112,54.833333333333336,60.0,19.104100781420378,8.166666666666666,8.399999999999999,0.5715476066494081,4.0,4.0,0,,,,,,,,,,0.5,0.5,0.0
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2019-10-01,0.5111625000000001,0.5994,0.3352182907385159,4.52,5.0,0.677329690921697,7.0,7.050000000000001,1.8644033898274268,65.0,66.0,19.544820285692065,11.299999999999999,11.75,1.98292712927127,4.5,4.5,0,,,,,,,,,,0.6000000000000001,0.6,0.1095445115010332
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2019-09-01,0.4957848484848485,0.5719,0.3059053122712281,4.586956521739131,5.0,0.6139795234628961,6.8500000000000005,6.550000000000001,1.7592612085759183,66.83333333333333,59.5,21.701766441160192,14.922222222222224,17.3,4.257868533015603,1.575,1.4,0.722841614740048,135.0,60.0,170.36725037400822,646.6666666666666,580.0,622.6823695378996,0.0,0.0,0.0,2.7222222222222223,1.4,2.178174567027272
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2019-08-01,0.4456791666666667,0.5175000000000001,0.34498311026084777,4.508064516129032,5.0,0.7703443189818232,5.583333333333333,4.3,3.2841538737803786,57.666666666666664,40.0,41.7596296279872,16.65555555555555,18.8,5.766088603011384,1.675,1.6,0.788986691902975,71.66666666666667,90.0,50.083264004389065,270.0,310.0,232.59406699226014,0.0,0.0,0.0,2.9,1.7,3.0041637771599605
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2019-07-01,0.5251897435897436,0.5994,0.3326126930474066,4.475247524752476,5.0,0.8196835902461461,7.466666666666668,7.25,1.1518101695447331,72.66666666666667,67.0,17.397317800933184,16.188888888888886,19.2,4.6982561776803005,1.375,1.35,0.43493294502332963,51.666666666666664,30.0,51.07184482014854,101.66666666666667,60.0,113.39459128782701,0.0,0.0,0.0,1.411111111111111,1.6,0.6954215348341689
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2019-06-01,0.5593282051282051,0.5994,0.3085252458737056,4.58252427184466,5.0,0.551722291692297,7.8,7.5,1.920416621465249,78.66666666666667,73.5,26.17377822681828,16.444444444444443,17.1,3.9389437388439266,1.15,1.0,0.30000000000000004,85.0,50.0,92.60129588726068,320.0,270.0,238.9560629069704,0.0,0.0,0.0,0.5777777777777778,0.5,0.2333333333333333
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2019-05-01,0.6318578947368421,0.7003,0.2967291213581645,4.615384615384615,5.0,0.6310230148329525,9.383333333333333,9.600000000000001,1.7069465916268929,87.66666666666667,88.0,21.07763427585427,12.577777777777778,12.1,2.9110899066233666,2.25,1.5,1.8929694486000912,16.666666666666668,15.0,2.886751345948129,28.333333333333332,20.0,18.929694486000912,0.0,0.0,0.0,0.6555555555555556,0.5,0.2006932429798716
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2019-04-01,0.5309320000000001,0.5994,0.3006640092085073,4.5,5.0,0.6658800390574074,10.216666666666667,10.2,0.5810909280540066,86.66666666666667,86.0,7.685484153042453,9.114285714285714,8.5,2.033411395847359,1.75,1.75,1.0606601717798212,15.0,15.0,0.0,55.0,55.0,49.49747468305833,0.0,0.0,0,0.5,0.5,0.0
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2019-03-01,0.5859,0.5859,0.0,4.545454545454546,5.0,0.9341987329938275,10.416666666666666,10.55,0.3868677637987773,86.83333333333333,87.5,3.371448748930742,7.616666666666667,7.7,0.2228601953392905,5.0,5.0,0,,,,,,,,,,0.5,0.5,0.0
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2019-02-01,0.09236666666666665,0.296,0.4656369866466079,4.6,5.0,0.5477225575051661,13.949999999999998,14.45,1.4053469322555197,109.33333333333333,113.5,11.518101695447331,4.733333333333333,4.6,0.40331955899344485,6.0,6.0,0,,,,,,,,,,0.5,0.5,0.0
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2019-01-01,0.6546500000000001,0.6474500000000001,0.052488125641266085,4.0,4.0,1.1832159566199232,10.166666666666666,10.2,0.1861898672502526,80.0,80.0,1.4142135623730951,4.6499999999999995,4.6,0.08366600265340768,5.0,5.0,0,,,,,,,,,,0.5,0.5,0.0
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2018-12-01,0.5074,0.5859,0.31764782385528795,4.125,4.0,0.8345229603962804,8.666666666666668,8.7,0.3265986323710905,74.66666666666667,74.5,3.011090610836324,7.666666666666667,7.6,0.23380903889000246,4.0,4.0,0,,,,,,,,,,0.5,0.5,0.0
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2018-11-01,0.5701333333333333,0.5106,0.18570062825239264,4.833333333333333,5.0,0.38924947208076144,6.666666666666667,7.3999999999999995,2.251814083503935,58.666666666666664,64.5,20.982532417862878,8.566666666666665,8.649999999999999,1.9510680835549195,4.0,4.0,0,,,,,,,,,,0.9333333333333332,0.9,0.48027769744874343
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2018-10-01,0.514,0.514,0.44081036739169366,4.636363636363637,5.0,0.6741998624632421,7.866666666666667,8.6,2.5966645271707063,74.16666666666667,79.0,27.513027217423144,12.083333333333334,12.3,2.8074306165365273,2.3,2.3,0,,,,,,,,,,4.3999999999999995,4.8,2.4199173539606678
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2018-09-01,0.564175,0.61165,0.28218581791672903,4.769230769230769,5.0,0.4385290096535146,6.433333333333334,6.199999999999999,2.301883286934128,61.666666666666664,53.0,27.760883751542686,16.085,17.5,3.7052274594572174,1.22,1.1,0.22424476423255524,113.33333333333333,90.0,97.12534856222311,673.3333333333334,390.0,822.455672564384,0.0,0.0,0.0,36.141666666666666,18.9,61.16271894222654
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2018-08-01,0.49121428571428577,0.5859,0.2378859070266769,4.371428571428571,5.0,0.87735277919413,6.033333333333334,6.35,1.9148542155126764,58.666666666666664,59.0,23.70372685184055,19.186363636363634,20.8,4.612745846285512,0.9941176470588234,1.0,0.20757705868933984,720.0,330.0,924.7432075987366,2626.0,3200.0,1633.3646255505842,0.0,0.0,0.0,40.652173913043484,31.7,39.61301289366708
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2018-07-01,0.6201266666666666,0.7003,0.2981415183304414,4.5,5.0,0.7259662712736914,7.516666666666667,7.35,0.7600438583836238,75.83333333333333,70.5,15.458546719102243,21.094999999999995,22.35,5.044170684536443,1.2866666666666668,1.0,0.6368075137149447,162.0,90.0,208.49460424672864,912.0,400.0,1033.1118042109479,15.0,10.0,19.148542155126762,29.19047619047619,2.0,59.87545327395782
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2018-06-01,0.5378333333333334,0.7959,0.4659036846101706,4.555555555555555,5.0,0.7264831572567789,9.233333333333334,9.399999999999999,1.4800900873482892,88.5,83.5,20.676073128135332,17.486666666666668,19.3,4.881578589330456,1.2899999999999998,1.1,0.3446415206816756,131.25,90.0,148.56956844073645,1082.5,600.0,1397.7929031154795,0.0,0.0,0.0,0.8999999999999999,0.6,0.6094494002200441
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2018-05-01,0.5979666666666666,0.5859,0.03375815950749292,4.888888888888889,5.0,0.3333333333333334,10.383333333333333,10.7,0.7413950813612582,92.33333333333333,92.0,4.273952113286562,14.821428571428573,17.0,5.091951200960889,2.022222222222222,1.2,1.7093696043993656,108.33333333333333,20.0,157.34781006843832,416.6666666666667,370.0,392.08842540086965,5.0,5.0,7.0710678118654755,0.5599999999999999,0.5,0.13522468075656263
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2018-04-01,0.80525,0.80525,0.04886107857999039,4.6,5.0,0.547722557505166,10.950000000000001,10.850000000000001,0.4183300132670375,91.33333333333333,90.5,4.033195589934446,7.271428571428572,6.9,1.872355277642116,2.5,2.5,2.1213203435596424,17.5,17.5,3.5355339059327378,107.5,107.5,130.8147545195113,0.0,0.0,0,0.5,0.5,0.0
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2018-03-01,0.7906,0.7906,0.0,5.0,5.0,0.0,12.450000000000001,12.45,0.15165750888103105,102.16666666666667,102.0,1.7224014243685082,5.733333333333333,5.75,0.8310635755865291,5.0,5.0,0,,,,,,,,,,,,
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2017-08-01,0.3953,0.3953,0.5590386212060845,4.5,4.5,0.7071067811865476,7.133333333333334,6.9,3.434748899119119,75.11111111111111,74.0,41.95367815950243,17.729411764705883,20.1,4.52351698154798,1.5694444444444446,1.6,0.4342467748157821,40.0,15.0,43.30127018922193,606.6666666666666,200.0,864.9470118645033,0.0,0.0,0.0,17.820689655172412,8.7,24.669115730726155
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2017-07-01,,,,5.0,5.0,0.0,7.271428571428572,7.2,2.187627547301936,76.14285714285714,64.0,31.471831698777724,19.060000000000002,20.8,4.924980057972679,1.4125,1.6,0.3052321520853704,263.3333333333333,290.0,231.15651263447745,320.0,330.0,295.1270912674741,1.0,1.0,1.4142135623730951,7.5375000000000005,8.2,4.228147142764732
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2017-04-01,,,,5.0,5.0,0.0,11.283333333333333,11.2,0.6615638039272302,95.5,93.0,9.00555384193554,8.585714285714285,8.2,1.2979837844757172,2.0,2.0,1.4142135623730951,37.5,37.5,31.81980515339464,185.0,185.0,233.3452377915607,0.0,0.0,0,0.5,0.5,0.0
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2017-03-01,0.7717,0.7717,0.0,4.0,4.0,0.0,11.916666666666666,11.95,0.09831920802501716,97.0,97.0,0.8944271909999159,5.5,5.45,0.15491933384829645,7.5,7.5,0,,,,,,,,,,0.5,0.5,0.0
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2017-02-01,,,,4.0,4.0,0.0,10.350000000000001,10.3,0.23452078799117115,80.16666666666667,80.0,1.3291601358251257,4.45,4.45,0.05477225575051641,7.0,7.0,0,,,,,,,,,,,,
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2017-01-01,0.4767,0.4767,0.0,4.0,4.0,0.0,9.8,9.8,0.2529822128134703,77.5,77.5,2.073644135332772,5.366666666666667,5.35,0.08164965809277275,5.5,5.5,0,,,,,,,,,,,,
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2016-12-01,,,,5.0,5.0,0.0,7.249999999999999,7.3,0.17606816861658994,59.333333333333336,60.0,1.7511900715418263,6.566666666666666,6.6,0.1505545305418163,5.0,5.0,0,,,,,,,,,,,,
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2016-10-01,,,,4.0,4.0,0.0,5.833333333333333,6.0,2.302751976802249,54.833333333333336,55.0,24.685353282192793,11.966666666666667,11.65,2.847923219938815,4.2,4.2,0,,,,,,,,,,0.7666666666666666,0.7,0.3265986323710904
Sloterplas,Sloterplas,52.3650133,4.814011,unofficial,2016-09-01,0.6705,0.6705,0.0,4.0,4.0,0.0,5.471428571428571,5.1,2.3243022506509243,56.142857142857146,46.0,29.379292999370442,18.84782608695652,19.5,3.6990010402339935,1.3944444444444446,1.2,0.46837921064808186,51.666666666666664,30.0,51.071844820148534,456.6666666666667,180.0,558.9573627150226,0.0,0.0,0.0,29.846153846153847,10.2,67.40333659853484
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2023-10-01,0.765,0.765,0.0,5.0,5.0,0.0,6.35,6.25,2.188606862823929,61.75,60.5,25.630385612913955,13.375,13.25,3.587362076326652,,,,323.3333333333333,410.0,232.4507116214819,550.0,550.0,330.0,,,,,,
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2023-09-01,0.4229,0.4229,0.4170515795438257,4.75,5.0,0.5,6.6866666666666665,7.3,1.9588140240850789,71.2,75.0,23.92309105684894,18.169999999999998,18.35,3.910862066765224,1.542857142857143,1.0,1.1530497862294629,1823.124875,155.0,4525.935175996398,4939.375,215.0,12199.282308369035,0.0,0.0,0.0,40.96923076923077,4.1,126.34640467523789
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2023-08-01,0.5994,0.5994,0.0,4.5,5.0,1.0,5.914285714285714,5.7,2.8673033622950626,59.714285714285715,53.0,32.15438946558871,17.607692307692307,19.0,4.861148962001599,1.1714285714285713,1.0,0.37289089429432176,375.0,110.0,532.7757501988993,1087.7777777777778,740.0,1238.7067628960635,1.2,0.0,2.16794833886788,5.716666666666668,5.25,4.479025191564194
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2023-07-01,0.4404,0.4404,0.0,4.0,4.0,1.0,6.928571428571428,7.1,1.9863822103800377,69.71428571428571,65.0,22.983430884837347,17.18,19.2,3.971789409209798,1.06,1.0,0.37148351242013417,45.833333333333336,35.0,36.38910093237626,193.33333333333334,170.0,136.91846722289387,0.0,0.0,0.0,14.319999999999999,7.9,14.140968849410568
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2023-06-01,0.6753999999999999,0.5859,0.16728941986868148,4.833333333333333,5.0,0.408248290463863,9.842857142857143,9.7,2.556597441168726,98.42857142857143,88.0,34.461849161341405,17.09,17.200000000000003,5.504230696069666,0.9,1.0,0.2,88.33333333333333,80.0,76.72461578050859,220.83333333333334,145.0,227.64921846267487,1.0,1.0,1.4142135623730951,2.55,0.5,4.1
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2023-05-01,0.44845,0.44845,0.03811305550595494,4.0,4.0,1.1547005383792515,11.228571428571426,10.3,2.68123994059607,102.42857142857143,97.0,26.209776438428104,12.76,13.5,3.026622613482633,2.04,1.0,1.919114379082185,39.166666666666664,17.5,49.74099583509227,66.66666666666667,20.0,78.90923055426828,0.0,0.0,0.0,0.5333333333333333,0.5,0.05773502691896256
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2023-04-01,,,,4.5,4.5,0.7071067811865476,12.700000000000001,11.8,2.34022790912908,104.85714285714286,97.0,21.698145630664474,7.742857142857145,7.7,0.41975049278169524,2.4,2.4,2.9698484809834995,15.0,15.0,0.0,37.5,37.5,31.81980515339464,,,,0.5,0.5,0.0
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2023-03-01,0.4019,0.4019,0.0,4.0,4.0,0.0,12.457142857142857,12.5,0.11338934190276775,99.14285714285714,100.0,2.410295378065479,5.771428571428571,6.0,0.6524678426668136,4.333333333333333,6.2,3.2331615074619044,,,,,,,,,,0.5,0.5,0.0
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2022-11-01,,,,5.0,5.0,0.0,6.971428571428572,6.6,2.6361046297610455,62.142857142857146,60.0,22.86502840167761,9.37142857142857,9.5,2.056464835354016,2.45,2.45,2.899137802864845,,,,,,,,,,0.3,0.3,0.282842712474619
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2022-10-01,0.4215,0.4215,0.0,4.0,4.0,0.0,6.0,5.8,3.160168771864355,56.57142857142857,51.0,31.415798270175802,11.642857142857144,13.4,2.495901402203983,2.65,2.65,2.616295090390226,,,,,,,,,,0.5,0.5,0.0
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2022-09-01,0.6936,0.6811499999999999,0.24928466993914145,4.2,5.0,1.3038404810405297,5.7,6.3,2.449489742783178,54.714285714285715,54.0,26.081374489050518,15.26,17.299999999999997,4.588439579832971,1.6199999999999999,1.0,1.0825894882179485,145.0,145.0,49.49747468305833,405.0,405.0,219.20310216782974,0.5,0.5,0.7071067811865476,1.075,0.75,0.8341662504161466
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2022-08-01,0.6974600000000001,0.6249,0.21092587086462392,4.7,5.0,0.4830458915396479,5.9,5.2,1.911369491577527,61.285714285714285,51.0,26.694033576277462,18.527272727272727,21.7,6.289847519469914,1.4166666666666667,1.0,0.6645800679125629,106.66666666666667,140.0,75.71877794400365,2463.3333333333335,660.0,3592.2462796046334,9.666666666666666,0.0,16.74315780649915,0.925,0.75,0.5678908345800273
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2022-07-01,0.57916,0.6571,0.17559049803448934,4.5,5.0,0.7595545253127499,6.2142857142857135,6.5,2.3568542391844907,62.857142857142854,62.0,29.379292999370445,17.130000000000003,19.9,6.070886810562907,1.42,1.0,0.7259476565152615,165.0,165.0,205.0609665440988,680.0,680.0,876.812408671319,0.0,0.0,0.0,0.975,0.9,0.4573474244670748
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2022-06-01,0.6378,0.6378,0.17988796513385766,4.8,5.0,0.44721359549995787,8.62857142857143,9.1,2.1553919100048335,83.0,80.0,25.78113005022601,15.95,17.25,4.8660387722801115,1.4,1.0,0.552268050859363,17.5,17.5,3.5355339059327378,155.0,155.0,35.35533905932738,0.0,0.0,0.0,0.775,0.5,0.55
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2022-05-01,0.539175,0.6133500000000001,0.4403093486402486,4.875,5.0,0.3535533905932738,9.342857142857142,10.1,1.8292595431459355,85.57142857142857,92.0,16.277357922967134,13.180000000000001,12.850000000000001,2.887059249671041,1.8,1.0,1.8110770276274837,15.0,15.0,0.0,55.0,55.0,7.0710678118654755,0.0,0.0,0.0,0.575,0.5,0.15000000000000002
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2022-04-01,0.7177,0.7177,0.0,5.0,5.0,0.0,11.142857142857142,11.6,0.8922950611711776,98.42857142857143,98.0,10.309496315810694,10.5125,10.05,2.454987634533886,1.2666666666666666,1.0,1.1239810200058242,15.0,15.0,0,50.0,50.0,0,1.0,1.0,0,0.5,0.5,0.0
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2022-03-01,0.62635,0.62635,0.07700392847121502,5.0,5.0,0.0,11.357142857142858,11.9,1.5284601650649836,91.85714285714286,95.0,13.82544238506881,6.9,6.7,1.0115993936995678,3.45,3.45,4.31335136523794,,,,,,,,,,0.5,0.5,0.0
Sloterplas Beach,Sloterplas,52.3720176,4.822453,unofficial,2022-02-01,0.0,0.0,0.0,4.0,4.0,0.0,11.92857142857143,12.7,1.8705741415532338,93.71428571428571,99.0,14.442002235542985,5.8999999999999995,6.0,0.3741657386773942,3.3000000000000003,3.3000000000000003,4.1012193308819755,,,,,,,,,,0.85,0.85,0.49497474683058323
