name,Location_Unique,Lat,Long,Status,review_datetime_utc,Sentiment_Score_mean,Sentiment_Score_median,Sentiment_Score_std,review_rating_mean,review_rating_median,review_rating_std,O2_mg/l_mean,O2_mg/l_median,O2_mg/l_std,O2_%_mean,O2_%_median,O2_%_std,T_oC_mean,T_oC_median,T_oC_std,ZICHT_m_mean,ZICHT_m_median,ZICHT_m_std,INTTNLETRCCN_nKVE/dl_mean,INTTNLETRCCN_nKVE/dl_median,INTTNLETRCCN_nKVE/dl_std,E_COLI_nKVE/dl_mean,E_COLI_nKVE/dl_median,E_COLI_nKVE/dl_std,BADGT_n_mean,BADGT_n_median,BADGT_n_std,CHLFa_ug/l_blauwalg_mean,CHLFa_ug/l_blauwalg_median,CHLFa_ug/l_blauwalg_std,FG_mean,FG_median,FG_std,TG_mean,TG_median,TG_std,SQ_mean,SQ_median,SQ_std,DR_mean,DR_median,DR_std,RH_mean,RH_median,RH_std,PG_mean,PG_median,PG_std,UG_mean,UG_median,UG_std,EV24_mean,EV24_median,EV24_std,Amenities_Score,Normalized_Amenities_Score
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2023-11-01,0.0,0.0,0.0,4.5,4.5,0.7071067811865476,,,,,,,,,,,,,,,,,,,,,,,,,6.046666666666667,6.0,2.5459423053600845,8.2,8.8,2.9424479604574145,2.3400000000000003,2.2,1.8971206252283135,4.29,3.6500000000000004,3.820850690618517,5.803333333333333,3.9000000000000004,5.1326070914843624,1003.4966666666667,1005.65,12.907787916172504,88.36666666666666,89.5,4.445847000916198,0.39666666666666667,0.4,0.16829207415152445,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2023-10-01,0.8988,0.8988,0.1084701802340163,4.833333333333333,5.0,0.408248290463863,,,,,,,,,,,,,,,,,,,,,,,,,5.174193548387097,4.8,1.7937108304250668,13.429032258064517,12.4,3.355995458144789,3.0870967741935487,2.4,2.5993475528124694,3.703225806451613,3.4,3.7972387141496986,5.274193548387097,5.0,5.627522674002299,1007.9677419354839,1011.5,12.624665747009908,86.48387096774194,88.0,7.530030063521941,0.9129032258064517,0.9,0.4949694910662358,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2023-09-01,0.7444000000000001,0.7783,0.1313724095843567,4.153846153846154,5.0,1.281025230440697,5.2,5.2,0.0,54.0,54.0,0.0,17.6,17.6,0.0,0.8,0.8,0.0,,,,,,,,,,,,,3.6966666666666668,3.1,1.8407395856617583,18.186666666666667,17.5,2.8345173996447595,6.510000000000001,6.15,4.08259313018903,1.1133333333333333,0.0,2.4900780889138576,2.1233333333333335,0.0,4.395731515408505,1015.5066666666667,1016.6,7.201848528136514,79.5,79.0,6.312685640834652,2.203333333333333,2.2,0.9530594012034204,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2023-08-01,0.6147833333333333,0.6625,0.3553325395550858,4.764705882352941,5.0,0.4372373160976031,4.2,4.2,0.0,46.0,46.0,0.0,19.0,19.0,0.0,0.9,0.9,0.0,,,,,,,,,,,,,4.467741935483871,4.3,1.4958840512195548,17.796774193548387,18.2,1.8748735649358645,6.754838709677419,6.0,3.347491955679695,1.4806451612903226,0.2,2.85096693895119,3.264516129032258,0.1,6.580986708404103,1013.0,1014.4,7.094295754905105,79.29032258064517,79.0,4.495112387895623,2.8,2.9,0.7733463106067244,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2023-07-01,0.554425,0.6529499999999999,0.394823389842429,4.8,5.0,0.6324555320336759,5.1,5.1,0.0,54.0,54.0,0.0,18.6,18.6,0.0,0.8,0.8,0.0,,,,,,,,,,,,,5.651612903225806,5.8,1.9173016939542817,18.203225806451613,18.0,2.0494663146336167,7.061290322580645,6.8,4.417536711011256,1.8806451612903226,0.4,2.8954268006565904,3.270967741935484,0.3,5.978250555859704,1011.0516129032258,1011.2,5.002958541976602,73.45161290322581,72.0,8.53772920507487,3.3451612903225807,3.3,1.2135893735254188,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2023-06-01,0.3117833333333333,0.3681999999999999,0.4316990730435573,4.458333333333333,5.0,1.0206207261596574,7.3,7.3,0.0,73.0,73.0,0.0,15.9,15.9,0.0,0.9,0.9,0.0,,,,,,,,,,,,,4.366666666666666,4.5,0.9516068282413466,19.273333333333333,19.950000000000003,3.2796273501048185,11.013333333333332,13.2,4.738827796922873,0.5066666666666666,0.0,1.3657557940162246,0.7533333333333333,0.0,3.080663709152443,1017.8766666666667,1017.6,3.927398064311226,64.93333333333334,68.5,11.057224887928355,4.466666666666667,4.95,1.2215654801205797,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2023-05-01,0.4588,0.4588,0.0,4.666666666666667,5.0,0.4923659639173309,11.3,11.3,0.0,107.0,107.0,0.0,13.5,13.5,0.0,1.0,1.0,0.0,,,,,,,,,,,,,4.199999999999999,4.3,1.1071614388213236,13.345161290322581,13.6,2.061605811587785,8.287096774193548,8.8,4.466920851533029,0.7032258064516128,0.0,2.1134719746713277,1.2161290322580647,0.0,3.4211954875446455,1021.7903225806451,1022.6,5.383089102275617,76.45161290322581,76.0,8.635406147601111,3.2129032258064516,3.3,1.1375530999258385,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2023-04-01,0.46966,0.6369,0.5047459984982545,4.375,5.0,0.9161253813129042,10.0,10.0,0.0,86.0,86.0,0.0,9.1,9.1,0.0,0.8,0.8,0.0,,,,,,,,,,,,,4.866666666666666,4.55,1.862495339293199,8.886666666666667,9.100000000000001,1.7456103676237593,6.746666666666667,6.5,4.55731889991863,1.8566666666666667,0.2,2.7849217024700867,2.19,0.1,3.7719446796933105,1016.4733333333334,1018.75,9.275556886546259,75.9,74.5,9.785533540214692,2.0766666666666667,2.1,0.9142149030118076,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2023-03-01,0.7351,0.7351,0.0,4.875,5.0,0.3535533905932737,14.1,14.1,0.0,106.0,106.0,0.0,4.2,4.2,0.0,0.8,0.8,0.0,,,,,,,,,,,,,5.874193548387097,5.0,2.559859842677314,7.003225806451613,6.7,3.6952876592351123,3.9709677419354836,2.9,3.599569288606005,3.458064516129032,2.0,4.100414943089918,3.2516129032258063,1.3,4.426887858103094,1008.5451612903227,1006.9,10.687763238325495,81.87096774193549,82.0,7.227822299455615,1.1419354838709677,1.2,0.543450263948833,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2023-02-01,0.4073,0.5859,0.3536205169387093,5.0,5.0,0.0,6.9,6.9,0.0,55.0,55.0,0.0,6.0,6.0,0.0,0.8,0.8,0.0,,,,,,,,,,,,,4.789285714285714,4.35,2.591378464628194,6.107142857142857,6.65,2.497703026415123,3.7178571428571425,2.9,3.240155813209845,0.975,0.0,1.664894891577243,0.6571428571428571,0.0,1.1920656056456227,1026.8857142857144,1026.5,9.367562355799713,84.60714285714286,87.0,7.775140263844054,0.6535714285714286,0.6,0.3190187442512955,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2023-01-01,0.5561499999999999,0.5561499999999999,0.1904238561735372,4.5,4.5,0.5773502691896257,7.2,7.2,0.0,62.0,62.0,0.0,9.2,9.2,0.0,0.9,0.9,0.0,,,,,,,,,,,,,6.416129032258064,6.1,2.6556205488510045,6.006451612903225,6.3,3.4633505578223476,1.9096774193548387,1.2,2.0338038156267326,3.158064516129032,2.2,3.4460612573467206,3.929032258064516,2.2,5.184542381795797,1013.8580645161289,1015.1,14.653520422411514,85.48387096774194,86.0,5.470572109858084,0.3096774193548387,0.3,0.16916271744679862,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2022-12-01,0.6115,0.6115,0.0,5.0,5.0,0.0,5.4,5.4,0.0,44.0,44.0,0.0,7.0,7.0,0.0,0.6,0.6,0.0,,,,,,,,,,,,,4.867741935483871,4.6,2.480554971303956,4.241935483870968,4.5,4.380585775643841,2.238709677419355,1.8,2.3092628930594254,2.661290322580645,1.4,3.4119030182634704,2.4419354838709677,0.5,3.9405071061859775,1012.3548387096774,1010.4,7.590394554311019,89.90322580645162,91.0,5.7773464090061815,0.22903225806451616,0.2,0.12749079255077098,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2022-11-01,0.5011666666666666,0.5859,0.1585974884206346,4.25,4.5,0.957427107756338,2.1,2.1,0.0,20.0,20.0,0.0,13.1,13.1,0.0,0.8,0.8,0.0,,,,,,,,,,,,,5.366666666666666,5.65,2.1874388880352496,8.83,9.4,3.1573353744362778,3.143333333333333,2.3499999999999996,2.643694805045057,3.0133333333333336,1.75,3.438966252944174,3.65,1.85,4.522149194059538,1010.0966666666667,1009.25,10.673034037027888,88.53333333333333,90.0,6.0262389228735005,0.5133333333333333,0.5,0.26674998698323416,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2022-10-01,0.430925,0.48285,0.6350457326051409,4.25,4.0,0.7071067811865476,3.8,3.8,0.0,36.0,36.0,0.0,13.2,13.2,0.0,1.0,1.0,0.0,,,,,,,,,,,,,4.464516129032258,4.4,1.6147602213085694,13.45483870967742,13.7,1.836342562335115,4.761290322580645,4.3,2.9543491635602126,1.164516129032258,0.3,2.0560764996275065,1.8193548387096774,0.2,2.9372380437585233,1016.3225806451613,1017.1,6.505863840260746,84.51612903225806,85.0,5.339270022245312,1.0935483870967742,1.0,0.46136926912983545,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2022-09-01,0.64307,0.6789499999999999,0.2691566212779797,4.722222222222222,5.0,0.4608885989624767,5.3,5.3,0.0,56.0,56.0,0.0,18.2,18.2,0.0,1.0,1.0,0.0,,,,,,,,,,,,,3.4833333333333334,3.4,1.303094607292792,15.413333333333332,14.45,3.558158075309315,6.36,7.3,3.486889731551601,2.4566666666666666,1.75,2.7474452779910936,5.263333333333334,2.8499999999999996,6.080487005349343,1012.2966666666667,1013.45,7.275689352601277,76.66666666666667,79.0,9.526571028211333,2.066666666666667,1.9,0.8757219244080217,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2022-08-01,0.4990571428571428,0.5423,0.3253529130374862,4.296296296296297,5.0,1.0308627758717754,4.3,4.3,0.0,49.0,49.0,0.0,21.9,21.9,0.0,0.5,0.5,0.0,,,,,,,,,,,,,3.52258064516129,3.4,1.0422400433741197,20.29032258064516,19.8,2.5232281983806018,8.925806451612903,9.0,3.7201255391525634,0.27419354838709675,0.0,1.1883758887076101,1.425806451612903,0.0,7.503116244727512,1017.8903225806451,1017.4,5.831690666091088,69.83870967741936,70.0,8.613930106719856,3.3806451612903223,3.6,1.0107229462565348,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2022-07-01,0.37288,0.5037,0.4204814378252095,4.285714285714286,5.0,1.0490610566259242,3.7,3.7,0.0,40.0,40.0,0.0,20.2,20.2,0.0,1.0,1.0,0.0,,,,,,,,,,,,,3.97741935483871,4.2,1.259725950079147,18.751612903225805,17.4,2.754687613896735,8.470967741935485,9.2,4.011692069068105,0.5870967741935483,0.0,1.7119583081077854,1.135483870967742,0.0,3.146585285578205,1020.7645161290322,1020.5,4.327522451971838,68.70967741935483,69.0,9.155268352463468,3.7225806451612904,3.9,1.0817279120714332,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2022-06-01,0.516825,0.5104500000000001,0.1105630250128857,4.823529411764706,5.0,0.5285941398709246,8.6,8.6,0.0,87.0,87.0,0.0,15.7,15.7,0.0,1.0,1.0,0.0,,,,,,,,,,,,,4.153333333333333,4.15,1.2355115899451887,17.063333333333333,16.799999999999997,2.442059695330062,9.636666666666667,10.95,4.396777860610604,1.1133333333333333,0.0,2.2388588363023003,2.52,0.0,5.904766436250181,1016.3199999999999,1015.9,4.655276576101571,70.86666666666666,71.0,7.804841802083856,3.8266666666666667,4.1,1.2027560942361597,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2022-05-01,0.5560999999999999,0.5563,0.2294222395497001,4.588235294117647,5.0,0.7122871199007255,5.7,5.7,0.0,55.0,55.0,0.0,13.6,13.6,0.0,0.6,0.6,0.0,,,,,,,,,,,,,4.280645161290322,4.0,1.945121167937992,13.98709677419355,14.0,2.502094855926552,8.319354838709677,9.0,3.974306135816196,0.732258064516129,0.0,1.2306271930367114,1.6483870967741936,0.0,3.421645611232374,1018.1354838709677,1019.1,5.490669410219533,71.54838709677419,72.0,6.632465165587886,3.229032258064516,3.4,0.9059635926556219,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2022-04-01,0.4295,0.4215,0.3573366759793906,4.666666666666667,5.0,0.4879500364742665,8.9,8.9,0.0,78.0,78.0,0.0,8.7,8.7,0.0,1.0,1.0,0.0,,,,,,,,,,,,,5.423333333333333,4.6,2.38113185037891,9.663333333333332,9.9,3.079554441076753,7.643333333333333,8.2,4.403989353100461,1.1900000000000002,0.0,2.864303289341639,1.3566666666666667,0.0,3.2681986203751796,1015.44,1016.1,10.765828656757773,68.4,71.0,10.413452837555852,2.37,2.6500000000000004,1.022138281577726,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2022-03-01,0.5839714285714285,0.6249,0.264722343310154,4.454545454545454,5.0,0.6875516509523286,9.8,9.8,0.0,75.0,75.0,0.0,4.7,4.7,0.0,0.8,0.8,0.0,,,,,,,,,,,,,4.112903225806452,4.1,1.432061887175017,7.745161290322581,8.7,2.7771926774233395,8.438709677419356,9.8,2.9756731327772132,0.767741935483871,0.0,2.648966578385372,0.7290322580645162,0.0,2.794486916768743,1024.0612903225806,1024.0,8.87499849775017,67.48387096774194,70.0,10.285821646863832,1.8225806451612903,1.8,0.525915286579168,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2022-02-01,0.4853333333333333,0.4215,0.2729076461613586,4.833333333333333,5.0,0.4082482904638631,9.4,9.4,0.0,74.0,74.0,0.0,5.2,5.2,0.0,1.0,1.0,0.0,,,,,,,,,,,,,8.289285714285715,7.8,2.7462102829840522,6.889285714285714,6.949999999999999,1.8466841492087314,4.121428571428572,3.8499999999999996,3.4235901313905996,2.8714285714285714,2.1,3.20678489889096,3.657142857142857,1.5,4.817485159842854,1014.0785714285714,1015.0,11.127615491677112,78.75,79.0,6.73278227353723,0.7107142857142856,0.7,0.4262287160285508,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2022-01-01,0.4356666666666666,0.5719,0.3860215581199233,4.111111111111111,5.0,1.2692955176439846,5.2,5.2,0.0,43.0,43.0,0.0,7.2,7.2,0.0,1.0,1.0,0.0,,,,,,,,,,,,,5.17741935483871,5.0,2.5801612449511695,5.603225806451612,5.5,2.3022406856838185,1.6838709677419357,1.0,1.8823624096903318,1.4096774193548387,0.0,2.5284643865410157,1.441935483870968,0.0,3.1416837681510024,1023.5935483870968,1026.2,12.291458757067462,85.87096774193549,85.0,6.607629683268992,0.2870967741935484,0.2,0.1601248212385917,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2021-12-01,0.4215,0.4215,0.0,4.666666666666667,5.0,0.5773502691896258,5.5,5.5,0.0,48.0,48.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,4.819354838709677,4.7,2.248930836274774,5.612903225806452,5.3,3.701328613722887,1.467741935483871,0.2,2.1915360788760947,2.641935483870968,1.2,2.7795072890768284,1.941935483870968,0.6,2.4532761760221105,1012.7516129032258,1009.2,14.46249590219902,89.2258064516129,91.0,6.271850462232303,0.20322580645161292,0.2,0.10312495072997277,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2021-11-01,0.31156,0.296,0.3155984204649953,4.545454545454546,5.0,0.6875516509523284,3.4,3.4,0.0,60.0,60.0,0.0,10.5,10.5,0.0,1.0,1.0,0.0,,,,,,,,,,,,,3.95,3.3,1.6059784141347186,7.83,8.1,2.3934842106574816,2.006666666666667,1.45,2.2664117503715473,2.52,0.9,4.139194768712066,2.5633333333333335,0.4,4.306853711108481,1015.0400000000001,1021.0,11.549562762286714,88.06666666666666,88.0,4.0982381038143165,0.39333333333333337,0.35,0.22647050335284039,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2021-10-01,0.7964,0.7964,0.0,5.0,5.0,0.0,2.7,2.7,0.0,26.0,26.0,0.0,14.0,14.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,4.987096774193549,5.4,1.8338645842088235,11.996774193548386,11.9,1.740686529554571,3.5999999999999996,2.7,2.898386647997524,2.725806451612903,1.3,3.190203526921783,4.648387096774194,1.5,6.222429302997445,1015.4806451612903,1018.3,9.624378299312797,84.6774193548387,85.0,5.710133023557522,0.8935483870967742,0.9,0.4317522317188097,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2021-09-01,0.5139,0.6475,0.5358590262373119,4.291666666666667,5.0,0.999093792292346,4.7,4.7,0.0,49.0,49.0,0.0,18.3,18.3,0.0,1.1,1.1,0.0,,,,,,,,,,,,,3.7199999999999998,3.45,1.392455864052191,16.516666666666666,16.45,2.0060048742601686,6.13,6.0,3.595195868563121,0.3266666666666667,0.0,1.1286963965369763,0.48666666666666664,0.0,1.6857705129175269,1018.4533333333333,1017.1,5.114732533465352,79.76666666666667,80.0,4.92397761525736,2.03,2.1,0.759012516365837,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2021-08-01,0.5395615384615385,0.6361,0.3032060150526413,4.758620689655173,5.0,0.4354941703556927,4.3,4.3,0.0,41.0,41.0,0.0,17.9,17.9,0.0,1.0,1.0,0.0,,,,,,,,,,,,,4.490322580645161,4.5,1.5175010950114938,17.080645161290324,17.0,1.1405769210356518,5.409677419354838,5.6,3.2720078514289503,0.8870967741935484,0.1,1.182872920255369,2.980645161290323,0.1,6.067120237053464,1015.8741935483871,1015.9,6.450854794168155,80.3225806451613,80.0,4.230359526963084,2.4322580645161294,2.5,0.8629981859115212,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2021-07-01,0.5072470588235295,0.5859,0.3090180114444121,4.705882352941177,5.0,0.5788919281935353,4.7,4.7,0.0,48.0,48.0,0.0,18.3,18.3,0.0,0.6,0.6,0.0,,,,,,,,,,,,,4.041935483870968,3.6,1.9024219187992952,17.990322580645163,17.9,1.0452210257720234,6.432258064516129,5.3,4.375989259346833,0.6580645161290323,0.0,0.8241414666960957,1.9580645161290324,0.0,3.4209764870384487,1014.5516129032258,1014.3,6.302527448353774,79.03225806451613,81.0,6.2861028029719455,2.967741935483871,2.6,1.0774483287585723,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2021-06-01,0.3878,0.51315,0.4189466420546761,4.545454545454546,5.0,0.6657190234489458,9.8,9.8,0.0,105.0,105.0,0.0,18.7,18.7,0.0,1.0,1.0,0.0,,,,,,,,,,,,,3.503333333333333,3.55,0.840033068132175,17.80666666666667,17.85,2.4631867344740406,8.446666666666667,8.149999999999999,5.588543837371432,1.34,0.0,2.4654411369975966,3.54,0.0,6.362682872290064,1017.8333333333334,1018.4,4.702576126148545,75.0,74.0,10.237187113655782,3.683333333333333,4.15,1.5390653729527612,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2021-05-01,0.6417285714285714,0.6249,0.1035442210569267,4.421052631578948,5.0,0.6924826089821244,8.6,8.6,0.0,77.0,77.0,0.0,11.2,11.2,0.0,1.0,1.0,0.0,,,,,,,,,,,,,4.948387096774193,4.4,2.377972973576301,11.167741935483871,11.1,2.568969555787689,6.783870967741936,5.9,4.1482290643655935,2.170967741935484,1.2,2.5693219324381684,3.2483870967741937,1.3,4.067960650025524,1010.5838709677419,1010.6,8.072018445828926,77.45161290322581,77.0,5.774463861036291,2.6548387096774193,2.5,1.030765049314662,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2021-04-01,0.4138307692307693,0.4404,0.3326385836124431,4.481481481481482,5.0,0.7000203497245561,11.7,11.7,0.0,106.0,106.0,0.0,11.4,11.4,0.0,1.0,1.0,0.0,,,,,,,,,,,,,4.666666666666667,4.4,1.8452341013781663,6.6866666666666665,6.85,2.1359983354134173,7.223333333333333,7.0,3.9679283707692554,1.3233333333333335,0.0,2.651877741442006,1.3533333333333333,0.0,2.838747767747054,1021.1333333333333,1021.35,7.75746235712569,71.36666666666666,72.0,7.888740217691429,2.0466666666666664,2.0,0.8273384367288208,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2021-03-01,0.4215,0.4215,0.0,4.333333333333333,5.0,1.2309149097933274,14.8,14.8,0.0,119.0,119.0,0.0,6.9,6.9,0.0,0.4,0.4,0.0,,,,,,,,,,,,,5.122580645161291,4.2,2.878475142627111,6.516129032258065,6.3,2.76114711717893,4.532258064516129,3.3,3.824402723493856,1.5806451612903225,0.0,2.770515190804156,1.1548387096774193,0.0,1.965974880828834,1020.858064516129,1023.9,10.014562757387072,77.83870967741936,79.0,8.016502230554607,1.2000000000000002,0.9,0.6796583581998883,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2021-02-01,0.8205,0.8676999999999999,0.1353591026368993,4.117647058823529,5.0,1.3173056280328643,9.5,9.5,0.0,70.0,70.0,0.0,2.2,2.2,0.0,1.0,1.0,0.0,,,,,,,,,,,,,5.1499999999999995,5.15,2.1563030531775578,4.175,5.25,5.808775688559509,4.317857142857143,5.2,3.455539400878018,2.314285714285714,0.0,3.873325839795109,1.6821428571428572,0.0,3.0431484602333168,1017.5607142857143,1013.35,13.234029169577353,80.25,82.5,9.800236877603666,0.7214285714285714,0.7,0.40739340661711987,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2021-01-01,0.49565,0.49565,0.3809184230251931,4.857142857142857,5.0,0.3779644730092273,6.8,6.8,0.0,52.0,52.0,0.0,4.0,4.0,0.0,0.9,0.9,0.0,,,,,,,,,,,,,5.103225806451612,4.8,2.3853699071994554,3.541935483870968,3.2,2.2597136834832727,1.974193548387097,1.5,2.0600607166021607,2.696774193548387,1.4,3.773719297471425,2.490322580645161,0.8,4.153844300956271,1010.0225806451613,1013.2,10.799632899299176,85.29032258064517,86.0,5.848592598207939,0.2870967741935484,0.3,0.14971356626931992,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2020-12-01,0.183475,0.0,0.36695,4.111111111111111,5.0,1.3642254619787415,7.1,7.1,0.0,59.0,59.0,0.0,6.6,6.6,0.0,1.0,1.0,0.0,,,,,,,,,,,,,4.861290322580645,4.7,1.9164276947647114,5.609677419354839,5.5,2.633819113331092,1.564516129032258,0.9,1.731407852865887,3.5258064516129033,2.0,4.082295981266921,3.861290322580645,1.3,5.4958446132043255,1004.2387096774194,1006.7,11.520575630201678,89.90322580645162,90.0,3.8717741095605063,0.2161290322580645,0.2,0.11666542787112982,4,0.29
Park de Oeverlanden,Nieuwemeer,52.3349228,4.8191074,official,2020-11-01,0.5132,0.4754,0.1153429234933812,4.571428571428571,5.0,0.5345224838248488,6.2,6.2,0.0,61.0,61.0,0.0,13.6,13.6,0.0,0.6,0.6,0.0,,,,,,,,,,,,,4.786666666666666,4.5,2.234984464276107,9.123333333333333,8.9,2.991062613111861,2.9133333333333336,2.3,2.4026004430385193,1.5866666666666667,0.30000000000000004,2.3240386303922653,1.7466666666666666,0.25,3.173193274220081,1020.4866666666666,1021.0999999999999,7.880893914327799,85.86666666666666,87.0,5.713920623257631,0.44,0.4,0.22300971578236975,4,0.29
