CHLFa_ug/l_blauwalg,E_COLI_nKVE/dl,INTTNLETRCCN_nKVE/dl,O2_%,O2_mg/l,T_oC,ZICHT_m,FG,TG,SQ,DR,RH
57.1111208465918,370.0,15.0,68.10058043084625,7.174587445019567,13.812371160410404,0.8130604609363938,7.5,12.5,1.1,1.4,0.4
350.92556810623137,90.0,15.0,67.65914535563417,5.772290401853194,21.876484053672606,0.8359208183652265,2.8,20.2,7.2,0.0,-0.1
333.65299517739913,20.0,15.0,68.81514303029513,6.112931427114816,20.639528203524996,0.8431597061748254,4.3,19.1,15.5,0.0,0.0
409.00704620074976,90.0,15.0,67.96626923702942,5.175131069146477,25.591247429015397,0.8460221411835801,2.8,24.3,13.2,0.0,0.0
185.23688307459634,330.0,20.0,67.97218281892772,6.643307417341133,17.095023520240762,0.8064371099604172,6.5,15.3,8.5,4.9,19.0
376.7535858511219,290.0,15.0,68.37628668817013,7.2364560752213,13.690410352508593,0.8260901784062452,1.5,10.7,8.1,0.0,-0.1
134.7808304818027,80.0,20.0,67.9718157259122,7.332017041997912,12.74755051588571,0.8155412292919143,5.5,10.8,0.3,1.7,1.1
138.94954953834713,20.0,15.0,67.69079871440043,6.37601721349608,18.349412692593972,0.8247714868632074,6.3,17.2,1.7,0.5,0.2
318.2037072757521,15.0,15.0,68.75366967080576,6.537236013511604,18.09689464797449,0.838090163133482,4.0,16.2,13.0,0.0,0.0
216.01511234337886,15.0,50.0,67.55337828326711,6.11999190627469,19.5709082638272,0.8251576039364725,4.8,18.2,3.3,2.6,3.6
241.42864476345494,15.0,15.0,67.33458942270923,6.289284816328239,18.30435001382882,0.819737112661037,3.8,16.6,1.2,3.7,4.7
213.43163530031052,30.0,15.0,67.39053636665679,6.0736044679583685,19.94915837239825,0.8272989329558571,4.8,18.6,1.5,0.2,0.1
136.4015792163209,20.0,20.0,67.54609104663606,7.40867655822035,11.36428448384527,0.7903008156877139,5.1,9.1,0.0,11.9,21.3
396.48748357568365,15.0,15.0,68.4593556251775,5.90866214225751,21.586525193616286,0.8437845213447014,2.8,19.8,14.2,0.0,0.0
361.88219702317474,90.0,15.0,67.48430653552575,5.787382607900875,22.007095175460847,0.8276439921194947,3.1,20.0,8.4,0.6,9.9
282.74910576488946,20.0,15.0,67.10428555112446,6.093352743346743,19.63045489768251,0.8266630177649321,3.0,17.8,0.0,0.1,0.1
218.1144826435484,15.0,20.0,68.09805769965008,6.218125375634422,19.58662102908443,0.8328211822240768,5.5,18.3,7.1,0.0,0.0
358.08623872695534,15.0,15.0,68.26918205365227,5.9993096534674315,20.939632314852666,0.8401656123626897,3.2,19.2,11.6,0.0,0.0
315.9842524704218,15.0,15.0,67.55043262433709,4.434856678578489,29.726199868952946,0.8480201667662874,5.0,29.5,11.1,0.0,0.0
207.67494730803264,20.0,20.0,67.65908890549665,5.954057603940714,20.86232582438613,0.8281028589984405,5.6,19.7,5.0,1.0,3.5
399.4199176846869,15.0,20.0,67.53051631756986,5.712897934348414,22.12605430842219,0.837683515705453,1.7,20.2,7.0,0.0,0.0
280.6230660976671,140.0,50.0,67.01158861534165,6.229341668245345,18.450238602480887,0.8126000927228754,2.9,16.4,0.8,5.3,10.8
169.65575342937336,480.0,30.0,67.72775528322254,6.1074975604097315,20.01824485606405,0.8237375605894086,6.2,19.0,4.2,0.0,0.0
226.28967589744389,20.0,20.0,69.27073024898962,8.085221929290213,9.15939463824463,0.8217005221629946,4.6,6.4,10.2,1.9,2.7
288.0861506461115,20.0,15.0,68.40130871697195,6.665781744287894,16.81668447794319,0.8308535151766379,3.7,14.9,8.7,2.1,0.3
316.821930564116,20.0,15.0,68.57751635267672,6.527382294017286,18.038971076619983,0.8365261855441832,3.8,16.1,11.5,0.0,0.0
202.54613379787588,20.0,15.0,67.7923846890921,6.434292406764292,18.058321573208566,0.8230081311950903,5.3,16.5,4.3,1.7,4.6
436.3572658412286,20.0,15.0,67.9676834331598,5.848554220768808,21.600446182561342,0.8410400948986552,1.4,19.5,10.8,0.0,0.0
266.955105835008,15.0,15.0,67.83582770679621,6.677839824820288,16.677398909839134,0.8271847562172663,3.6,14.6,3.7,0.0,0.0
250.8577050146032,80.0,90.0,68.81690839796039,7.0137012981587485,15.339101969838746,0.8332054315638713,4.7,13.3,10.7,0.0,0.0
350.74352288092996,20.0,15.0,67.67006853296944,5.7730434516677,21.878473144835176,0.8368818426542152,2.8,20.2,7.2,0.0,-0.1
369.9485122550668,30.0,20.0,67.80641026677297,6.096251223751176,20.05478563005263,0.8353734656172838,2.2,18.0,7.4,0.0,0.0
342.71410209939677,15.0,15.0,67.72485422038568,5.889302732372311,21.234992621186702,0.8360059609196479,2.9,19.5,7.1,0.0,0.0
423.4836754589651,20.0,15.0,68.10954893620584,5.487859343778503,23.831355662162725,0.8454898642243014,2.3,22.2,13.3,0.0,0.0
189.14499073635488,20.0,20.0,67.53057187431595,6.30448145061936,18.711386649173647,0.8260954470715663,5.2,17.3,1.4,0.0,0.0
304.72496032327035,130.0,5.0,69.20527435922064,6.865363838004851,16.0,0.4,3.5,16.3,12.5,0.0,0.0
217.60121710184103,110.0,7.5,69.24219444245459,7.231965197372992,13.7,1.0,5.7,15.7,13.8,0.0,0.0
69.79783896659501,90.0,50.0,68.75082832646936,7.0379069938029595,15.0,0.4,7.4,13.7,4.3,1.6,0.8
285.47370304551805,350.0,30.0,68.82685582644767,6.34359148476266,19.0,0.3,4.0,18.8,10.9,0.0,0.0
272.53568586472284,1000.0,250.0,67.31956149808408,6.2233526449770515,18.5,0.6,2.7,16.5,2.7,5.9,9.1
146.22088229965084,1400.0,72.0,68.31634061020684,6.510968246023486,17.5,0.4,6.1,17.2,5.9,3.1,2.4
307.1442483208284,200.0,15.0,66.43232281262654,6.066044649966104,20.0,0.2,3.7,19.9,3.0,5.5,48.1
246.11150048478885,30.0,18.0,68.06205335032901,5.769423445862141,22.1,0.2,4.4,20.3,5.2,1.3,0.8
256.32828034310296,90.0,48.0,67.72805035464576,6.491108121177746,17.5,0.7,3.5,16.7,2.6,0.0,0.0
162.248979565813,1900.0,1100.0,67.77511079912232,6.730863551975296,16.2,1.0,4.5,14.1,8.4,4.0,13.4
233.19145748245683,420.0,300.0,67.53961899268806,7.106541235025429,12.8,1.0,2.2,12.7,0.0,5.6,2.1
196.8686637017836,630.0,180.0,67.43544291422509,6.499342652357312,16.5,0.4,3.5,14.4,0.0,10.7,13.8
157.92585879785292,180.0,20.0,69.45094140751239,7.673415920103842,11.2,0.5,5.7,13.0,9.5,0.0,0.0
318.3481124152149,340.0,15.0,68.67055732172952,6.49941004765816,17.9,1.0,4.1,18.3,14.0,0.0,0.0
275.30905282418826,90.0,20.0,69.72592041088274,7.412588283707462,13.5,0.4,4.3,11.4,14.3,0.0,0.0
272.0736571259913,620.0,120.0,67.77376285505014,5.987731914337003,20.5,0.4,3.5,17.6,4.9,4.0,4.4
409.88340139024876,180.0,48.0,69.06301052314713,6.632412035422366,17.8,0.4,1.8,14.5,14.2,0.0,0.0
362.00123465140314,380.0,140.0,68.92274567981642,6.122787751645513,20.3,0.4,2.8,20.1,14.6,0.0,0.0
116.20732765571302,460.0,78.0,67.96274783044785,6.39714028841002,18.1,0.3,6.0,18.4,0.7,0.6,0.3
310.67958303342857,140.0,72.0,67.23870733614524,5.52571063462643,22.7,0.3,2.5,22.3,2.3,2.8,7.2
99.86346433035942,220.0,65.0,68.82848748469029,6.495971686950709,18.4,0.3,7.6,17.2,7.5,0.8,0.9
160.76742318627475,230.0,160.0,67.51256828247232,5.833487582015415,22.0,0.3,5.6,17.7,0.0,0.0,0.0
237.16602122344557,460.0,72.0,68.94984003162037,6.651268479202861,17.0,0.3,4.5,17.7,10.1,1.1,1.1
257.377765344665,130.0,30.0,67.67727268917257,7.075587789122283,14.1,1.0,3.2,9.6,1.7,4.0,1.6
121.81755135505591,380.0,15.0,69.02851296244322,7.348642329435332,13.3,1.0,7.5,13.4,10.5,0.0,0.0
119.42247941441019,4800.0,760.0,65.7624747919404,6.3646796847196985,17.8,1.0,6.3,13.3,1.6,9.4,37.4
282.63331887043387,530.0,30.0,68.60443483087383,6.6111056900037495,17.8,1.0,5.0,14.9,12.9,0.0,0.0
131.94931117745,250.0,90.0,68.39212321189616,6.887948820359705,15.5,1.0,6.9,15.0,7.7,2.6,4.0
287.6971026271149,130.0,15.0,69.66218471398442,6.517172494019537,18.9,0.0,4.6,16.4,15.3,0.0,0.0
207.2841299999891,810.0,90.0,67.20971315451743,6.150096746517282,19.8,1.0,6.0,16.7,5.6,3.6,15.0
257.733709926606,380.0,30.0,68.05856714758407,6.146270668559891,19.6,0.0,3.4,19.5,3.6,1.3,4.2
317.35000974923787,1000.0,230.0,67.78144589589637,5.876292495358681,21.4,1.0,3.7,19.6,10.1,0.0,0.0
338.96113106749544,510.0,90.0,68.5382049533297,5.934632194297685,21.4,0.0,2.6,19.8,9.3,0.0,0.0
144.44938700239254,50.0,30.0,67.54393917232188,6.162274259382766,19.7,1.0,6.7,18.1,2.8,0.0,-0.1
128.85959182821352,230.0,80.0,67.42611545862398,6.479304400819914,17.2,1.0,5.9,15.7,0.0,3.6,0.7
249.04823053084147,290.0,15.0,69.24451665506646,6.737041640455615,18.0,0.0,5.0,11.6,10.6,0.0,0.0
213.97208501693603,210.0,15.0,68.91282019483415,7.861132728742119,10.4,0.0,3.2,6.9,1.8,0.4,0.1
349.8707776174633,30.0,20.0,68.87867341001834,6.143419880521425,21.7,0.0,3.5,12.5,11.4,0.0,0.0
232.36067068283228,90.0,15.0,67.44704808261622,6.397809496734574,18.6,1.0,4.8,14.1,2.5,0.0,0.0
322.5603774299052,60.0,20.0,68.8558272369736,7.085680955334225,14.7,1.0,3.5,13.4,12.8,0.4,0.2
298.29841663584193,230.0,20.0,67.5943561524684,5.839225944142726,21.9,1.0,4.4,18.1,7.4,0.0,0.0
390.7629070804214,210.0,20.0,69.04616568452072,6.002985346666261,21.1,0.0,2.1,20.6,13.7,0.0,0.0
271.36690640567394,200.0,90.0,68.25875832681119,6.312508570230409,18.9,0.0,2.9,17.3,3.7,0.6,0.2
230.8928912136107,2600.0,720.0,67.03152129582048,6.059712574185215,19.1,1.0,3.1,19.6,4.1,2.9,3.7
172.2961178612677,560.0,60.0,67.59384167279816,6.316277398991144,18.8,1.0,6.2,17.2,4.3,0.5,2.5
76.49442861560237,510.0,110.0,69.31156879614457,7.14587036471335,14.6,0.0,7.3,14.8,7.5,1.1,3.8
161.37802838934113,2000.0,130.0,68.6400757269743,6.831830454526256,15.8,0.0,5.1,15.2,5.4,2.4,1.0
246.40691048031113,210.0,50.0,69.41926090609223,6.52665754506771,19.1,0.0,5.3,14.4,12.8,0.0,0.0
296.98936512863656,370.0,30.0,68.55090649283306,6.634190720752351,17.1,0.0,2.5,15.6,5.5,0.9,0.7
161.06738923763442,380.0,30.0,69.88482034515553,6.957190808839516,16.2,0.0,6.7,15.7,13.6,0.0,0.0
250.5745924749226,820.0,20.0,67.86286346705117,6.486538270222834,17.7,0.0,3.0,14.9,0.5,2.2,2.7
253.0120329005258,310.0,15.0,68.66522444417974,6.865398366235878,15.5,0.0,3.0,15.4,4.5,1.5,0.6
306.4827461934856,160.0,50.0,69.26955624276401,6.664328766639633,17.6,0.0,3.3,15.6,11.5,0.0,0.0
-34.17388380352895,640.0,470.0,68.08655998404718,6.551711038351527,17.1,0.0,8.1,14.9,0.2,9.4,15.9
230.99078805740828,290.0,50.0,67.98105739483121,6.516389115195121,17.4,0.0,3.2,16.5,0.4,1.3,2.7
359.67174875776436,280.0,20.0,69.64901816963939,7.013381838796591,15.2,0.0,2.0,16.0,14.0,0.0,0.0
342.4993893042574,230.0,50.0,68.31265829701525,6.429015324374739,18.5,1.0,3.4,16.2,11.6,0.0,0.0
116.64754883746718,310.0,80.0,68.70887797572007,7.002596592441014,15.2,0.0,5.9,13.3,3.0,2.0,3.1
-54.99816667082814,110.0,15.0,68.3123455020246,6.782810455822197,16.3,1.0,10.8,16.9,3.8,0.6,0.6
-3.7752517835779145,60.0,110.0,69.40152523615333,8.19983588951088,8.6,0.0,7.4,5.0,1.1,3.4,1.7
160.25040117014578,20.0,30.0,68.39861672297482,6.911777006395754,14.9,0.0,4.2,12.8,0.4,6.5,3.8
309.7587020089013,110.0,15.0,69.06379689321747,6.231128714852711,19.6,0.0,3.3,20.4,11.4,0.0,0.0
265.1327254662774,140.0,20.0,69.00328811523676,7.215853634989548,14.2,0.0,3.1,11.7,6.1,0.0,0.0
314.8946527145581,50.0,30.0,69.12913904277274,6.736135220666405,17.0,0.0,2.8,15.3,9.9,0.0,0.0
264.26067998865074,530.0,270.0,68.05799078478552,6.168337498770601,19.4,0.0,2.5,18.9,2.9,0.7,0.3
109.36450444394177,580.0,130.0,68.31804905544752,6.66016246293506,16.8,0.0,5.7,17.0,0.7,0.0,0.0
196.73387837358678,15.0,30.0,68.00351435748368,6.499662812768042,17.3,0.0,3.8,15.3,0.1,5.4,6.0
322.4534056101038,290.0,30.0,68.09310620696995,6.061251089252355,19.9,0.0,1.9,20.8,4.1,0.0,0.0
204.07247285375888,1000.0,50.0,68.64234925351712,6.518915007040352,17.7,0.0,4.7,17.9,6.4,1.2,1.7
176.0440144353688,160.0,30.0,68.52515950186208,6.512946764749092,18.1,0.0,5.3,15.6,4.4,2.0,3.5
199.58792015060862,80.0,15.0,69.36819041452767,8.234971109196673,7.9,1.0,4.9,8.8,10.2,0.0,0.0
324.12637602610084,350.0,50.0,69.57109834425331,6.966132973229008,15.7,0.0,2.8,15.2,13.2,0.0,0.0
137.53778929425607,310.0,20.0,68.30007931692451,7.426410540562686,11.8,0.0,4.5,9.7,0.0,9.2,15.2
170.52966365041357,20.0,20.0,69.14368815914034,7.389430630845111,13.4,0.0,5.0,10.7,5.0,0.0,0.0
205.59119740286042,30.0,110.0,69.02587601752022,6.521476170938257,18.3,0.0,5.0,16.9,8.3,0.0,0.0
229.8495679542866,1100.0,160.0,69.50378367159927,6.428303612009273,18.9,0.0,5.3,19.2,14.6,0.0,0.0
362.9904233945399,450.0,30.0,68.62549253538225,5.702238837731199,22.0,0.0,2.1,25.3,11.0,0.0,0.0
226.21596931646673,140.0,15.0,68.69202846473767,6.4008534744798755,18.9,0.0,4.6,16.9,6.4,0.0,0.0
235.92057564140487,20.0,15.0,69.58724016179501,6.639245298707489,17.5,0.0,4.9,18.8,12.9,0.0,0.0
219.4409616420944,50.0,15.0,68.8213024241115,6.934268842868128,15.3,0.0,3.9,13.0,5.4,4.8,4.5
213.30982632336054,80.0,15.0,68.39677384503298,6.919629062514448,15.0,0.0,3.3,16.1,1.0,0.0,0.0
293.8493201721885,160.0,20.0,68.15466107749008,6.996395130163164,14.7,0.4,2.2,12.9,2.9,1.2,1.2
269.6086313966789,50.0,15.0,69.86063560908147,7.635481924159122,12.1,0.0,3.5,10.5,11.6,0.0,0.0
258.9646058356193,30.0,15.0,67.80126205089876,6.347864770283334,17.6,0.0,2.3,15.9,0.4,8.9,9.8
318.4446596502821,110.0,50.0,69.36067389928768,6.5486735093576485,18.3,0.0,3.3,16.6,12.9,0.0,0.0
274.3545735839707,60.0,15.0,68.63177382936377,6.5686176010372295,17.7,0.0,3.2,16.1,5.7,0.0,0.0
140.72211690275435,180.0,50.0,67.70515438124256,6.024471317178149,19.2,0.0,4.8,15.0,0.0,16.8,15.8
243.80859938593312,90.0,40.0,69.2984133537287,6.0177562441336665,21.0,0.0,5.2,22.5,13.6,0.5,1.2
343.64549156232533,30.0,30.0,68.89231099063866,6.237971965304087,19.7,0.0,2.5,18.7,10.4,0.0,0.0
147.38070239479384,460.0,30.0,68.86956401644872,6.987754812238616,15.2,0.0,5.6,13.0,5.4,4.3,5.4
312.2229736514855,30.0,15.0,69.18602578483954,6.7647065408180485,16.4,0.0,2.6,17.4,10.0,0.0,0.0
323.9300438991213,180.0,20.0,68.76901502375743,6.624413325390876,16.8,0.0,1.9,18.6,7.3,0.0,0.0
182.8278494828246,220.0,20.0,69.55871946509956,7.843649913714844,11.3,0.3,5.5,6.7,9.2,0.0,-0.1
216.41782316589706,270.0,15.0,68.77724814066539,6.545930733948429,18.0,0.3,5.2,16.8,8.5,0.0,0.0
236.0503368552363,330.0,15.0,69.04774600824602,7.165335564422086,14.7,0.3,4.5,11.8,8.6,0.0,0.0
251.7004444773229,350.0,30.0,69.04789038326074,6.664283871757788,18.2,0.3,5.2,12.6,11.3,0.0,0.0
219.68336276528498,120.0,15.0,68.50642208505919,6.836644593425455,16.3,0.3,4.5,13.0,5.0,1.0,1.2
283.14107827944827,180.0,60.0,69.04014093904892,6.056618705867348,21.4,0.3,5.0,18.3,14.0,0.0,0.0
230.04245324751537,220.0,30.0,68.02602516628895,6.304609357410806,18.7,0.3,4.0,17.9,3.1,1.1,0.6
289.8573043300148,20.0,30.0,69.16471111281338,6.445369058399083,18.1,0.3,3.8,20.8,12.8,0.0,0.0
130.23460382632038,560.0,60.0,67.32737017546256,6.21837665135352,17.5,0.3,5.0,14.5,0.0,19.9,24.4
176.89556443908987,680.0,270.0,68.38979226697434,6.4433363813497575,18.6,0.3,5.3,15.7,5.7,0.3,0.1
142.3905673396821,60.0,15.0,68.10739775910275,6.862263927343668,15.5,0.3,5.6,14.1,2.1,4.5,10.8
161.49865700996816,60.0,15.0,68.09529034633162,7.849222457603361,9.9,1.0,5.0,4.9,1.7,5.6,7.2
261.30525009448684,60.0,15.0,68.47363068201142,7.212481160271186,13.8,1.0,4.1,12.4,8.0,0.0,0.0
142.8810043645899,80.0,15.0,67.23360034503786,6.655160510337847,16.6,1.0,6.6,16.1,2.1,2.5,16.9
229.51573660640133,540.0,250.0,66.99953477902828,6.045975364662854,20.1,1.0,4.2,15.6,1.2,2.8,3.2
220.8345305486564,50.0,20.0,68.30743375389963,6.476138204647072,18.2,0.3,4.7,15.5,5.3,2.0,3.8
47.99537559984674,210.0,50.0,68.24135838432778,6.349523355349598,19.0,1.0,9.3,18.5,6.8,0.0,0.0
278.52873540039036,450.0,30.0,67.56606108886504,5.721307259285103,22.6,0.5,4.1,18.5,4.3,0.0,-0.1
166.97043515314726,60.0,15.0,67.94894536042374,6.378284110344792,18.6,1.0,6.5,17.3,5.7,0.0,-0.1
139.62423127565853,440.0,50.0,68.22914249516178,6.3998900234934775,18.0,0.3,6.0,18.3,4.4,4.0,6.2
328.3342696035197,370.0,130.0,68.07302385189402,6.286700044342636,19.0,1.0,3.3,17.5,10.2,0.6,0.8
378.54909865961963,3300.0,30.0,66.54286956743195,6.338105568845375,17.7,1.0,1.1,16.1,1.2,0.0,0.0
325.8693820755234,270.0,60.0,67.7074591499958,6.450442928640459,17.9,1.0,2.8,15.9,6.0,0.0,0.0
74.47785940899666,140.0,20.0,68.88421003031564,7.901198631829046,9.6,0.4,6.2,9.2,1.9,2.6,2.2
267.18951657083744,90.0,15.0,68.52415194757695,7.0846145406255365,13.9,1.0,3.7,14.9,8.7,2.1,0.3
330.4818376698058,330.0,50.0,67.69475416066301,5.918984539766831,21.0,1.0,3.8,20.7,10.1,0.7,7.0
79.49183929365063,230.0,15.0,68.0182380830581,6.652288186118268,17.0,1.0,8.0,16.3,4.0,0.0,0.0
331.12908419591076,130.0,30.0,68.2990566938001,6.365395303096676,19.0,1.0,3.8,16.1,11.5,0.0,0.0
284.7326679194939,370.0,20.0,67.23985715445764,6.087726188407231,19.5,1.0,3.4,19.2,2.9,0.3,0.1
313.80534894032826,160.0,15.0,67.18347191399181,6.151683905644658,19.5,1.0,3.1,15.6,3.5,2.8,5.1
349.5955573017327,90.0,20.0,68.29269149406029,6.390022131804592,18.7,1.0,3.3,16.5,11.5,0.0,0.0
356.2016780965041,90.0,20.0,67.41244136371643,6.285769751265212,18.6,1.0,2.0,16.4,4.4,0.8,0.6
274.3394445118993,20.0,20.0,67.89160912491847,6.627603687270808,16.6,1.0,3.6,17.0,5.5,0.0,-0.1
263.91937731012877,510.0,30.0,68.57299746623141,7.204903923493305,13.8,0.3,3.0,12.2,4.8,0.4,0.1
230.49500356305543,5000.0,200.0,68.80927876879201,7.210614640364962,14.4,0.1,4.8,11.0,11.3,0.0,-0.1
398.55044032494516,210.0,20.0,68.20257678546984,6.103398815053568,20.6,1.0,2.8,16.8,13.0,0.0,0.0
283.14762279054776,20.0,15.0,68.38084868265415,6.419750107700105,18.3,1.0,4.5,18.2,10.9,0.0,0.0
365.83519201930903,380.0,140.0,68.01917291064291,5.560955279329063,23.1,1.0,3.3,23.2,13.3,0.0,0.0
1.3,310.0,110.0,68.29443206015432,6.006847551551835,22.0,1.0,4.8,17.1,13.0,0.0,0.0
289.41224428078385,220.0,15.0,68.30097174784119,6.692958413309926,16.7,1.0,4.0,15.9,9.4,0.0,0.0
261.2434156431518,760.0,140.0,67.10901673975218,5.974725438393877,20.7,1.0,4.1,17.2,2.7,0.0,-0.1
409.37658896989524,1900.0,250.0,68.45545400303186,5.6193289025972355,23.0,0.3,1.9,22.6,14.9,0.0,0.0
375.8195643934996,410.0,90.0,67.26345068846817,5.200815994613978,24.8,1.0,2.7,24.6,8.5,0.0,0.0
410.8189811432112,230.0,15.0,68.0941935018537,5.659780174238941,22.4,1.0,2.5,23.2,13.9,0.0,0.0
319.02690808494117,160.0,30.0,67.66370367651722,6.056318872237876,20.0,1.0,3.3,19.6,7.0,0.0,0.0
271.92170429343787,180.0,40.0,67.64652167188859,6.428625471731083,17.5,1.0,3.5,18.7,4.4,0.0,0.0
251.61244923063896,450.0,20.0,68.84852316440438,6.880340967953791,15.5,0.3,3.8,17.0,8.2,0.0,0.0
301.238406255683,80.0,60.0,69.13925323125751,7.231418843601015,14.4,0.3,3.1,10.7,9.8,0.0,0.0
303.46905062266705,30.0,15.0,69.65392046136249,7.644786895727989,12.0,0.3,3.1,9.8,12.3,0.0,0.0
223.24781531616281,290.0,50.0,69.12923748332985,6.675592910856786,17.9,0.3,5.6,14.1,11.3,0.0,-0.1
278.66905066790423,330.0,60.0,68.7670351576658,6.580848517533083,17.9,0.3,3.9,15.1,9.4,0.6,0.4
304.38056189287454,180.0,15.0,68.33226984071086,5.3424295201697625,24.5,0.3,4.2,25.5,11.0,0.0,0.0
215.3706842631309,30.0,20.0,68.39875810154324,6.5736295039614,18.0,0.3,4.9,13.9,5.1,0.7,1.0
265.6419697794299,2100.0,110.0,68.31763970221715,5.698575589993415,23.0,0.3,5.2,20.6,11.6,0.0,0.0
329.1767517899152,1200.0,230.0,68.22475610133235,5.108003652265488,26.0,0.3,3.8,25.8,13.0,0.0,0.0
218.58621622954524,130.0,15.0,68.10427960638067,5.796918207640106,22.2,0.4,5.5,20.3,6.5,0.0,-0.1
155.56094828314417,90.0,15.0,69.05867551662165,6.543177001652168,18.3,0.3,6.9,17.1,10.2,0.4,1.6
235.63786747164704,350.0,110.0,68.96030195437432,6.598405110499615,17.8,0.3,4.8,15.9,10.3,0.7,0.3
232.3364765246988,850.0,480.0,67.6430020918349,6.548719144459307,16.6,0.3,2.2,13.6,0.8,7.5,8.0
333.5018962598151,230.0,80.0,68.38987751226882,6.94716303049376,15.3,0.3,1.6,13.0,5.1,0.0,0.0
1.2,140.0,20.0,68.825176851921,7.352188091932614,13.0,0.3,4.8,9.1,0.0,6.8,2.9
0.5,90.0,60.0,70.06132255090853,7.412078365461803,14.8,0.3,7.5,8.4,10.6,0.0,-0.1
324.62647272127833,90.0,15.0,69.2638620835154,6.736614018362428,17.2,0.4,3.6,15.2,14.0,0.0,0.0
0.5,230.0,60.0,68.98396137937931,7.000323513577278,15.8,0.3,4.4,13.7,6.3,0.2,0.1
356.7847426288845,350.0,60.0,69.16978178152533,6.311250906869552,19.8,0.3,3.3,17.0,15.3,0.0,0.0
2.0,210.0,140.0,69.46637291904094,6.871447658022407,16.8,0.4,8.1,14.7,6.4,1.0,1.7
356.62504905989044,580.0,20.0,68.79207840675285,5.936216863179084,22.6,0.3,4.0,15.4,14.3,0.0,0.0
0.5,270.0,20.0,67.57411297205395,6.104957291077092,20.7,0.5,2.9,15.6,3.6,2.2,3.7
311.9181964685413,5400.0,580.0,66.58276257563905,5.571208538888772,22.8,0.3,2.5,19.3,4.6,1.2,8.8
292.0562989859136,700.0,30.0,67.45007301922183,5.425436355821499,24.0,1.0,4.8,21.6,8.4,0.7,0.3
2.4,800.0,220.0,68.4464431649778,6.755160496103023,16.9,0.3,3.1,14.9,4.9,0.0,0.0
367.17172352788293,490.0,50.0,68.7429265536899,6.32280719486077,18.8,0.3,2.1,19.5,11.6,0.0,0.0
0.5,15.0,40.0,69.02397599827147,7.665773712706515,11.9,0.4,2.4,9.5,6.7,0.0,-0.1
170.16020760545507,140.0,410.0,68.4982462913406,7.217228032254836,13.6,0.3,4.1,11.1,4.0,4.4,8.5
218.7678478306334,270.0,130.0,68.77390664859699,7.28177805274777,13.7,0.3,4.0,11.0,5.6,0.7,1.3
0.5,30.0,15.0,68.41852318821134,6.195948656011215,20.9,1.0,3.6,16.5,15.2,0.0,0.0
375.859043186023,270.0,20.0,68.2840385857793,5.844927128275801,22.0,1.0,3.6,19.7,14.5,0.0,0.0
0.5,480.0,20.0,67.47251851589554,5.615063937740127,23.4,0.3,2.1,20.2,4.6,0.3,0.1
305.0848939719108,110.0,30.0,67.433383992584,5.731102953690838,22.0,0.3,2.7,19.4,1.9,1.3,1.9
0.7,250.0,30.0,67.57892465431627,6.006857253035363,21.0,1.0,3.6,19.3,8.0,0.9,4.6
125.58063430150833,450.0,140.0,68.35076037303935,6.451687996810646,18.4,0.3,6.7,16.7,5.6,2.1,6.5
1.5,480.0,210.0,69.03705899422393,6.463068652033581,18.8,0.3,4.8,18.4,9.4,0.0,0.0
400.4028575477969,160.0,20.0,67.918531301083,6.41081117052277,17.8,1.0,1.4,18.1,8.8,0.0,0.0
0.9,450.0,110.0,68.25258636552384,6.862820716899548,16.5,1.0,3.4,13.1,8.8,0.0,0.0
0.5,50.0,140.0,68.91021756457363,7.10175237775129,15.3,1.0,4.0,13.0,12.2,0.0,0.0
1.2,20.0,60.0,68.61626688016696,6.30257578577446,19.8,0.3,5.3,17.6,5.9,0.8,2.7
340.17910973021753,90.0,15.0,68.26053104892691,7.045083118411805,14.9,0.5,1.8,10.6,5.0,0.9,0.8
0.8,20.0,15.0,68.46461612575098,6.472708959756963,19.3,1.0,4.7,14.4,11.6,0.0,0.0
336.31275648510746,200.0,20.0,67.23671009301566,5.98767533166389,20.5,1.0,2.8,16.7,4.4,1.9,2.1
0.8,350.0,30.0,67.38956226074772,6.112068556445626,20.2,1.0,2.6,18.4,5.6,0.0,0.0
151.34861312389876,250.0,50.0,67.98972421114469,5.728580184417971,22.6,0.3,6.6,20.7,4.3,0.0,-0.1
0.8,110.0,30.0,68.16465565500594,6.2246293009163285,20.0,0.3,2.8,17.9,5.7,0.0,0.0
386.4951744053669,110.0,15.0,67.52581017710398,5.66420426401451,22.5,1.0,2.5,20.4,8.6,0.0,0.0
0.8,80.0,90.0,67.75763990412376,5.893731372874974,21.0,1.0,4.1,22.3,7.2,2.3,3.4
247.79592417769527,160.0,40.0,67.88905007606782,6.907252580951657,15.2,1.0,4.0,13.3,4.6,1.6,2.3
210.08242149548278,230.0,15.0,67.4335503782269,6.807857325242163,16.3,1.0,4.8,10.4,0.5,0.6,0.3
204.68222583096576,60.0,15.0,67.49754643148754,6.761514867990465,16.3,1.0,4.8,12.7,0.8,0.0,0.0
1.2,130.0,15.0,68.23512702173115,5.619528831912586,23.3,1.0,4.7,24.3,13.6,0.0,0.0
254.6451015851162,460.0,110.0,68.70920830659536,5.6524899113994245,24.0,0.3,5.9,18.9,13.0,0.0,-0.1
0.5,180.0,15.0,68.00221567192014,5.639927482071084,23.9,1.0,3.8,20.0,14.2,0.0,0.0
