Sentiment_Score,O2_mg/l,O2_%,T_oC,ZICHT_m,INTTNLETRCCN_nKVE/dl,E_COLI_nKVE/dl,CHLFa_ug/l_blauwalg,FG,TG,SQ,DR,RH,Normalized_Amenities_Score,Status
0.4019,6.814770054992637,74.30737019905624,19.18329383003893,1.153264461774273,196.2913292224564,474.68263606188384,4.807723278450444,4.6,18.6,8.4,0.0,0.0,0.14,0
0.5423,5.894457624164943,75.11428899012358,20.9,1.0,190.0,270.0,0.5,4.2,25.5,11.0,0.0,0.0,0.14,0
0.6249,5.9188257761047485,75.1819171006565,20.9,1.0,190.0,270.0,0.5,4.2,25.5,11.0,0.0,0.0,0.14,0
0.885,6.593054348450841,74.61318518548731,19.93821024044775,1.1921350585978905,212.99398640673303,424.12928268392625,4.803003915632914,3.8,18.7,5.4,2.2,5.7,0.14,0
0.8265,6.500683923336787,74.91338518832848,21.18927863935785,1.198879796068824,203.48838475603338,428.4353727552693,4.797871193171911,2.7,20.1,10.0,0.0,0.0,0.14,0
0.6249,7.164717546459442,74.85073277066444,17.43549440821597,1.1952446254357598,198.50478153264135,460.88330794567946,4.80473078668388,3.8,16.1,8.7,0.7,1.0,0.14,0
0.5994,3.1,33.0,17.8,0.6,518.5040962915207,620.6159652575411,5.046340871580705,2.7,13.3,0.8,4.6,13.9,0.14,0
0.4927,6.1365678337238965,73.93255884004162,22.373935453860433,1.1182430380025545,206.50519387345776,465.66206810779977,4.812052342859038,5.3,22.7,11.4,0.1,0.1,0.14,0
0.4753,6.136779600689685,73.91607187644958,22.351357797476247,1.1172039880582423,206.15791673467447,467.1149583232973,4.812268120830814,5.3,22.7,11.4,0.1,0.1,0.14,0
0.4215,6.137434374411509,73.86509494304444,22.281548721989672,1.1139912934027878,205.0841517883241,471.60722807006596,4.812935296398722,5.3,22.7,11.4,0.1,0.1,0.14,0
0.5994,6.760833588275375,74.76513109066562,19.353664164682367,1.1737128878728091,193.42730149045315,463.8810374888112,4.802134685809761,2.8,18.5,14.4,0.0,0.0,0.14,0
0.8632,7.061317236520235,74.97670532334755,17.385175310808687,1.2375185357663367,243.26769579260713,446.1144267246041,4.831024471793155,7.1,16.8,3.6,3.8,1.5,0.14,0
0.5994,7.654393248103262,74.98098318089609,15.099534682584515,1.185285195961499,186.98741596627292,480.3778790465635,4.8030874069698575,4.0,13.4,12.1,0.0,-0.1,0.14,0
0.4939,7.864156846224359,75.20414186542274,13.609766258671026,1.2428011638124667,198.99923164397092,474.5863908562237,4.80915964439431,3.7,11.6,4.0,2.0,2.3,0.14,0
0.5994,7.0912580379875845,74.12916399718709,16.55705780279246,1.163152417784377,224.1916854851886,471.4134376072134,4.825933917948548,7.4,16.0,3.2,3.9,6.6,0.14,0
0.7579,7.089329011316414,74.27934697013711,16.762722086521524,1.1726173267600162,227.35510080111612,458.1787767361716,4.823968354240129,7.4,16.0,3.2,3.9,6.6,0.14,0
0.4404,7.093193149916392,73.97850726091531,16.350744735834095,1.1536576510517031,221.01829094113486,484.68984819709976,4.827905682173401,7.4,16.0,3.2,3.9,6.6,0.14,0
0.5719,7.428323894221956,75.18635997864956,16.33696664456863,1.2160066368326694,186.78104271243797,465.2058171726144,4.797855396223132,2.3,14.5,10.1,0.0,-0.1,0.14,0
0.0,7.917619967139524,74.25142645301005,13.302852442319601,1.1426788211987313,177.70104887246384,531.7050357639278,4.812997715263031,5.6,12.2,7.7,0.0,0.0,0.14,0
0.0,7.833183275982927,74.39348139972367,13.364985776263818,1.1396003758652524,172.5479006683197,539.6604614332437,4.8118098898638975,4.4,12.4,13.7,0.0,0.0,0.14,0
0.4019,8.323333383890386,80.53788362418285,12.0,1.0,15.0,20.0,0.5,3.1,9.8,12.3,0.0,0.0,0.14,0
0.8431,8.32859253932383,75.5756549455906,12.149399804597532,1.2300679196061575,186.19172973239597,467.15317769747116,4.798361782152399,3.9,9.3,10.0,0.2,0.1,0.14,0
0.6908,8.32554032611075,75.1930690534895,11.859132815357949,1.1887375711755856,182.02000337697268,491.1571105372168,4.803244604619489,4.9,9.5,12.7,0.0,0.0,0.14,0
0.0644,8.647731842960969,75.0635519206493,10.20580994189984,1.2223893097704996,169.97676996600808,516.5145051269355,4.8025430368255115,3.7,7.6,2.1,0.0,-0.1,0.14,0
0.0,8.316940879742127,74.87517572249808,11.451424772855628,1.2128636663740187,177.86902302059912,520.8083417163589,4.809296436379703,4.0,9.5,3.2,0.6,0.1,0.14,0
0.0,8.316940879742127,74.87517572249808,11.451424772855628,1.2128636663740187,177.86902302059912,520.8083417163589,4.809296436379703,4.0,9.5,3.2,0.6,0.1,0.14,0
0.636,7.879871151437877,75.05172517362455,14.330935566961085,1.2016741898391752,188.74530671450225,471.4890473230312,4.80154618006173,4.5,12.2,7.2,0.0,0.0,0.14,0
0.6808,6.958281181217185,74.55114269286054,18.553899719872835,1.1525371662397363,198.18820039744946,466.2699530579516,4.806515408682117,4.9,17.7,12.6,0.0,0.0,0.14,0
0.5994,7.104844177017473,74.55576382048599,17.699228397787405,1.1510588456581976,194.25351110187398,476.8268464496027,4.807109684987005,4.8,16.8,13.2,0.0,0.0,0.14,0
0.4753,7.106354537963165,74.43817576406263,17.53820040024316,1.1436481503655882,191.7766666810155,487.1891266647285,4.808648653165021,4.8,16.8,13.2,0.0,0.0,0.14,0
0.7184,7.1448129708557095,74.77083854927659,17.722498085781194,1.1702648342591742,195.90105349086502,463.1950765788124,4.803893324468195,4.4,16.5,12.2,0.0,0.0,0.14,0
0.0,8.936292886368017,74.84923564853776,8.120065551781135,1.171547595694661,161.87042000501947,555.2464921704127,4.8094250543566055,4.8,5.9,11.0,0.0,0.0,0.14,0
0.7269,8.817526352287526,75.45234736599718,9.622776178903546,1.2099461527188984,178.35183288814346,492.4440410093862,4.801134157549347,5.0,6.6,10.6,0.0,0.0,0.14,0
0.5267,8.92178305838461,74.91761855227826,8.70015403208495,1.1572922148315525,176.1902233231133,525.4931581260216,4.810378209477774,7.0,6.3,12.5,0.0,0.0,0.14,0
0.5499,12.4,112.0,10.2,0.5,-86.20014532477057,336.870677190738,4.594042917497925,4.8,9.6,3.8,1.4,5.7,0.14,0
0.6808,10.8,94.0,8.0,0.6,103.2683143759848,519.2950187336014,4.767058299060738,6.8,9.4,0.0,7.9,2.3,0.14,0
-0.0644,7.935481309793658,73.82090791993039,9.536082922451723,1.1788788258974572,233.81142668594134,550.1274593992757,4.856866949115328,8.7,9.5,0.0,9.0,13.8,0.14,0
0.6808,8.19416892079211,74.4924179040641,10.492043610968548,1.199926733376194,248.70903984870233,501.439945686358,4.852614459141235,11.5,9.8,0.7,6.4,6.1,0.14,0
0.8225,8.9,77.0,8.0,4.0,-36.71859028512472,955.646603642203,0.5,7.8,11.2,1.0,1.5,2.0,0.14,0
0.5574,7.787384041616649,75.08794649688963,13.0666442700531,1.2659277232240447,247.17211355991117,483.461555065614,4.845378509195625,8.2,12.4,0.0,5.4,2.0,0.14,0
0.5416,7.947862062037707,76.06362806302778,10.394549156484882,1.389156112865371,288.3071946398243,492.3561174119709,4.875717790588397,7.5,10.3,0.3,10.5,3.6,0.14,0
-0.0656,7.87318609903665,74.52500554502369,13.61774577745852,1.178456507696061,174.484913113213,522.0993143081664,4.80742470266985,3.8,12.2,5.5,0.0,0.0,0.14,0
0.4215,7.772938546589676,75.05162580710592,14.754921582228473,1.2167589654819695,184.82474883104237,476.2084243729528,4.800075583642304,3.3,12.7,5.1,0.0,-0.1,0.14,0
0.9168,6.954478924112879,74.59307534046957,19.128480087937387,1.1629491454968148,208.46053774294364,440.79642565729046,4.805758545840221,6.1,18.0,8.1,0.0,-0.1,0.14,0
0.5994,7.611800315748386,75.26660922008989,15.456650517686764,1.2191629722237822,184.98636629169937,467.1112563071715,4.797246225289865,2.4,13.4,10.2,0.0,0.0,0.14,0
0.4215,8.020329952012833,75.1174162245814,13.219100437331473,1.2112564284023195,182.20243599501532,489.97453336339277,4.802637025332759,3.5,11.1,8.1,0.3,0.3,0.14,0
0.0,6.73144778400005,75.10545446465252,19.3,1.1,206.43578272408172,501.9145047985726,26.4,6.4,17.6,2.0,1.8,3.8,0.14,0
0.743,7.814763512491103,61.386615640394325,22.5,1.0,120.0,2100.0,36.8,2.5,23.2,13.9,0.0,0.0,0.14,0
0.7351,6.426287040713248,74.65345242597901,21.219542474230135,1.1681425148409437,201.82318765140985,445.94660450479387,4.802356352282267,3.3,20.6,13.3,0.0,0.0,0.14,0
0.5994,6.218520784594601,74.35999846975372,22.279363819642263,1.158650872250102,204.7856175931745,446.85947856064695,4.804709854557811,3.8,22.0,9.8,0.0,0.0,0.14,0
0.886,6.215032714916642,74.63155960570018,22.651246366750932,1.1757653385745135,210.5057111549661,422.9285397237786,4.801155718539928,3.8,22.0,9.8,0.0,0.0,0.14,0
0.4215,5.280217633890743,73.91148304246546,26.62525977549066,1.1355167428242252,210.52537905054646,442.60873314526316,4.8071540991727435,3.0,27.5,10.7,0.0,-0.1,0.14,0
0.6901,6.490977232582958,74.46291013001952,20.83139480605858,1.1501657097058553,202.56137708966048,455.652937418291,4.806081492118967,4.3,20.4,13.3,0.0,-0.1,0.14,0
0.4215,6.494246232985966,74.20840447365106,20.482868455209296,1.1341261226341848,197.20053574039935,478.0808863770508,4.809412409545352,4.3,20.4,13.3,0.0,-0.1,0.14,0
0.0,6.521429912426658,74.00442629548093,19.90628237999635,1.130278915038434,186.7303632642363,506.38486104078993,4.810877299177736,3.3,20.1,12.3,0.0,0.0,0.14,0
0.7351,6.1105624925089685,75.19479382879811,22.5,2.0,141.38574719597477,554.5788309584373,6.8,3.1,23.0,12.4,0.0,0.0,0.14,0
0.8779,6.355085288092155,74.89032966467903,21.773308953452933,1.1882736051139924,204.15267287277925,428.8611037655087,4.798481132248739,2.6,20.9,13.1,0.0,0.0,0.14,0
0.8384,6.73665615765117,75.02255211606327,19.797637346910665,1.1925537542807332,198.27356809338494,441.54993825618203,4.798437753847784,2.6,18.6,14.0,0.0,0.0,0.14,0
0.1298,6.712149103880742,74.19522819246993,18.955797301435876,1.1325473776454258,185.3291773451408,506.26142048403244,4.809923321743214,3.3,18.9,15.1,0.0,0.0,0.14,0
0.4404,6.680616742082474,74.65964392653915,19.77716756211876,1.1806682883651183,192.72659273912336,465.2714761514976,4.801980726665847,2.5,19.0,10.9,0.0,0.0,0.14,0
0.5106,6.892825285616501,74.2869867627761,18.997401549162223,1.1504380765811826,200.19314512232654,468.0908826365444,4.8084901987573,5.5,18.3,7.1,0.0,0.0,0.14,0
-0.1531,6.927960811716616,74.2043924783231,18.465094891161915,1.1848768909363185,186.3559374773497,494.101746557707,4.8065541929909585,3.0,17.8,0.0,0.1,0.1,0.14,0
-0.4767,5.967539417845728,72.82084762060225,20.502484698870287,1.0638709765772356,196.29462948092305,545.2696271834507,4.829515374012363,4.6,22.2,10.7,3.2,7.5,0.14,0
0.6908,6.6938104831783125,74.6180373891608,20.031668526289724,1.170462882998847,201.5559992571027,450.77008593108394,4.803792590150537,4.1,19.2,10.3,0.0,-0.1,0.14,0
0.6808,7.20950375547504,75.10191956409946,17.37338005828344,1.2008053933295697,190.3611369015341,459.91387156767223,4.798742934493265,2.6,15.8,12.6,0.0,0.0,0.14,0
0.9201,7.896629925663095,75.52973275007596,13.879201932913087,1.254112790886654,210.0795302166755,449.0190918770054,4.8089606159605065,4.6,11.6,6.1,2.0,1.5,0.14,0
0.7263,6.543025302868259,74.78674125594112,20.590824369081115,1.1763532950758568,198.66047029059223,448.74754011552113,4.800986083486811,2.8,19.8,14.2,0.0,0.0,0.14,0
0.7003,6.970712180233862,74.29373217324091,17.3,1.2,180.81376035311473,491.4051188016151,0.5,3.0,19.0,14.2,0.0,0.0,0.14,0
0.4215,6.931829049363598,74.05079647175481,17.3,1.2,176.39137699823846,511.724713941187,0.5,3.0,19.0,14.2,0.0,0.0,0.14,0
0.8402,6.990223478687042,74.41563570494068,17.3,1.2,183.03288313413282,481.2088800640736,0.5,3.0,19.0,14.2,0.0,0.0,0.14,0
0.7964,6.984114866304989,74.37747005312907,17.3,1.2,182.33811846073445,484.40112635931473,0.5,3.0,19.0,14.2,0.0,0.0,0.14,0
0.5106,6.860145836785135,74.63355339981112,18.75859618304879,1.1626918967190845,191.6550441780439,475.01475983196497,4.804490572270722,3.3,18.0,14.2,0.0,0.0,0.14,0
0.3147,8.09263523422921,75.17925167908311,11.555350816718768,1.257865085810864,200.90528830174776,491.21424935123605,4.815424561438499,3.4,9.5,2.1,3.8,5.6,0.14,0
0.9806,8.084530888107253,75.81020967080232,12.41940032167238,1.2976296466113704,214.19562431988584,435.6119738052935,4.80716671365655,3.4,9.5,2.1,3.8,5.6,0.14,0
0.8932,9.287830058920047,77.08968039144025,5.864414529491139,1.4188968613442272,219.90664518510562,458.1834887912005,4.817661987379829,2.0,1.9,1.1,5.9,4.4,0.14,0
-0.296,8.48072676029282,74.87724461050027,9.246460375675834,1.2359884188022745,183.35191868003471,548.7639094508727,4.82144077811186,3.4,7.6,2.6,3.1,3.5,0.14,0
0.9652,7.479459375261634,74.65114042434263,14.796246439951968,1.2032938898489656,234.85309322063745,449.52762794630235,4.826408832146832,7.9,13.5,2.2,4.8,7.4,0.14,0
0.743,6.297341823163936,69.49697705581295,20.499223908560676,1.0885837619944008,219.183023732204,438.91764262054767,4.810000093275168,2.8,19.3,9.4,0.4,0.4,0.43,0
0.3647,7.027781593952419,69.09779204562344,16.36995827161437,1.0364890312603405,201.8408115206032,499.904210634244,4.817583722486957,4.5,15.3,12.7,0.0,0.0,0.43,0
0.835,6.631856583615781,69.72561575266757,19.43201294897155,1.1134068549478586,217.3728022629291,425.30970994982636,4.804507425274002,2.9,17.5,4.7,0.0,0.0,0.43,0
0.7717,5.608370631844032,67.35580480189776,21.13959261272478,0.9225582127423815,205.4074691782223,433.0065982237984,4.798514595823256,3.5,19.9,5.7,4.7,23.1,0.43,0
0.0,6.726010158237706,68.47965159747345,17.23926917137265,0.9871262901563762,198.0788589459305,533.3914677775156,4.825601451886565,5.1,17.2,15.0,0.0,0.0,0.43,0
0.5106,8.28584617493662,69.78417570233628,10.12087767655522,1.0968799074517444,203.1992986249577,506.0060536057854,4.8204334362308,5.4,7.6,8.1,1.3,1.3,0.43,0
0.4215,8.066608130187316,70.09784588017907,11.807206191412401,1.1315540211256225,189.89925999503225,487.4078207181956,4.8050201906114935,2.3,8.8,6.2,0.0,0.0,0.43,0
0.5563,7.603407368766812,69.40577984000852,14.073153894536187,1.0642338403005782,204.08517979055864,487.1959618637852,4.815285341239034,5.5,12.1,7.9,0.0,-0.1,0.43,0
0.5719,8.634705327065088,70.62450069063762,8.415507163961632,1.1887802576482303,210.03770314417193,489.40420240336425,4.819418143923164,3.5,5.1,4.1,2.4,1.1,0.43,0
0.8439,5.7307587666458915,69.00693952546668,23.60559922133524,1.0498843228120966,229.3230412744906,423.89901825513016,4.812563438600137,4.4,23.1,8.2,0.0,0.0,0.43,0
0.4404,6.279171069975494,72.7115896392926,20.8,0.5,15.0,50.0,0.6,3.0,19.5,8.4,1.2,12.5,0.43,0
0.765,6.1500907152951925,69.29750851620209,21.640609599654304,1.0808370612634226,222.71635344822948,427.562511013321,4.809002808429748,3.6,20.5,5.5,0.0,0.0,0.43,0
0.3818,8.476417175649605,70.3916348055288,9.58507286650639,1.17969855997067,201.868275119283,489.34981931168977,4.813750653121523,3.0,6.3,0.6,1.4,0.3,0.43,0
0.9379,7.130084320772205,69.12227575966325,16.50861199081947,1.0516410760494077,231.54572600818187,452.174824621512,4.823480214494966,8.1,15.0,4.3,1.2,1.6,0.43,0
-0.34,7.421547733501275,69.16933024870477,14.20490863962348,1.086274252426727,183.3019230577063,530.0081976229653,4.813673994125761,1.9,12.7,3.5,0.0,0.0,0.43,0
0.2023,6.46613879816924,68.61597797545896,18.192254225358578,1.029995466616243,205.2348888481481,489.15863833739604,4.816081112057362,3.2,17.4,7.7,1.9,6.3,0.43,0
0.0,6.119251249211565,68.76479444666849,20.738849053839328,1.0479258354562342,204.13256142171622,490.2842757324711,4.815661192987281,2.4,20.5,7.6,0.0,0.0,0.43,0
0.0,6.802942339700175,71.63626859496073,17.134075119244866,0.9339823202946382,110.0,250.0,4.685271120094316,3.4,17.2,7.0,0.0,0.0,0.43,0
0.4215,5.8,68.0,23.0,1.7,15.0,290.0,0.6,2.8,23.2,8.1,0.0,0.0,0.43,0
0.0,6.806922798336753,69.02187961915732,17.013482553025778,1.0431241543133831,192.74462034136786,517.8383662030383,4.816578818536913,2.5,16.3,13.2,0.0,0.0,0.43,0
0.7184,5.706033459614233,68.7816621909179,23.383008201570462,1.0315656125109003,230.62525782563694,440.2204969349373,4.818668058411677,5.1,23.3,9.2,0.3,0.1,0.43,0
0.6486,4.791369121851442,68.51405467929764,27.640930903753947,1.0090335632045475,231.4297913617961,432.35973071835497,4.816535594551087,3.5,28.5,13.7,0.0,0.0,0.43,0
-0.3136,6.376142458509742,67.58090871365862,17.40993404629273,0.9542617239449447,193.6575421180994,536.0867519735675,4.822903266461987,4.1,17.4,7.0,2.8,10.8,0.43,0
0.75,6.84711165348746,69.83326566079666,17.928038410749938,1.105184642306157,208.19365945891582,447.5597207468213,4.805121918530606,2.2,16.0,10.4,0.0,0.0,0.43,0
0.705,6.717429944968471,69.14765788094242,18.15405352486749,1.0292257275559278,212.1495706035182,474.5243642185869,4.816858723719762,5.1,17.2,15.0,0.0,0.0,0.43,0
0.8642,6.953742883761638,69.01050051063969,15.771100314228885,1.058802663217823,216.37115058605673,442.6572085319317,4.809154361532595,4.0,13.5,4.0,3.8,12.5,0.43,0
0.1348,8.39229111975336,69.10795554590395,9.611985401177048,1.0327470309145292,188.39159331508404,544.7977781169752,4.822793156971107,6.8,7.6,8.5,0.0,0.0,0.43,0
0.8012,8.106147671767175,70.3444358724149,11.105641944202642,1.159854738144868,216.48429053604036,466.09650159967714,4.816646641922864,3.9,8.1,5.3,2.4,2.6,0.43,0
0.8585,7.489170960661857,69.42047432145829,15.34178936666741,1.075851963896734,217.89401861707142,451.8443210262012,4.813883748363,6.9,13.1,2.1,0.0,-0.1,0.43,0
-0.6908,7.038680516290148,73.40315343857132,15.359379421698026,0.8740131107909983,15.0,90.0,4.576151739016362,3.8,16.7,0.6,0.0,-0.1,0.43,0
0.765,5.537019802711303,71.30839183079597,24.0596248501243,1.0104914696661682,210.0,200.0,4.738710155030456,4.4,23.1,8.2,0.0,0.0,0.43,0
0.8977,6.4419035651797225,74.54400525847996,22.6,1.0,15.0,110.0,4.582346415621288,3.6,19.7,14.5,0.0,0.0,0.43,0
0.6597,6.950431450166912,69.3159967593653,17.19805584457897,1.053813129530405,209.87752823949427,471.29106163984807,4.814170372101617,4.7,15.8,11.3,0.0,0.0,0.43,0
0.0,6.361958620144291,68.83843262873518,19.07258411729104,1.0275078750581903,196.417892816733,513.6865237156217,4.8177790940829315,2.3,18.9,15.2,0.0,0.0,0.43,0
0.7717,6.376909190286137,72.98283894945688,20.8,0.5,15.0,50.0,0.6,3.0,19.5,8.4,1.2,12.5,0.43,0
0.0,7.893717992932129,69.17776918115965,12.117994505102583,1.0612479832466137,189.25500107469293,529.4846472920558,4.818156243601244,4.7,10.3,5.7,0.0,-0.1,0.43,0
0.6808,7.212280418120888,69.71336668062212,14.262811731697656,1.1534123899791675,245.92202679611887,456.80780866784244,4.8337301036186675,4.9,12.6,0.0,5.5,7.4,0.43,0
0.5574,6.987609258938681,69.21605742590413,16.88070386760766,1.0464619982279943,207.55663597013358,481.23684454089516,4.815707170851418,4.8,15.6,11.4,0.0,0.0,0.43,0
0.0,6.265773678274305,68.53924992001457,21.616620443092955,0.9814104397191867,90.0,580.0,4.765809130656716,1.7,22.1,10.9,0.0,0.0,0.43,0
0.6597,5.289050555076768,68.53761248597097,25.420095990821935,1.0131809109786092,230.68946001079416,437.5158630920605,4.817841672948626,4.8,25.8,10.0,0.0,0.0,0.43,0
0.8625,6.673407275291659,68.80355633231683,21.353775704312323,1.0838385575970646,110.0,610.0,4.787565804146053,3.0,19.7,12.8,0.0,0.0,0.43,0
0.8016,5.469521060902764,69.07815911430124,24.44435563917076,1.0424122069157287,224.38553205588937,432.42792057569386,4.811651845757065,2.9,24.3,14.9,0.0,0.0,0.43,0
0.9059,9.347006843515459,71.27195893533705,6.158713455185602,1.2088761520074796,184.63910151176856,466.6080229856834,4.794837182947215,1.8,1.0,5.4,0.1,0.0,0.43,0
0.9701,9.346225496434764,71.33279014583158,6.242017221844275,1.2127098880089902,185.92043440313978,461.2473590871314,4.794041036637559,1.8,1.0,5.4,0.1,0.0,0.43,0
0.9503,8.729887883597502,70.02215641058554,6.787533036992581,1.1184678421012082,208.81380721819937,480.4691528317521,4.815946897357247,4.9,3.0,6.8,4.6,11.2,0.43,0
0.4199,8.540087849039054,70.36995581705834,9.442495967288277,1.162316935339672,191.1802305444446,490.35930894155354,4.8067673476562565,2.5,5.9,3.1,0.6,0.4,0.43,0
0.872,7.791925155419515,69.30199803371407,12.064553585022292,1.067018554876399,219.11990561581638,469.65845986075556,4.820017177218928,6.6,9.6,4.9,3.2,8.0,0.43,0
0.9311,7.482583842514232,69.883493666836,13.663147727635259,1.1478549823292274,243.3690774266022,445.4688822375988,4.8287257842035896,5.8,11.5,0.9,4.4,5.7,0.43,0
0.5574,9.26615028524176,71.16713574026058,4.9943621815070145,1.2498749194725773,219.80777259704678,497.26851845208057,4.828441709148125,3.8,1.2,0.8,3.9,1.0,0.43,0
0.6114,8.919496276400242,70.95533677031843,6.912977168961984,1.2115287985611358,205.04550286519748,490.15100391785927,4.816051303352601,2.5,3.1,5.3,2.6,1.6,0.43,0
0.8883,8.77716317437691,70.24668213222554,9.099702468441645,1.139103773135079,205.04698245470286,464.6321882198772,4.8088982544401935,6.1,5.2,0.0,0.3,0.1,0.43,0
0.5859,7.3443607504577155,68.24681940712044,10.712959873599193,1.0449057526845023,279.7849003922986,512.0248286047827,4.874988345371314,11.8,10.7,0.0,11.1,18.0,0.43,0
0.8718,7.876738909741733,69.80457694761573,12.400925792816789,1.1167611233897832,228.13558860089483,463.73040189678204,4.8243776742111795,6.7,10.0,3.1,2.4,2.5,0.43,0
0.9545,8.535283552704822,70.1095621927288,10.265738092781074,1.1289217382812646,212.03537683652144,458.30076897336085,4.8117992281538395,6.7,6.7,0.2,0.5,0.2,0.43,0
0.9847,7.938238132489143,70.5623271629773,13.026395459722519,1.1555875332700998,201.5578178463063,442.4486060194349,4.7989892215721826,2.3,9.5,7.9,0.0,0.0,0.43,0
0.8665,7.9551814821673,70.4809490493153,12.837053722393502,1.1530074648126574,199.16773486602756,450.5986798878689,4.799869892272977,2.2,9.4,7.3,0.0,0.0,0.43,0
0.5978,7.5521145123215465,69.59828541293366,14.074299613001127,1.0667729514482884,199.60413197281082,490.06370336852115,4.812957948878346,4.3,12.1,13.0,0.0,0.0,0.43,0
0.7717,8.05362316380651,69.24547831494252,12.314872039480303,1.046114103376035,212.13160558707546,482.8070917934692,4.819981594751714,8.7,10.0,3.9,0.0,-0.1,0.43,0
0.9242,8.314607785694694,70.4123973206236,10.639181653110352,1.175745863159876,228.96512766156752,455.08788331152437,4.822051960944362,5.9,7.5,0.0,2.4,0.9,0.43,0
0.8547,8.315453636506348,70.34654421892007,10.54900078421971,1.1715956349339747,227.5780149520608,460.89109422974343,4.822913832728182,5.9,7.5,0.0,2.4,0.9,0.43,0
0.891,8.521999227477167,69.47087550088098,7.453296587511598,1.1100387403760417,265.6590190435934,500.45464859169715,4.8621301096187866,12.2,5.8,0.0,7.0,7.0,0.43,0
0.9451,9.512117800720077,71.4710532916392,5.370077540151826,1.2194415397610525,180.48150727480402,466.4701228513077,4.791864273128729,1.2,-0.1,6.6,0.0,0.0,0.43,0
0.8464,8.477672799490279,70.80577509955528,10.325523400843746,1.1783702616657168,192.09472948744065,457.0573204847383,4.796945624329866,1.7,6.2,6.3,0.0,0.0,0.43,0
0.9039,8.476972994861939,70.86025788154028,10.40013347222813,1.1818039037231154,193.24234072192507,452.2561028185887,4.796232564940377,1.7,6.2,6.3,0.0,0.0,0.43,0
0.9508,8.476402197695514,70.90469688110726,10.460989339148494,1.1846045613317076,194.17839232013898,448.3399791917591,4.795650956499209,1.7,6.2,6.3,0.0,0.0,0.43,0
0.9247,7.650422571013207,71.02452372101718,10.76117764332933,1.296446148458032,296.9787750357566,453.94219532087664,4.8674626930885285,5.6,9.4,0.0,10.4,6.7,0.43,0
0.2716,7.831021072057019,69.28506013446385,10.62946934522827,1.1010198860596558,221.77259672819696,512.2494329195606,4.834706641580838,5.4,8.9,3.0,5.0,8.4,0.43,0
0.3485,7.357753701482913,69.64708797967255,12.072069003088668,1.1625284102648878,246.45862556303223,491.91980476742174,4.8447444604762016,4.1,10.8,1.7,7.7,10.7,0.43,0
0.8225,7.427719662387714,70.01376480900949,13.210121816149606,1.1775292376988604,257.0398128267668,454.38574708129227,4.84070109712289,5.8,11.5,0.3,6.1,6.3,0.43,0
0.5707,7.534012283284074,69.2657546639153,13.616225459100608,1.0734002446979476,208.63614188122688,477.1766826477865,4.8149481211847895,4.9,11.4,4.1,2.0,5.6,0.43,0
0.6908,6.67902181708914,69.44537139977982,19.269445664321754,1.1030159933756574,219.11226534428283,432.7302417203723,4.808163233372197,4.0,17.5,0.5,0.0,-0.1,0.43,0
0.8984,6.591056165098291,68.9390832209898,19.638665516615948,1.0379523833990438,228.60015616195983,439.36188200200195,4.817406000391803,7.3,18.5,4.3,0.0,0.0,0.43,0
0.9585,6.962861512683317,69.9671064556205,17.872226232874407,1.122448486050435,215.2330532237322,425.23687369870913,4.803065465238899,3.0,15.5,6.1,0.0,0.0,0.43,0
0.9492,6.897289255519947,69.17575107610024,15.788734400148197,1.0795330361402966,228.52710870333317,437.3259525041749,4.815774309305247,4.3,13.7,4.0,4.8,12.7,0.43,0
0.9928,6.3517444068241105,70.35810237087209,15.878416239569265,1.2654756494899422,308.8157558180544,422.079321326265,4.86507359851457,3.8,15.4,0.0,12.8,14.9,0.43,0
0.8934,6.809896461951455,69.00483603966396,17.253135431417387,1.0680706501677983,258.03865653173057,455.1550691183429,4.842566948480141,9.5,16.7,2.4,3.5,2.6,0.43,0
0.6697,6.943695483986124,71.01810578046276,19.848976971554134,1.078625862908397,30.0,420.0,1.3,2.9,18.5,11.0,0.0,0.0,0.43,0
0.8689,6.931409393465232,69.96587719036532,17.91973794951681,1.1357992939977715,217.93484097960686,425.4234431928626,4.804863123256192,2.8,15.6,3.6,0.4,0.3,0.43,0
0.6378,6.9342219995454,69.74690378311755,17.61987034087475,1.1219990387026817,213.32244173979257,444.72016323891376,4.807729001950302,2.8,15.6,3.6,0.4,0.3,0.43,0
0.8482,6.931661323131438,69.94626338885071,17.89287832381849,1.1345631828570903,217.5217009351943,427.15188155267833,4.80511982463641,2.8,15.6,3.6,0.4,0.3,0.43,0
0.9693,6.6295292703301385,69.42920788438741,17.927078989482016,1.086455333146291,233.55117481838784,437.9688139559157,4.819658163512135,4.6,16.5,8.4,3.0,5.7,0.43,0
0.7644,6.478338325425167,69.43974362573489,19.86763133846919,1.0804068707759056,217.45285670659268,440.5608826452253,4.809501476267949,3.6,18.5,8.2,0.0,-0.1,0.43,0
0.222,6.719933212073343,69.21739641188425,17.76095162042675,1.0586099917700773,198.39517048097173,495.4685428202238,4.813433770117056,2.4,16.8,12.5,0.0,0.0,0.43,0
0.891,6.20053687789928,68.74902319185001,20.894069539159158,1.025826682400889,237.22740208609707,441.21469720631103,4.823823964723666,7.3,20.4,6.8,1.1,1.7,0.43,0
0.9325,6.585622071769706,69.16608051120159,19.3328208059915,1.0393050762545117,222.72778819900213,446.48837188055677,4.81545544267976,6.0,18.2,10.7,0.0,0.0,0.43,0
