Sentiment_Score_median,INTTNLETRCCN_nKVE/dl_median,E_COLI_nKVE/dl_median,CHLFa_ug/l_blauwalg_median,FG_median,TG_median,SQ_median,DR_median,RH_median,Normalized_Amenities_Score,Status
0.5451159085876277,59.13785419710565,242.96868085441537,0.7,3.8,9.9,4.3,0.0,0.0,0.21,0
0.6705,30.0,180.0,10.2,3.45,17.65,7.65,0.0,0.0,0.21,0
0.765,410.0,550.0,1.8966408465346571,4.8,12.4,2.4,3.4,5.0,0.14,0
0.4229,155.0,215.0,4.1,3.1,17.5,6.15,0.0,0.0,0.14,0
0.5994,110.0,740.0,5.25,4.3,18.2,6.0,0.2,0.1,0.14,0
0.4404,35.0,170.0,7.9,5.8,18.0,6.8,0.4,0.3,0.14,0
0.5859,80.0,145.0,0.5,4.5,19.950000000000003,13.2,0.0,0.0,0.14,0
0.44845,17.5,20.0,0.5,4.3,13.6,8.8,0.0,0.0,0.14,0
0.5428122218709364,15.0,37.5,0.5,4.55,9.1,6.5,0.2,0.1,0.14,0
0.4019,109.6769522720709,275.9443772127766,0.5,5.0,6.7,2.9,2.0,1.3,0.14,0
0.5371235732029647,148.96543269025855,441.53063002735917,0.3,5.65,9.4,2.3499999999999996,1.75,1.85,0.14,0
0.4215,97.85223312144174,412.15752246205574,0.5,4.4,13.7,4.3,0.3,0.2,0.14,0
0.6811499999999999,145.0,405.0,0.75,3.4,14.45,7.3,1.75,2.8499999999999996,0.14,0
0.6249,140.0,660.0,0.75,3.4,19.8,9.0,0.0,0.0,0.14,0
0.6571,165.0,680.0,0.9,4.2,17.4,9.2,0.0,0.0,0.14,0
0.6378,17.5,155.0,0.5,4.15,16.799999999999997,10.95,0.0,0.0,0.14,0
0.6133500000000001,15.0,55.0,0.5,4.0,14.0,9.0,0.0,0.0,0.14,0
0.7177,15.0,50.0,0.5,4.6,9.9,8.2,0.0,0.0,0.14,0
0.62635,-5.216286632492782,-63.526219555828824,0.5,4.1,8.7,9.8,0.0,0.0,0.14,0
0.0,135.08085656801603,350.375085380987,0.85,7.8,6.949999999999999,3.85,2.1,1.5,0.14,0
-0.1901,107.91600951847869,328.8967563625707,0.5,4.7,5.3,0.2,1.2,0.6,0.14,0
0.5025,245.0,675.0,0.5,3.45,16.45,6.0,0.0,0.0,0.14,0
0.93,410.0,2900.0,0.5,4.5,17.0,5.6,0.1,0.1,0.14,0
0.72375,90.0,915.0,0.6499999999999999,3.6,17.9,5.3,0.0,0.0,0.14,0
0.6686000000000001,30.0,160.0,0.5,3.55,17.85,8.149999999999999,0.0,0.0,0.14,0
0.5994,105.0,670.0,0.5,4.4,11.1,5.9,1.2,1.3,0.14,0
0.5994,15.0,20.0,0.5,4.4,6.85,7.0,0.0,0.0,0.14,0
0.541123515507161,50.82589077715696,173.4869527059621,0.5,4.2,6.3,3.3,0.0,0.0,0.14,0
0.5419,32.28266551868414,73.43706416596729,0.5,5.15,5.25,5.2,0.0,0.0,0.14,0
0.6808,83.18919308958104,191.35993748363734,0.5,4.8,3.2,1.5,1.4,0.8,0.14,0
0.9124,87.90989467065421,335.559179303528,0.5,4.5,8.9,2.3,0.3,0.25,0.14,0
0.5391289892235165,167.4094278481429,528.1719827437244,0.55,5.6,11.5,2.4,1.7,2.1,0.14,0
0.4753,220.0,1800.0,1.0,4.55,15.35,5.95,0.0,0.0,0.14,0
0.5994,220.0,1100.0,1.55,4.0,20.4,7.5,0.4,0.3,0.14,0
0.4215,570.0,655.0,0.8,4.2,17.3,6.4,0.3,0.3,0.14,0
0.4967,45.0,210.0,0.5,4.15,17.45,7.85,0.3,0.35,0.14,0
0.4601499999999999,32.5,275.0,0.5,4.5,13.6,11.7,0.0,0.0,0.14,0
0.5403875367565887,32.39856327049096,79.23738961540616,0.5,5.8,6.8,6.7,0.0,0.0,0.14,0
0.5312993240253637,193.04700232650893,518.1424770612764,0.6,9.2,7.6,2.6,2.5,2.7,0.14,0
0.4033,126.14015375846856,416.28906191559827,0.5,6.2,6.5,0.4,1.0,0.7,0.14,0
0.5367812268790404,96.8969295807994,268.7866986068904,0.5,5.2,6.2,2.4,1.6,0.7,0.14,0
0.538660135401996,91.54444433466662,284.6135902946142,0.5,4.05,6.2,1.4,0.6,0.8,0.14,0
0.1574,148.5291261712165,490.6113885264879,0.6,4.7,11.8,2.4,1.6,1.5,0.14,0
0.5707,195.0,940.0,2.95,4.7,15.35,5.449999999999999,0.8,0.6499999999999999,0.14,0
0.43095,100.0,395.0,1.2,4.6,18.5,7.6,0.0,0.0,0.14,0
0.6124,22.5,122.5,1.35,3.8,18.1,8.4,0.0,0.0,0.14,0
0.5423,120.0,425.0,0.5,4.25,16.950000000000003,9.4,0.05,0.05,0.14,0
0.4939,17.5,35.0,0.6,4.0,11.9,6.9,0.0,0.0,0.14,0
0.5994,15.0,90.0,0.5,4.8,10.4,10.5,0.0,0.0,0.14,0
0.6808,103.53609519866808,345.2995763887952,0.5,6.5,8.1,3.0,1.0,0.4,0.14,0
0.5411744205300915,22.36948943937557,50.41204594476312,0.5,4.1,7.15,6.35,0.0,0.0,0.14,0
0.5359924655741564,101.60374358608232,291.0453147790304,0.5,5.1,4.6,0.7,1.3,0.7,0.14,0
0.6191,122.24666960916403,381.3291548947031,0.5,5.6,6.5,0.7,1.5,0.8,0.14,0
0.238,83.18736698797676,319.9670679440883,0.9,4.75,6.9,1.35,0.0,0.0,0.14,0
0.5994,62.87258843179361,309.3122007451074,4.8,4.2,12.7,6.8,0.0,0.0,0.14,0
0.4215,155.0,995.0,18.5,4.199999999999999,15.25,6.300000000000001,0.0,0.0,0.14,0
0.7351,550.0,3450.0,29.2,4.0,19.0,7.0,0.0,0.0,0.14,0
0.4404,100.0,800.0,4.15,3.3,20.0,11.7,0.0,0.0,0.14,0
0.17875,160.0,930.0,0.6,4.25,17.0,7.25,0.0,0.0,0.14,0
0.69555,152.5,600.0,0.5,3.9,17.8,10.3,0.0,0.0,0.14,0
0.5519245099321017,15.0,200.0,0.5,4.5,11.05,3.9,0.3,0.1,0.14,0
0.6476500000000001,55.19608321669896,141.71861600345207,1.1751786248372205,4.6,5.6,4.0,1.0,0.2,0.14,0
0.5345361495119234,-2.609713210510531,-114.66078650532748,0.5,5.449999999999999,1.5,6.4,0.0,0.0,0.14,0
0.2986,128.8548979568041,375.21897107105036,1.9631523089836582,4.15,7.6,1.7000000000000002,1.8,1.6,0.14,0
0.9652,138.1379502606662,598.7204584080636,5.65,6.0,13.5,3.3,0.8,0.4,0.14,0
0.562865888107666,35.0,410.0,0.5,4.8,17.6,7.699999999999999,0.0,0.0,0.14,0
0.6249,213.00141148085825,539.025164062902,2.4213495551440474,6.0,8.8,2.2,3.65,3.9,0.14,0
0.49297677978465765,410.0,550.0,1.896638252946655,4.8,12.4,2.4,3.4,5.0,0.14,0
0.5664000406314778,110.0,740.0,5.25,4.3,18.2,6.0,0.2,0.1,0.14,0
0.86385,35.0,170.0,7.9,5.8,18.0,6.8,0.4,0.3,0.14,0
0.5418597847080354,80.0,145.0,0.5,4.5,19.950000000000003,13.2,0.0,0.0,0.14,0
0.5994,410.0,2900.0,0.5,4.5,17.0,5.6,0.1,0.1,0.14,0
0.578875214068758,90.0,915.0,0.6,3.6,17.9,5.3,0.0,0.0,0.14,0
0.5508272095002229,30.0,160.0,0.5,3.55,17.85,8.149999999999999,0.0,0.0,0.14,0
0.540958247534243,15.0,20.0,0.5,4.4,6.85,7.0,0.0,0.0,0.14,0
0.5432154400289942,89.44510791948701,337.68985053916936,0.5,4.5,8.9,2.3,0.3,0.25,0.14,0
0.5391289892235165,167.4094278481429,528.1719827437244,0.55,5.6,11.5,2.4,1.7,2.1,0.14,0
0.4986,220.0,1800.0,1.25,4.55,15.35,5.95,0.0,0.0,0.14,0
0.5703,220.0,1100.0,1.6,4.0,20.4,7.5,0.4,0.3,0.14,0
0.603,570.0,655.0,0.6,4.2,17.3,6.4,0.3,0.3,0.14,0
0.5859,45.0,210.0,0.5,4.15,17.45,7.85,0.3,0.35,0.14,0
0.5859,32.5,275.0,0.5,4.5,13.6,11.7,0.0,0.0,0.14,0
0.5385401466059649,125.57779030080263,415.50861386121585,0.5,6.2,6.5,0.4,1.0,0.7,0.14,0
0.5367812268790404,96.8969295807994,268.7866986068904,0.5,5.2,6.2,2.4,1.6,0.7,0.14,0
0.538660135401996,91.54444433466662,284.6135902946142,0.5,4.05,6.2,1.4,0.6,0.8,0.14,0
0.9052,195.0,940.0,2.95,4.7,15.35,5.449999999999999,0.8,0.6499999999999999,0.14,0
0.0,100.0,395.0,1.2,4.6,18.5,7.6,0.0,0.0,0.14,0
0.69085,22.5,122.5,1.35,3.8,18.1,8.4,0.0,0.0,0.14,0
0.9136,120.0,425.0,0.5,4.25,16.950000000000003,9.4,0.05,0.05,0.14,0
0.6547,17.5,35.0,0.6,4.0,11.9,6.9,0.0,0.0,0.14,0
0.5469463411513852,15.0,90.0,0.5,4.8,10.4,10.5,0.0,0.0,0.14,0
0.5877,103.92324090482387,345.836882217134,0.5,6.5,8.1,3.0,1.0,0.4,0.14,0
0.4215,102.07984379514181,291.7060697911531,0.5,5.1,4.6,0.7,1.3,0.7,0.14,0
0.6588,62.62558032281773,308.9693869298193,4.8,4.2,12.7,6.8,0.0,0.0,0.14,0
0.3506,550.0,3450.0,29.2,4.0,19.0,7.0,0.0,0.0,0.14,0
0.2942,100.0,800.0,4.15,3.3,20.0,11.7,0.0,0.0,0.14,0
0.7674000000000001,160.0,930.0,0.6,4.25,17.0,7.25,0.0,0.0,0.14,0
0.79115,152.5,600.0,0.5,3.9,17.8,10.3,0.0,0.0,0.14,0
0.5519245099321017,15.0,200.0,0.5,4.5,11.05,3.9,0.3,0.1,0.14,0
0.562865888107666,35.0,410.0,0.5,4.8,17.6,7.699999999999999,0.0,0.0,0.14,0
0.0,30.0,80.0,0.5,4.15,16.799999999999997,10.95,0.0,0.0,0.43,0
0.5475793933308346,30.0,125.0,2.3,4.0,14.0,9.0,0.0,0.0,0.43,0
0.5719,-9.759012158893047,-80.48816568684408,0.415145064122375,4.1,8.7,9.8,0.0,0.0,0.43,0
0.5424048112038572,87.58931153772198,318.00394130533897,1.83845108678377,3.3,8.1,1.45,0.9,0.4,0.43,0
0.0,110.0,590.0,2.952407423705883,4.5,17.0,5.6,0.1,0.1,0.43,0
0.71655,60.0,260.0,1.6767588095862043,3.6,17.9,5.3,0.0,0.0,0.43,0
0.5571121250518235,40.0,310.0,1.9522058511835247,3.55,17.85,8.149999999999999,0.0,0.0,0.43,0
0.743,37.5,90.0,1.0057543503016615,4.4,11.1,5.9,1.2,1.3,0.43,0
0.5994,20.0,40.0,0.8394582822214578,4.4,6.85,7.0,0.0,0.0,0.43,0
0.5417587895860174,47.67663433469754,171.1721569702141,1.3239678972680902,4.2,6.3,3.3,0.0,0.0,0.43,0
0.8016,27.330375491638094,62.94444197073611,0.9185385980744656,5.15,5.25,5.2,0.0,0.0,0.43,0
0.5442815840320778,87.42907671507518,345.83656083758984,1.9592733026044933,4.5,8.9,2.3,0.3,0.25,0.43,0
0.5405874918844623,166.4105497785983,545.8037594313005,2.5887990664458247,5.6,11.5,2.4,1.7,2.1,0.43,0
0.8122,220.0,750.0,3.319125525243746,4.55,15.35,5.95,0.0,0.0,0.43,0
0.8655999999999999,60.0,580.0,3.0587791049969075,4.0,20.4,7.5,0.4,0.3,0.43,0
0.36345,55.0,630.0,3.2865513995050817,4.2,17.3,6.4,0.3,0.3,0.43,0
0.7717,30.0,155.0,1.3128006784309547,4.15,17.45,7.85,0.3,0.35,0.43,0
0.5438447803353771,105.0,330.0,1.84696924029627,4.5,13.6,11.7,0.0,0.0,0.43,0
0.5326329474235447,191.7060607313185,532.7042225570577,2.455609066691322,9.2,7.6,2.6,2.5,2.7,0.43,0
0.537614908045606,94.26167051958993,271.2673886465746,1.617054111547048,5.2,6.2,2.4,1.6,0.7,0.43,0
0.5395545052521129,89.07168007975093,288.5759362444757,1.706350094443231,4.05,6.2,1.4,0.6,0.8,0.43,0
0.5426398665137461,145.6269300639884,503.1955514831068,2.466865845178218,4.7,11.8,2.4,1.6,1.5,0.43,0
0.5177102256837129,215.0,260.0,1.2210466124032084,4.7,15.35,5.449999999999999,0.8,0.6499999999999999,0.43,0
0.636,250.0,570.0,2.457931350739525,4.6,18.5,7.6,0.0,0.0,0.43,0
0.5527644306044409,140.0,595.0,2.888169257523789,3.8,18.1,8.4,0.0,0.0,0.43,0
0.7906,70.0,415.0,2.3169311170559106,4.25,16.950000000000003,9.4,0.05,0.05,0.43,0
0.5439623268289497,35.0,105.0,1.0788172586952363,4.0,11.9,6.9,0.0,0.0,0.43,0
0.5471263794420117,20.0,110.0,1.144973196671661,4.8,10.4,10.5,0.0,0.0,0.43,0
0.5368842804646448,99.12127540465235,294.93734982600256,1.702793131889008,5.1,4.6,0.7,1.3,0.7,0.43,0
0.9098,185.0,965.0,0.5,4.199999999999999,15.25,6.300000000000001,0.0,0.0,0.43,0
0.5562659235643623,40.0,290.0,1.9,4.0,19.0,7.0,0.0,0.0,0.43,0
0.21075,15.0,120.0,3.8,3.3,20.0,11.7,0.0,0.0,0.43,0
-0.1027,17.5,180.0,1.45663449285157,4.25,17.0,7.25,0.0,0.0,0.43,0
0.5486293364294623,32.5,120.0,1.1559974625123792,3.9,17.8,10.3,0.0,0.0,0.43,0
0.5384220581548553,50.80461893088177,125.07325050233223,1.1165096356404582,4.6,5.6,4.0,1.0,0.2,0.43,0
0.7845,118.77262061465692,360.57438511216566,1.9275836183158574,6.5,5.2,0.9,1.7,0.8,0.43,0
0.5482177577318219,129.4342861045981,534.2162919958945,2.648917844627741,6.0,13.5,3.3,0.8,0.4,0.43,0
0.91,65.0,195.0,1.3824800747459371,4.3,18.2,6.5,1.0,1.4,0.43,0
0.7351,20.0,255.0,0.5,3.75,15.9,5.4,0.6000000000000001,0.75,0.43,0
0.5319546391889297,243.13063476981324,654.5062968867649,2.831875130781274,4.8,12.4,2.4,3.4,5.0,0.36,1
0.0,85.40555858929591,430.98273119750127,2.338406098794101,3.1,17.5,6.15,0.0,0.0,0.36,1
0.5859,104.8201911854087,510.3147790828858,2.622669838405031,4.3,18.2,6.0,0.2,0.1,0.36,1
0.431,115.64927394578996,523.0380584371496,2.645678414246076,5.8,18.0,6.8,0.4,0.3,0.36,1
0.125,36.33959078524242,207.12920835799372,1.5246563482254862,4.5,19.950000000000003,13.2,0.0,0.0,0.36,1
0.4754,38.61370734940238,178.33781432622,1.3883350543658943,4.3,13.6,8.8,0.0,0.0,0.36,1
0.5432148838488763,39.33255811020254,133.24354057423997,1.1885564411592633,4.55,9.1,6.5,0.2,0.1,0.36,1
0.5359153761794808,107.63931358227993,281.6806478526984,1.6231800602436461,5.0,6.7,2.9,2.0,1.3,0.36,1
0.5423457742385499,57.18777268589669,215.83233904442966,1.4880538058753237,4.35,6.65,2.9,0.0,0.0,0.36,1
0.0,158.3718367242582,431.0078762146257,2.1151676178934133,6.1,6.3,1.2,2.2,2.2,0.36,1
0.0,151.27771793096557,465.4163943748373,2.2863315071855856,5.65,9.4,2.3499999999999996,1.75,1.85,0.36,1
0.72165,96.33205702687391,427.97849000051576,2.2901037955847285,4.4,13.7,4.3,0.3,0.2,0.36,1
0.6117,128.30584942509032,353.45633099421104,1.8781343337321768,3.4,14.45,7.3,1.75,2.8499999999999996,0.36,1
0.5789,69.7687687106544,379.3359864924567,2.1649299768339088,3.4,19.8,9.0,0.0,0.0,0.36,1
0.5994,58.73864073408449,303.21733894584963,1.868613828558506,4.2,17.4,9.2,0.0,0.0,0.36,1
0.1911999999999999,36.23349240500234,187.77929472304152,1.4388728902507586,4.15,16.799999999999997,10.95,0.0,0.0,0.36,1
0.62165,35.59168552458162,171.66709784284555,1.36889395432364,4.0,14.0,9.0,0.0,0.0,0.36,1
0.3506,23.36410487285884,75.35515479111243,0.9878241442759168,4.6,9.9,8.2,0.0,0.0,0.36,1
0.4756,-8.186098875576459,-75.7355950376596,0.4309639971648033,4.1,8.7,9.8,0.0,0.0,0.36,1
0.5349421326666646,131.13209071836968,351.74354584268764,1.8556957040185458,7.8,6.949999999999999,3.85,2.1,1.5,0.36,1
0.58185,76.73061168307947,294.28192264766943,1.7662885548002083,5.0,5.5,1.0,0.0,0.0,0.36,1
0.4404,104.24822990504046,335.7426816684284,1.8633994891055268,4.7,5.3,0.2,1.2,0.6,0.36,1
0.2732,89.88521703968925,323.7922269827309,1.8566068042051855,3.3,8.1,1.45,0.9,0.4,0.36,1
0.0,83.27809716203265,410.25928514782913,2.2548129054902555,3.45,16.45,6.0,0.0,0.0,0.36,1
0.56135,102.36483390368716,491.791244164231,2.54930573517533,4.5,17.0,5.6,0.1,0.1,0.36,1
0.5244,100.34397675909455,506.9664744170178,2.6209802575056402,3.6,17.9,5.3,0.0,0.0,0.36,1
0.5859,67.32867494327587,352.47544830108063,2.0550258805853594,3.55,17.85,8.149999999999999,0.0,0.0,0.36,1
0.6712,91.9066532259595,277.43153027516894,1.655188389070907,4.4,11.1,5.9,1.2,1.3,0.36,1
0.5994,12.876531499661308,9.037159587001298,0.7311193040698222,4.4,6.85,7.0,0.0,0.0,0.36,1
0.7248,48.08154385282798,174.25162367413063,1.336012724424998,4.2,6.3,3.3,0.0,0.0,0.36,1
0.5344174869315883,81.77412667625853,193.6945944431646,1.3180413209930628,4.8,3.2,1.5,1.4,0.8,0.36,1
0.9106,117.32056522457916,326.329729075841,1.785078926179507,4.7,5.5,0.9,2.0,1.3,0.36,1
0.3182,168.51062017254122,551.3113396301095,2.6063203373132344,5.6,11.5,2.4,1.7,2.1,0.36,1
0.6369,84.31611958252242,406.16849716683635,2.233333362011936,4.55,15.35,5.95,0.0,0.0,0.36,1
0.64475,105.89408249254654,513.3575303855945,2.6346840723034823,4.0,20.4,7.5,0.4,0.3,0.36,1
0.4215,99.0632161946553,457.7342533871604,2.413204091246057,4.2,17.3,6.4,0.3,0.3,0.36,1
0.3982,84.57207062702662,387.2955471980965,2.153697417837243,4.15,17.45,7.85,0.3,0.35,0.36,1
0.5470811970569829,7.769749015774193,32.36121840685823,0.8526324085731787,4.5,13.6,11.7,0.0,0.0,0.36,1
-0.8038,35.37378952368711,82.99142091536737,0.9827258936378214,5.8,6.8,6.7,0.0,0.0,0.36,1
0.31245,193.79690694337955,538.1985752645796,2.473100433836934,9.2,7.6,2.6,2.5,2.7,0.36,1
0.6249,124.80018349700995,431.2774876468119,2.214410767452522,6.2,6.5,0.4,1.0,0.7,0.36,1
-0.0516,97.89568612773138,278.97258192757295,1.6395348661080131,5.2,6.2,2.4,1.6,0.7,0.36,1
0.6972,89.5827427370931,291.80738447786314,1.7187372264112888,4.05,6.2,1.4,0.6,0.8,0.36,1
0.36895,147.52338984440797,508.41148806066633,2.4837293532534024,4.7,11.8,2.4,1.6,1.5,0.36,1
0.8899,110.71341026948619,457.16522846676173,2.374910085614415,4.7,15.35,5.449999999999999,0.8,0.6499999999999999,0.36,1
0.8016,87.26160622172452,444.69660177516187,2.39297942646569,4.6,18.5,7.6,0.0,0.0,0.36,1
0.4576,69.21207782943199,359.18888873593755,2.078600250757711,3.8,18.1,8.4,0.0,0.0,0.36,1
0.4215,56.12080838833967,279.39569925566974,1.7737154192373736,4.25,16.950000000000003,9.4,0.05,0.05,0.36,1
0.5436298283623091,2.1683441668679944,-19.91613918840042,0.641803710442735,4.8,10.4,10.5,0.0,0.0,0.36,1
0.0,105.5195203581051,361.53035457098497,1.9732949992950384,6.5,8.1,3.0,1.0,0.4,0.36,1
0.1989,20.976516162419603,46.50873030083514,0.8683657564196882,4.1,7.15,6.35,0.0,0.0,0.36,1
0.5859,100.08656187656561,298.8194784032293,1.7166482460734818,5.1,4.6,0.7,1.3,0.7,0.36,1
0.1289999999999999,123.61611729195161,398.13179529039024,2.0756484651085687,5.6,6.5,0.7,1.5,0.8,0.36,1
0.7105,79.45550345328667,321.23453319275745,1.8751949787948647,4.75,6.9,1.35,0.0,0.0,0.36,1
0.0,55.85443682458227,247.34017442632103,1.6329283267016534,4.2,12.7,6.8,0.0,0.0,0.36,1
0.5514933577491238,76.66234350833085,371.33759694639696,2.106208537644336,4.199999999999999,15.25,6.300000000000001,0.0,0.0,0.36,1
0.69,92.0500163003791,474.6370216801896,2.5077398162329567,4.0,19.0,7.0,0.0,0.0,0.36,1
0.2625,41.244834918049634,243.06766491114763,1.6642335897271088,3.3,20.0,11.7,0.0,0.0,0.36,1
0.7116,77.8544803757359,391.39401653984953,2.1904194854228587,4.25,17.0,7.25,0.0,0.0,0.36,1
0.78975,45.44949934125063,248.82029239288312,1.6745492764321237,3.9,17.8,10.3,0.0,0.0,0.36,1
0.2023,83.5343794061412,347.38992365396916,1.979426451510512,4.5,11.05,3.9,0.3,0.1,0.36,1
0.7574,51.0592707082237,127.93748990004889,1.1280690474406638,4.6,5.6,4.0,1.0,0.2,0.36,1
0.5719,-6.819170565598586,-132.13754825699283,0.17837751431363535,5.449999999999999,1.5,6.4,0.0,0.0,0.36,1
0.4404,121.3816942105795,366.81129153513535,1.9467514775048664,6.5,5.2,0.9,1.7,0.8,0.36,1
0.5292,174.25519577664716,444.13710596303156,2.124055766764566,5.8,5.3,0.3,2.8,2.8,0.36,1
0.2144,125.52907532980558,362.5996162482188,1.9186638947272519,4.15,7.6,1.7000000000000002,1.8,1.6,0.36,1
0.5482103151932305,130.60455934484995,538.3920697673034,2.6634354511683545,6.0,13.5,3.3,0.8,0.4,0.36,1
0.546,98.01554610222448,406.49354801526147,2.193603034843017,3.7,14.35,4.9,0.75,0.5,0.36,1
0.5530938490716266,87.92933419698275,420.9073725229436,2.287790910027913,3.5,17.4,6.6,0.3,0.2,0.36,1
0.27065,135.3857380996161,529.8136555899617,2.61716274677263,4.3,18.2,6.5,1.0,1.4,0.36,1
0.5537373482004542,82.94150506870369,412.67114855874615,2.2674691213653686,4.8,17.6,7.699999999999999,0.0,0.0,0.36,1
0.6369,45.069681156292305,223.01988686520565,1.5622445513926084,4.0,14.9,8.7,0.0,0.0,0.36,1
0.5378059360978418,101.49256751540716,319.5267622002415,1.8016402028239382,5.45,4.9,0.6499999999999999,1.25,0.5,0.36,1
0.4215,26.777192052364377,18.680082883083884,0.7263324122151296,3.8,1.3,2.3,0.3,0.1,0.36,1
0.4215,66.25026525533187,259.63245920358395,1.6485839709013619,3.5,6.0,1.0,0.0,0.0,0.36,1
0.5539273227989284,70.71804457493889,367.42514539854574,2.1090065632916986,3.45,17.65,7.65,0.0,0.0,0.36,1
0.4404,82.39381252322016,424.1689824217652,2.317936780412534,3.1,17.5,6.15,0.0,0.0,0.43,1
0.7506,76.65142841472596,205.68452936778073,1.3855376095543874,4.6,4.5,1.8,1.4,0.5,0.43,1
0.0,60.07475380056606,302.63204996665047,1.8621970259445524,4.2,17.4,9.2,0.0,0.0,0.43,1
0.5440374324014269,21.384941921366078,70.0204425030758,0.9706905652161224,4.6,9.9,8.2,0.0,0.0,0.43,1
0.534949575205256,129.96181747811787,347.567768071279,1.8411780974779333,7.8,6.949999999999999,3.85,2.1,1.5,0.43,1
0.6369,98.7033241817335,502.1168648673679,2.6049423874027817,3.6,17.9,5.3,0.0,0.0,0.43,1
0.5539560278598777,66.29200167983801,348.4910507649608,2.040940041424482,3.55,17.85,8.149999999999999,0.0,0.0,0.43,1
0.7845,86.42461349523913,344.3976209973942,1.9560267117665295,4.5,8.9,2.3,0.3,0.25,0.43,1
0.5517490622334295,83.5019460398853,402.5028801149902,2.219967041866771,4.55,15.35,5.95,0.0,0.0,0.43,1
0.4215,105.65734769144646,510.5190819983675,2.623183740351207,4.0,20.4,7.5,0.4,0.3,0.43,1
-0.7783,102.90986457868584,460.7453937807644,2.4149014745013813,4.2,17.3,6.4,0.3,0.3,0.43,1
0.3348,83.66693297697546,383.49958842572187,2.1400367717423894,4.15,17.45,7.85,0.3,0.35,0.43,1
0.5719,6.495819163267877,28.037158520937254,0.8377817260906979,4.5,13.6,11.7,0.0,0.0,0.43,1
0.5417786222187169,143.31495391587583,482.1517749242155,1.2,4.7,11.8,2.4,1.6,1.5,0.43,1
0.5479319867393011,107.89255895555843,427.2438699495716,0.7,4.7,15.35,5.449999999999999,0.8,0.6499999999999999,0.43,1
0.588,92.3063962654368,489.2256981079689,5.2,4.6,18.5,7.6,0.0,0.0,0.43,1
0.1742,72.67100456298502,387.4841879064061,3.9,3.8,18.1,8.4,0.0,0.0,0.43,1
0.39335,54.37610701409639,269.29218862302065,1.4,4.25,16.950000000000003,9.4,0.05,0.05,0.43,1
0.5440232099631122,1.9575480396291915,-14.878108905365771,1.2,4.8,10.4,10.5,0.0,0.0,0.43,1
0.1779,101.63644825516067,338.60430918461276,0.9,6.5,8.1,3.0,1.0,0.4,0.43,1
0.5387228784777014,104.16569527312168,340.1671639502127,4.4,5.1,4.6,0.7,1.3,0.7,0.43,1
0.547444783559791,50.470484181782226,222.8194577757248,0.6,4.2,12.7,6.8,0.0,0.0,0.43,1
-0.2732,75.94838665927671,345.2526724328439,0.5,4.199999999999999,15.25,6.300000000000001,0.0,0.0,0.43,1
0.765,123.57092027538363,1001.9651636726014,47.3,3.3,20.0,11.7,0.0,0.0,0.43,1
0.7178,84.41126621856472,456.454355819646,6.3,4.25,17.0,7.25,0.0,0.0,0.43,1
0.5525452860905776,44.18704216726414,236.51657582321133,1.1,3.9,17.8,10.3,0.0,0.0,0.43,1
0.5466957928157578,81.19126863827356,343.5142343587283,2.1,4.5,11.05,3.9,0.3,0.1,0.43,1
0.5598017105577563,105.18906950469889,581.697875583324,12.1,3.5,17.4,6.6,0.3,0.2,0.43,1
0.6108,85.35919520289573,436.27199445323174,2.3612602332733177,3.1,17.5,6.15,0.0,0.0,0.21,1
0.0,119.95913256775503,534.5677616005854,2.682612093759626,5.8,18.0,6.8,0.4,0.3,0.21,1
0.5219,37.18763696650332,213.69974450320206,1.5504012627803834,4.5,19.950000000000003,13.2,0.0,0.0,0.21,1
0.4753,41.121784378542955,187.28640253838864,1.4194452783646683,4.3,13.6,8.8,0.0,0.0,0.21,1
0.5719,41.72032806543978,142.01991458904183,1.2192790351635852,4.55,9.1,6.5,0.2,0.1,0.21,1
0.8155,58.553285726094416,223.14423755409126,1.51547187401925,4.35,6.65,2.9,0.0,0.0,0.21,1
0.5423,99.58965680030269,438.00079567616683,2.323636517613262,4.4,13.7,4.3,0.3,0.2,0.21,1
0.5403556706415157,131.11184770486642,362.8317416634537,1.9102077679637637,3.4,14.45,7.3,1.75,2.8499999999999996,0.21,1
0.555981512754902,72.37226558200331,388.4212805852251,2.196348756959046,3.4,19.8,9.0,0.0,0.0,0.21,1
0.5528685991956623,61.44085463249911,312.44400476836506,1.9003512515280632,4.2,17.4,9.2,0.0,0.0,0.21,1
0.6249,90.92226421421,330.6335136403488,1.88296258018795,3.3,8.1,1.45,0.9,0.4,0.21,1
0.5552315548172773,102.7227589280368,515.7299443323697,2.6516735660871293,3.6,17.9,5.3,0.0,0.0,0.21,1
0.8481,107.55144598012262,521.0874417891408,2.6630447441451874,4.0,20.4,7.5,0.4,0.3,0.21,1
-0.8149,25.0,265.0,1.35,4.3,18.2,6.0,0.2,0.1,0.5,1
0.6804,25.0,220.0,1.2,4.5,19.950000000000003,13.2,0.0,0.0,0.5,1
0.5373488120673824,143.45409494381215,424.63842399512134,0.5,5.65,9.4,2.3499999999999996,1.75,1.85,0.5,1
0.0,40.0,160.0,0.9,3.4,14.45,7.3,1.75,2.8499999999999996,0.5,1
0.5507005923967458,80.0,360.0,1.15,4.5,17.0,5.6,0.1,0.1,0.5,1
0.8442,20.0,300.0,0.5,3.55,17.85,8.149999999999999,0.0,0.0,0.5,1
