name,Cluster,PC1,PC2
Strand Blijburg,3,-2.5892611975628155,-1.2587235089097357
Strand Blijburg,0,2.6598483056531883,-2.7802823910976477
Strand Blijburg,0,1.3729038181557336,-2.4375711427398348
Strand Diemerpark,3,-2.026392015483488,-2.1643072135695105
Strand Diemerpark,0,2.4922980243229667,-3.58938051358084
Strand Diemerpark,3,-0.8540659688373998,-2.8087454180469478
Strand Diemerpark,3,-2.095927176312646,-2.1743086348616556
Strand Diemerpark,0,0.07085302965745288,-2.7903683708951195
Strand Diemerpark,3,-0.0854513593894507,-3.002187176119425
Strand Diemerpark,3,-2.4067535291412545,-2.1582574138759507
Strand Diemerpark,3,-3.455015477759083,-1.8469083289455772
Strand Diemerpark,3,-1.3365836834116194,-2.5374252233938215
Strand Diemerpark,3,-2.9836255478897433,-1.9088097991922435
Strand Diemerpark,3,-2.9332588275415565,-1.940881630634513
Strand Diemerpark,3,-2.574283200811346,-2.0582451620026827
Strand Diemerpark,3,-2.6360750298430307,-2.0188982060858858
Strand Diemerpark,3,-1.8037922948354899,-2.2844302539883854
Strand Diemerpark,3,-3.8197843304368018,-1.6570351890503943
Strand Diemerpark,3,-3.5222402456589577,-1.720855005469646
Strand Diemerpark,3,-0.4641255148003345,-2.869935284342396
Strand Diemerpark,3,-2.0453957984318425,-2.2638678707640714
Strand Diemerpark,3,-2.2936981277383444,-2.1022959869034707
Strand Diemerpark,3,-4.53113015325947,-1.465226762863772
Strand Diemerpark,3,-3.609532247118531,-1.7624559985279251
Strand Diemerpark,3,-2.4253627620950318,-2.10523790692817
Strand Diemerpark,4,2.564856143029369,-3.9859202698124583
Strand Diemerpark,3,-1.820510084614604,-2.2933256342985953
Strand Diemerpark,3,-3.0383281215947653,-1.8862003095316702
Strand Diemerpark,3,-0.525947883935157,-2.7709042931068093
Ouderkerkerplas Strand,4,1.6647195131977959,-1.9770998836723033
Ouderkerkerplas Strand,3,-2.3881442946613385,-0.46883828529459315
Ouderkerkerplas Strand,4,0.2670288259338639,-1.9199108285481137
Ouderkerkerplas Strand,3,-1.2973970388751623,-0.7629300277290546
Ouderkerkerplas Strand,3,-1.8033787728993764,-0.5595744201704823
Ouderkerkerplas Strand,3,-2.2895841336379052,-0.415742293853516
Ouderkerkerplas Strand,3,-1.176774550989036,-0.8389646800847003
Ouderkerkerplas Strand,0,0.14569069977500435,-1.1941042730700921
Ouderkerkerplas Strand,3,-0.5861953949207511,-0.9964027861477228
Ouderkerkerplas Strand,0,0.6262391124082024,-1.3142486121445787
Ouderkerkerplas Strand,0,1.1594169778387517,-1.5299238351633118
Ouderkerkerplas Strand,3,-1.199246271704117,-0.7728722285853581
Ouderkerkerplas Strand,3,-1.4372063768838919,-0.7213086235142622
Ouderkerkerplas Strand,3,-0.1530119088939562,-1.2837684101380118
Ouderkerkerplas Strand,3,-2.377422752063081,-0.42601916135783857
Ouderkerkerplas Strand,3,-1.2390546904199629,-0.7616898119683239
Ouderkerkerplas Strand,3,-0.8498284923216896,-0.8816726010250568
Ouderkerkerplas Strand,7,1.1183656161136084,-1.695629762850603
Ouderkerkerplas Strand,7,1.2041721892771666,-1.8584313022060883
Ouderkerkerplas Strand,3,-2.4821302634018614,-0.4265307963624467
Ouderkerkerplas Strand,3,-2.7313632732390376,-2.1981678440130774
Ouderkerkerplas Strand,3,-2.17308001491645,-0.5364667221065521
Ouderkerkerplas Strand,3,-2.3322845653169213,-0.42926750094275795
Ouderkerkerplas Strand,8,-1.2918738626150348,0.6655859026184894
Ouderkerkerplas Strand,8,-1.4397447965535595,-0.8412192199052325
Ouderkerkerplas Strand,3,-3.079454625295728,-0.1805402434178492
Ouderkerkerplas Strand,3,-3.095305414241437,-0.1704469947850332
Ouderkerkerplas Strand,3,-1.032409683891102,-0.9270708664638605
Ouderkerkerplas Strand,3,-1.4595512599493785,-0.7994670281762956
Ouderkerkerplas Strand,3,-0.7910015793457585,-0.9485983300802068
Ouderkerkerplas Strand,3,-1.62665084469817,-0.6242558773825951
Ouderkerkerplas Strand,3,-1.268775723055128,-0.7044245438045532
Ouderkerkerplas Strand,3,-0.0057186318427823474,-1.242115469368629
Ouderkerkerplas Strand,4,0.822447571522451,-1.4791730345140046
Ouderkerkerplas Strand,3,-0.573552122907202,-2.419254957690291
Ouderkerkerplas Strand,3,-1.0164953778473236,-0.9730206237372225
Ouderkerkerplas Strand,3,-2.572224512743061,-1.6502851966757957
Ouderkerkerplas Strand,3,-1.9389709395807044,-0.6073517803938635
Ouderkerkerplas Strand,3,-1.5454827054176004,-0.6621992146619566
Ouderkerkerplas Strand,3,-1.9412440410965943,-0.585077897971376
Ouderkerkerplas Strand,3,-1.905767984519639,-0.5998073446566754
Ouderkerkerplas Strand,3,-2.383920141722785,-0.41908374543683097
Ouderkerkerplas Strand,0,1.4707940202534155,-1.6479789038192916
Ouderkerkerplas Strand,0,1.4245876258637946,-1.5904432975526428
Ouderkerkerplas Strand,3,0.32703755934109624,-1.3593981709083476
Ouderkerkerplas Strand,4,1.9261810743854244,-1.993383329723701
Ouderkerkerplas Strand,3,-0.5856346895754108,-0.9042473115424602
Ouderkerkerplas Strand,8,0.8376442745880677,2.2793876349348987
Ouderkerkerplas Strand,3,-3.159448443526224,-0.139321300936875
Ouderkerkerplas Strand,3,-2.852351138847401,-0.24923212740039924
Ouderkerkerplas Strand,3,-0.814756609581099,-1.0183501203047547
Ouderkerkerplas Strand,3,-3.305994413595014,-0.23936844547720015
Ouderkerkerplas Strand,3,-4.217895762563716,0.1478634324497022
Ouderkerkerplas Strand,3,-2.028117368042147,-0.46248291120109114
Ouderkerkerplas Strand,3,-1.7533011341636284,-0.5898680472493079
Ouderkerkerplas Strand,3,-3.2746472487631193,-0.14350893438632606
Ouderkerkerplas Strand,4,0.40865214460872756,-1.7135603889900113
Ouderkerkerplas Strand,0,1.3999583045292874,-1.600246341927066
Ouderkerkerplas Strand,0,1.7181237678941286,-1.6889105751342715
Ouderkerkerplas Strand,4,2.8965791794703133,-2.3961140127306124
Ouderkerkerplas Strand,3,-0.3317903619339818,-1.0167845610139215
Ouderkerkerplas Strand,3,-1.1068503549366098,-0.8055474460021087
Ouderkerkerplas Strand,3,-1.3242143056356401,-0.7908892000707346
Ouderkerkerplas Strand,3,-1.367386994761433,-0.7940701876848402
Ouderkerkerplas Strand,3,-1.3761362802880424,-0.788498937289542
Ouderkerkerplas Strand,3,-3.7229372364008975,-1.8266005514653836
Ouderkerkerplas Strand,3,-3.7108664219856875,-1.8265914128521765
Ouderkerkerplas Strand,3,-2.521311750362512,-0.3759017574558771
Ouderkerkerplas Strand,3,-2.4934890223878896,-0.39361833371292604
Ouderkerkerplas Strand,8,-1.1249438769998565,1.6466033229476968
Ouderkerkerplas Strand,3,-2.01555470015028,-0.5628054329577052
Ouderkerkerplas Strand,3,-2.301114162541887,-0.47035916607741673
Ouderkerkerplas Strand,3,-1.673374347979239,-0.6985300040060507
Ouderkerkerplas Strand,3,-2.592521892125851,-0.9329939190912252
Ouderkerkerplas Strand,3,-2.998546236646214,-0.07780676141987732
Ouderkerkerplas Strand,3,-3.293533124958798,-0.1457093425099804
Ouderkerkerplas Strand,3,-2.3760123571095892,-0.437467067872345
Ouderkerkerplas Strand,3,-2.36270615203787,-0.44594001118186166
Ouderkerkerplas Strand,3,-2.9629173599873635,-0.24141009652745235
Ouderkerkerplas Strand,3,-2.6257820491007084,-0.3363484489134994
Ouderkerkerplas Strand,3,-2.270318023992306,-0.4261150560737955
Ouderkerkerplas Strand,3,-1.8192655264830897,-0.5747315991421267
Ouderkerkerplas Strand,3,-1.7202026628961653,-0.650161167342282
Ouderkerkerplas Strand,3,-2.1577771748738943,-0.4493276685946995
Ouderkerkerplas Strand,3,-2.149771578617045,-0.4544253627063985
Ouderkerkerplas Strand,8,-0.669965601649021,1.41063707677531
Ouderkerkerplas Strand,3,-1.9827685629416436,-0.5197667354227554
Ouderkerkerplas Strand,3,-0.8639459892789092,-0.8962600516937748
Ouderkerkerplas Strand,3,-0.4223861061007109,-1.0305976375345671
Ouderkerkerplas Strand,3,-0.35950061637820135,-1.070640999750777
Ouderkerkerplas Strand,3,-1.5860190765262736,-0.6744022735039533
Ouderkerkerplas Strand,3,-1.3148837827755377,-1.3340461192725317
Ouderkerkerplas Strand,3,-2.7533689250814923,-0.28228822778333246
Ouderkerkerplas Strand,3,-0.1220207635156822,-1.1958428670858632
Ouderkerkerplas Strand,3,-0.11176951730700461,-1.2023705154656879
Ouderkerkerplas Strand,3,-1.4708990516504161,-0.721560355892085
Ouderkerkerplas Strand,0,0.8011558073991732,-1.4576826042757456
Ouderkerkerplas Strand,3,-1.6120940372945953,-0.6447714337200957
Ouderkerkerplas Strand,3,-1.6157468640019537,-0.6424454366800582
Ouderkerkerplas Strand,3,-0.9336538669775613,-0.8273811050604049
Ouderkerkerplas Strand,3,0.31659460770582354,-1.2931839650472532
Ouderkerkerplas,4,0.979468963777655,-2.0372147188244174
Ouderkerkerplas,3,-1.7140857695277916,-0.9541284119032283
Ouderkerkerplas,3,-2.0868118080098768,-0.871355918787264
Ouderkerkerplas,3,-1.3949289057263563,-1.216370071273627
Ouderkerkerplas,3,-2.465921779004907,-0.7595289697151735
Ouderkerkerplas,3,-3.503545298924763,-0.4504942942696473
Ouderkerkerplas,0,0.5373074030420838,-1.6745457748899868
Ouderkerkerplas,3,-0.624298885388177,-1.3644917509482961
Ouderkerkerplas,3,-1.447355061202584,-1.0557902159493886
Ouderkerkerplas,3,-3.329777876103895,-0.48500669179410266
Ouderkerkerplas,3,-3.445391130293127,-0.46746522087510345
Ouderkerkerplas,3,-2.39348098987251,-0.7846934366500938
Ouderkerkerplas,3,-1.940190885718373,-0.8993215589782698
Ouderkerkerplas,3,-1.3407814962462332,-1.1153410642673345
Ouderkerkerplas,4,2.551588718922905,-2.676770138156907
Ouderkerkerplas,0,0.7181792285805326,-1.822186693756997
Ouderkerkerplas,3,-1.176831746812244,-1.1494443162362153
Ouderkerkerplas,3,-0.9619832634920749,-0.980504934483407
Ouderkerkerplas,3,-0.9643941268870201,-1.4229889958624158
Ouderkerkerplas,3,-1.8653990493163057,-0.8994190552377461
Ouderkerkerplas,3,-2.2748143625173314,-0.7517392478864042
Ouderkerkerplas,0,2.5580863664142517,-2.3878274390280008
Ouderkerkerplas,0,0.21786577932129697,-1.5264390169407782
Ouderkerkerplas,3,-1.0076601570302228,-1.3260853882688581
Ouderkerkerplas,0,1.7617242733075962,-2.130800211520464
Ouderkerkerplas,8,0.7488870762665724,2.0203592447555914
Ouderkerkerplas,3,-1.2258697803427476,-1.3623877612630864
Ouderkerkerplas,0,1.5261145692919,-2.0648913622340754
Ouderkerkerplas,7,2.830687637125584,-2.733510685533576
Ouderkerkerplas,4,2.7772041735377524,-2.67798860818098
Ouderkerkerplas,3,-2.5894147982831694,-0.7244939885301565
Ouderkerkerplas,3,-1.8356858968725442,-0.9299823087059358
Strand De Hoge Dijk,3,-0.5995081985130045,-2.003711517246168
Strand De Hoge Dijk,3,-0.9828765076463394,-1.5239399895317152
Strand De Hoge Dijk,3,-0.8336306599941197,-2.156918867683618
Strand De Hoge Dijk,3,-0.7650450387589791,-1.627056308497991
Strand De Hoge Dijk,3,-3.0841409430996674,-0.8404355825666776
Strand De Hoge Dijk,3,-1.748108559997705,-1.356903018652291
Strand De Hoge Dijk,0,0.05727989911213922,-1.8462449697625245
Strand De Hoge Dijk,3,-0.5526796559424813,-1.7127179213828012
Strand De Hoge Dijk,4,4.092013624924714,-3.4363957487800283
Strand De Hoge Dijk,0,-0.2864190782485767,-1.6510580026641266
Strand De Hoge Dijk,3,-1.984709185633868,-1.1266176292887629
Strand De Hoge Dijk,3,-1.2863400157660123,-1.5048284255293927
Strand De Hoge Dijk,3,-2.361425176506138,-1.0548122174289964
Strand De Hoge Dijk,3,-2.2544934206628677,-1.6028231693919255
Strand De Hoge Dijk,3,-1.3744010034771752,-1.404728159172265
Strand De Hoge Dijk,3,-2.7081056626560818,-1.002455753432072
Strand De Hoge Dijk,3,-1.364899996737841,-1.3992839843174136
Strand De Hoge Dijk,3,-1.8971213459353689,-1.2643729224735236
Strand De Hoge Dijk,0,0.7974302486419605,-2.2114088142956105
Strand De Hoge Dijk,0,0.25388926092701347,-1.8609535448884005
Strand De Hoge Dijk,4,1.325888780494589,-2.457259290572091
Strand De Hoge Dijk,3,-0.4220175606943165,-1.8984053234527838
Strand De Hoge Dijk,3,-0.6022561247324248,-1.632688779091053
Strand De Hoge Dijk,3,-0.6618177860729394,-1.579392638718171
Sloterstrand,0,2.137146712313286,-1.8721480095666607
Sloterstrand,4,2.192389482584996,-2.461492199906833
Sloterstrand,1,-1.156605420460052,-0.924236542860316
Sloterstrand,1,-0.6947745482359802,-0.9160844402278128
Sloterstrand,8,-0.2435318175021333,2.42834827736096
Sloterstrand,1,-1.3751621129463325,-0.7670835025086314
Sloterstrand,1,-1.068552598895266,-0.8266275892300029
Sloterstrand,7,0.302299910676569,-1.4555132868231873
Sloterstrand,1,-2.101179455813977,-0.5845984088657531
Sloterstrand,1,-3.4552159063938905,-0.13692831995160917
Sloterstrand,1,-3.644195078709634,-0.04245396306307122
Sloterstrand,1,-3.7727017461552212,-0.0015550926792652839
Sloterstrand,1,-3.0593874661860703,-0.21228480114167805
Sloterstrand,1,-2.152233632794721,-0.49308957082513605
Sloterstrand,6,4.235390579847051,11.222750274209915
Sloterstrand,1,-1.0958627957777973,-0.9943125471632536
Sloterstrand,1,-1.9021763502516469,-0.6289213544703276
Sloterstrand,1,-1.715359294837146,-0.697878620552331
Sloterstrand,1,-1.8570979528092373,-0.6497652484644676
Sloterstrand,1,0.2101600609497217,-1.3670109292255552
Sloterstrand,1,-0.7117401113482862,-0.9756700193521266
Sloterstrand,1,-0.40021306890397074,-1.0862818217289492
Sloterstrand,1,-2.0417710784762857,-1.1528699921732994
Sloterstrand,1,-2.3891225853373794,-0.4429219623250961
Sloterstrand,1,-3.2820775688536483,-0.27356435337495916
Sloterstrand,1,-2.5276373495673945,-0.4534192676478405
Sloterstrand,0,0.32550753805740734,-2.422100156920423
Sloterstrand,0,0.8545660041724779,-1.4599443099229217
Sloterstrand,0,1.7386449662441736,-1.7719640103025944
Sloterstrand,1,-1.7568776836382949,-0.6863821612051214
Sloterstrand,1,-1.1033536176973224,-0.8828548262085922
Sloterstrand,1,-1.9117131321233274,-0.6478947132165186
Sloterstrand,1,-3.3157177238713986,-0.1505494035331788
Sloterstrand,1,-2.3071752222603523,-0.5002667038413002
Sloterstrand,1,-2.26441588143967,-0.49877884501725533
Sloterstrand,1,-2.077926460500612,-0.5393052328573851
Sloterstrand,1,-2.093459240515858,-0.5781702671971194
Sloterstrand,1,-2.2958642920923475,-0.46592869700257655
Sloterstrand,1,-2.1856672670189354,-0.4979807927117019
Sloterstrand,1,-2.4401136821769014,-0.5167042411313946
Sloterstrand,1,-0.09316757910988813,-1.275698827035331
Sloterstrand,1,-0.5416698922301255,-1.0051817875382874
Sloterstrand,1,-1.8885014242617424,-0.7725037180926071
Sloterstrand,1,-0.8493540627183643,-0.5965790708331848
Sloterplas,7,1.876332733176868,0.14907446714539888
Sloterplas,4,3.383193527510171,-0.627744333581045
Sloterplas,4,2.7723138047686215,-0.20699650495249008
Sloterplas,7,0.5183850663907883,0.5512575859153537
Sloterplas,2,0.0069562091897827005,0.8001235662760148
Sloterplas,7,0.7290611432383942,0.47526933227088314
Sloterplas,7,0.7890302044520352,0.43708305351977284
Sloterplas,2,0.05285113998684237,0.7675982093571625
Sloterplas,2,-0.063520978171112,0.827073433759427
Sloterplas,7,1.2373035454305226,0.23007168378147588
Sloterplas,7,0.013374704913534232,0.7287642560942523
Sloterplas,7,0.040205847195140684,0.7116790882153368
Sloterplas,2,-1.328508436579298,1.2696761024571857
Sloterplas,2,-0.9936949650766268,1.1894313897568713
Sloterplas,2,-0.9499922838712093,1.1616029940323545
Sloterplas,2,-1.012104920038869,1.2011542291303134
Sloterplas,2,-1.2210520498804796,1.1957060188314779
Sloterplas,2,-2.677022232530883,1.6874956981077165
Sloterplas,2,-2.1326175274727386,1.514922163269683
Sloterplas,2,-2.1143388117933952,1.5032828926521722
Sloterplas,7,0.6819666816079469,0.5274397285862716
Sloterplas,2,0.05000238079308374,0.6887593458932819
Sloterplas,2,-0.7130306371490365,1.0643794796663102
Sloterplas,2,0.4625357386901619,8.351258261750974
Sloterplas,2,-1.1963261211167657,1.2268005288549155
Sloterplas,2,-1.5859645199807042,1.333598235850457
Sloterplas,2,-1.1999498218013784,1.1508658866103876
Sloterplas,2,-1.242668208385055,1.1780675166654329
Sloterplas,2,-1.236747957231563,1.2267809807527248
Sloterplas,2,-1.3218497920868124,1.2457441697153269
Sloterplas,2,-1.36022222044145,1.2503369380753773
Sloterplas,2,-1.4159989156735906,1.285853659345408
Sloterplas,2,-1.4057841248212724,1.2793492245088955
Sloterplas,8,1.3432307013197284,1.187380262698
Sloterplas,1,-0.2605512632455398,-1.2854583343194192
Sloterplas,2,0.0599855624481936,0.7428364215617245
Sloterplas,2,-0.5613535189777294,0.9856271202230013
Sloterplas,2,-0.2185292442070918,0.9151973528397771
Sloterplas,7,1.0066789311707902,0.4014426921392626
Sloterplas,7,0.9818819977741216,0.4172325443012715
Sloterplas,2,-0.7064646203083553,1.0475388696669552
Sloterplas,2,-1.494295058002548,1.2436539557509627
Sloterplas,2,-0.8955137624443316,1.103125259932796
Sloterplas,2,-0.9120134567332652,1.1136317096365973
Sloterplas,2,-0.9189399744418303,1.1180422828662087
Sloterplas,2,-0.5041941539220471,0.8926333599932849
Sloterplas,2,-0.5118862341141921,0.8975314176324855
Sloterplas,2,-0.6101216457822556,0.9966933179528086
Sloterplas,2,-0.06370653900666458,0.8405954320280693
Sloterplas,2,0.08923758882255489,0.7548132225184927
Sloterplas,1,-1.5114089533359505,0.13398541995855864
Sloterplas,2,-2.2751504502608895,1.5702744546628025
Sloterplas,2,-1.7707545262926097,1.388388056896742
Sloterplas,2,-1.0744741947617584,1.1727631077167613
Sloterplas,2,-1.0931247550759822,1.1846391564760732
Sloterplas,2,-0.7537108928961065,0.7814815443706886
Sloterplas,2,-1.9691544995483308,1.4884345227089086
Sloterplas,2,-2.1321830727664635,1.5164396712790484
Sloterplas,2,-2.08112370064742,1.4839267825138183
Sloterplas,2,-1.8679005877509454,1.3846407582375067
Sloterplas,8,1.8494172753041411,0.8597116444779792
Sloterplas,2,-2.7585754004300007,1.6793361013862018
Sloterplas,2,-2.1927108867260197,1.474742849572859
Sloterplas,2,-2.137984105757072,1.4398946783502655
Sloterplas,2,-0.7476134053470493,1.0235754805734494
Sloterplas,2,-0.5519535136133509,0.9843288292979331
Sloterplas,5,0.503291582391737,0.6462387885236476
Sloterplas,2,-0.5436078624125936,1.004511033875335
Sloterplas,2,-0.17871190982593663,0.9189693508368323
Sloterplas,2,-0.8565384054323427,1.0827071526664316
Sloterplas,4,2.594804770889471,-0.29298989318328633
Sloterplas,4,2.5770874676980844,-0.2817081111328067
Sloterplas,2,0.023080568379686656,0.8814739180067405
Sloterplas,2,-0.2097155107000799,0.9435474228687557
Sloterplas,5,0.6410224717332016,0.634244866783647
Sloterplas,5,0.5993248351276311,0.6607965176259082
Sloterplas,5,1.0984588921623732,0.499027634427981
Sloterplas,5,0.7195776484412303,0.6277089329510378
Sloterplas,5,0.741159219406868,0.6139665153093008
Sloterplas,5,0.6572025337077699,0.6674273055608548
Sloterplas,2,-0.2403794654593261,0.9685612613587319
Sloterplas,2,-0.22646081040074428,0.9596983305215443
Sloterplas,5,0.6992446576999173,0.6793183252638858
Sloterplas,7,1.864931271821284,0.05676869353999333
Sloterplas,7,1.8606732861983324,0.05948003539903899
Sloterplas,0,0.2703748415164808,-1.3974995945828659
Sloterplas,5,1.0564385300975025,0.4615038792250998
Sloterplas,7,2.677533881026524,-0.2379244825271529
Sloterplas,7,2.4974097417070262,-0.2034293866213442
Sloterplas,5,0.7991283075043446,0.6337909246934726
Sloterplas,7,2.016996319980451,-0.07836375322605027
Sloterplas,5,1.9745928662478165,0.28532292336811277
Sloterplas,0,4.420489517027009,-1.117925260955459
Sloterplas,5,1.6002174392935322,0.40325728870457167
Sloterplas,5,2.3416074379840315,0.19771886792680265
Sloterplas,5,2.834795673429287,0.04094713124669785
Sloterplas,5,2.957383521504966,-0.021075055341242276
Sloterplas,5,4.067838999093307,-0.5074407312267524
Sloterplas,4,4.130034432982719,-0.9831320855981723
Sloterplas,7,2.0251944240732054,0.10298233280533024
Sloterplas,7,2.048263373578368,0.08829280259639355
Sloterplas,7,1.9663811585520319,0.1315859992242176
Sloterplas,5,2.702301184429675,-0.052960862422070494
Sloterplas,7,2.002000773637883,-0.9544120663815477
Sloterplas,7,2.182754159407724,-0.0655010705218399
Sloterplas,5,2.371246985149325,0.08386029388722573
Sloterplas,5,2.3770433868107057,0.08016934050034072
Sloterplas,7,2.292161672968219,0.03303453661642929
Sloterplas,5,3.0022387575143616,2.184007370215625
Sloterplas,5,3.031001015887572,-0.05092518040459293
Sloterplas,5,2.5387931840420404,0.061656258451372625
Sloterplas,5,1.7229787468142368,0.3874497851161608
Sloterplas,5,1.427917313081639,0.5100014914534278
Sloterplas,8,4.688154484281612,3.8631018250156903
Sloterplas,5,1.623613344895764,0.36689436663113645
Sloterplas,5,0.6451206288963103,0.7085853707728127
Sloterplas,7,1.0617229419138454,0.46806603588591245
Sloterplas,7,1.202869082214395,0.3568153061857646
Sloterplas,7,1.2040248602075214,0.4109706172355762
Sloterplas,2,0.41832895460856934,0.6656392218436707
Sloterplas,4,2.436203617591981,-0.10245871922083583
Sloterplas,5,0.4316521979625909,0.733181657256405
Sloterplas,5,0.5708530761302969,0.6506411278863832
Sloterplas,5,1.1892632469892224,0.4614346187375734
Sloterplas,5,0.2763936331455398,0.8258681527951905
Sloterplas,2,0.2517935586732206,0.8415326518233052
Sloterplas,8,1.6820556677908372,3.514919063046343
Sloterplas,4,1.6676381030384129,-0.05635465923432661
Sloterplas,2,-0.5973470706991159,1.0977120778593963
Sloterplas,2,-0.45378478057556304,0.8908763773020839
Sloterplas,2,-1.5092277953084492,1.3283851282650345
Sloterplas,2,-1.2265596051643906,1.179335600086187
Sloterplas,2,-0.6632539831900586,1.0491227623134876
Sloterplas,2,-0.5393798818245631,1.0351357907967775
Sloterplas,2,-1.9469240099646001,1.4788301022073806
Sloterplas,2,-1.185134214798321,1.2415465319341457
Sloterplas,2,-2.5693727797259402,1.6349950896227061
Sloterplas,1,-1.5747819184439413,-0.6842147775200824
Sloterplas,2,-1.3101217787146442,1.2932381253368863
Sloterplas,2,-1.3639741717435072,1.479328013150744
Sloterplas,2,-0.6085669180533331,1.0098705494641007
Sloterplas,2,-0.26562344844385044,3.366106568313525
Sloterplas,2,-1.7075777106722632,1.4103440460356202
Sloterplas,2,-3.4885373716857533,1.8998705838422483
Sloterplas,2,-0.8837076724942665,1.1090565443904725
Sloterplas,2,-0.7250079804184547,1.051525773855073
Sloterplas,2,-0.08430374303616144,0.675832406840724
Sloterplas,5,2.117664522886062,0.22784461364658243
Sloterplas,5,2.020715601893457,0.21808794045228505
Sloterplas,5,1.111458909852355,0.5191263388210424
Sloterplas,5,1.1077404635035455,0.5214941202390436
Sloterplas,2,-0.022782156979740217,0.9083355121873002
Sloterplas,8,4.960693738296848,6.766963509119983
Sloterplas,5,1.8066682968846828,0.2712652819395723
Sloterplas,5,2.6573032826752923,-0.07615641630166461
Sloterplas,4,5.1142040859009255,-1.3269729685262104
Sloterplas,7,3.1116379338120743,-0.3879891375318402
Sloterplas,5,2.445814834771449,0.06294414178979513
Sloterplas,5,2.2029294046981516,0.15985820321853417
Sloterplas,7,3.2860186296210165,-1.379904608248991
Sloterplas,7,2.4472921901188354,-0.05656499788840566
Sloterplas,5,0.7216286717578319,0.603297834574998
Sloterplas,5,1.9637586463350523,0.27679361841490624
Sloterplas,5,1.9487982465717515,0.23648279953299725
Sloterplas,1,-0.9756513060728973,-0.76252564134039
Sloterplas,7,0.945077787080102,0.512769881187819
Sloterplas,8,4.851296071256851,6.54268400908438
Sloterplas,8,4.851296120588253,6.542684154935273
Sloterplas,5,0.2859609002755599,0.8015957331047295
Sloterplas,2,0.18660538888449912,0.7383870142337386
Sloterplas,2,-0.20513359804109246,1.6217711336247485
Sloterplas,2,-0.27419231538092237,0.9266347385623236
Sloterplas,2,-0.539569539235146,1.0541744314790316
Sloterplas,8,1.4398150253491693,3.2019575446450426
Sloterplas,2,-0.13647977943756812,0.8271256855040721
Sloterplas,2,-0.81691014833119,1.0970445875148047
Sloterplas,2,-0.9889796485223561,1.1828127303047564
Sloterplas,2,2.528818870722419,9.592588969868741
Sloterplas,2,-0.2511784748517285,2.167850483277898
Sloterplas,7,0.5379077336793946,0.49381431333182435
Sloterplas,2,-0.48798078783575993,0.950640212110199
Sloterplas,2,-1.056157861906748,1.2074489768908199
Sloterplas,7,0.3924120713135036,0.5088412531142857
Sloterplas,7,0.38310866437020646,0.5147653493679529
Sloterplas,2,0.09107374974632716,0.6806904857284198
Sloterplas,1,-2.61313322744164,0.12582249254802502
Sloterplas,2,0.013865085353112086,0.7888090767049375
Sloterplas,2,-0.858815006273167,1.1026428764769296
Sloterplas,2,-0.70277243034936,1.0721749786004606
Sloterplas,2,-1.2437385927326554,1.2376289474790827
Sloterplas,8,1.36762161795982,2.096103436184438
Sloterplas,2,-1.7740563338835247,1.3678169132303657
Sloterplas,2,-2.4190707785434737,0.9703256837496523
Sloterplas,1,-2.562409739646306,-0.28422972934429086
Sloterplas,2,-1.5301506890160033,1.3782861415332799
Sloterplas,2,-0.5722702598433334,1.001088209350252
Sloterplas,2,-1.0002497354060986,1.1611932633149151
Sloterplas,2,-1.958780563656817,1.4228656459567919
Sloterplas,2,-2.004539326960989,1.4520032855242038
Sloterplas,4,2.999466929839449,-0.4594809899345937
Sloterplas,7,3.551264742513034,-0.6345806362738755
Sloterplas,7,3.542697733768227,-0.6291254535951467
Sloterplas,5,0.9734251522020415,0.5597645392398353
Sloterplas,5,1.7674815693058665,0.29113916198413153
Sloterplas,5,1.285520127397515,0.46975487791501847
Sloterplas,5,0.1563908407925061,0.8600397641131635
Sloterplas,5,0.5946123247938577,0.7231818866408691
Sloterplas,4,4.370852278286691,-0.7876134292731366
Sloterplas,5,1.4113490520331424,0.41279225314228857
Sloterplas,5,1.421243035749484,0.4064920974869379
Sloterplas,7,2.6869528017751647,-0.10684577783396143
Sloterplas,5,1.4786422005189768,0.43220715694727574
Sloterplas,5,0.7353046849911545,0.6206689506913795
Sloterplas,8,5.539324779017088,2.3784609012518034
Sloterplas,5,5.329479114800596,-0.8933913757396499
Sloterplas,4,7.8792967691261975,-1.9562012009251009
Sloterplas,4,7.941132344585517,-1.9955760130938738
Sloterplas,5,2.822650106182003,0.01717869977283114
Sloterplas,5,2.893528443226351,-0.0041872477467689885
Sloterplas,5,3.1589649535002966,-0.1073975991415553
Sloterplas,4,3.742366531020123,-0.6208982349179717
Sloterplas,5,1.7844543591172417,0.2794016014368796
Sloterplas,5,2.600321628335348,0.1316694621027749
Sloterplas,5,2.946175451111312,-0.15155004348403273
Sloterplas,5,2.6308382190102977,0.11846317002868266
Sloterplas,8,3.566880371690852,2.044383179203111
Sloterplas,5,1.0514188077215914,0.6007113812601343
Sloterplas,5,1.0905786934855666,0.586188933636404
Sloterplas,5,1.2461683384700877,0.4950296491579607
Sloterplas,5,1.02523798526664,0.6239935935268449
Sloterplas,4,1.1299331164517679,0.03305881089122762
Sloterplas,2,-0.996693700762112,1.204779266980426
Sloterplas,2,0.5264472173093959,3.9550035793805294
Sloterplas,4,2.7597962010148116,-0.4860096460991109
Sloterplas,7,0.4238951885353183,0.5309920351795198
