name,Location_Unique,Lat,Long,Status,review_datetime_utc,Sentiment_Score_mean,Sentiment_Score_median,Sentiment_Score_std,review_rating_mean,review_rating_median,review_rating_std
Stadshaven Amstelkwartier,Park Somerlust,52.34103,4.9158689,unofficial,2019-08-01,0.3622,0.636,0.6130162477455227,3.75,4.5,1.8929694486000914
Stadshaven Amstelkwartier,Park Somerlust,52.34103,4.9158689,unofficial,2019-07-01,,,,3.6666666666666665,4.0,1.5275252316519465
Stadshaven Amstelkwartier,Park Somerlust,52.34103,4.9158689,unofficial,2019-06-01,0.7906,0.7906,0.0,5.0,5.0,0.0
Stadshaven Amstelkwartier,Park Somerlust,52.34103,4.9158689,unofficial,2019-05-01,,,,4.0,4.0,1.4142135623730951
Stadshaven Amstelkwartier,Park Somerlust,52.34103,4.9158689,unofficial,2019-04-01,,,,5.0,5.0,0.0
Stadshaven Amstelkwartier,Park Somerlust,52.34103,4.9158689,unofficial,2019-01-01,,,,5.0,5.0,0.0
Stadshaven Amstelkwartier,Park Somerlust,52.34103,4.9158689,unofficial,2018-09-01,0.9098,0.9098,0.0,2.0,2.0,0.0
Stadshaven Amstelkwartier,Park Somerlust,52.34103,4.9158689,unofficial,2018-08-01,,,,5.0,5.0,0.0
Stadshaven Amstelkwartier,Park Somerlust,52.34103,4.9158689,unofficial,2018-07-01,0.150625,0.21075,0.45506395429653623,4.4,4.0,0.5477225575051663
Stadshaven Amstelkwartier,Park Somerlust,52.34103,4.9158689,unofficial,2018-06-01,-0.1027,-0.1027,0.0,4.0,4.0,0.0
Stadshaven Amstelkwartier,Park Somerlust,52.34103,4.9158689,unofficial,2018-05-01,,,,5.0,5.0,0.0
Stadshaven Amstelkwartier,Park Somerlust,52.34103,4.9158689,unofficial,2018-03-01,,,,4.333333333333333,5.0,1.1547005383792517
Stadshaven Amstelkwartier,Park Somerlust,52.34103,4.9158689,unofficial,2018-01-01,0.7845,0.7845,0.0,4.0,4.0,0.0
Stadshaven Amstelkwartier,Park Somerlust,52.34103,4.9158689,unofficial,2017-10-01,,,,4.0,4.0,0.0
Stadshaven Amstelkwartier,Park Somerlust,52.34103,4.9158689,unofficial,2017-07-01,0.91,0.91,0.0,4.0,4.0,0.0
Stadshaven Amstelkwartier,Park Somerlust,52.34103,4.9158689,unofficial,2016-06-01,0.7351,0.7351,0.0,5.0,5.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2023-10-01,,,,4.5,4.5,0.7071067811865476
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2023-09-01,0.0,0.0,0.0,4.6,5.0,0.5477225575051662
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2023-08-01,0.6002799999999999,0.5859,0.3863333366407823,3.625,4.0,1.3024701806293193
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2023-07-01,0.24018571428571425,0.431,0.484134325122589,3.6666666666666665,4.0,1.1547005383792517
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2023-06-01,0.2345,0.125,0.32449088328230935,4.25,4.5,0.8864052604279185
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2023-05-01,0.19263333333333332,0.4754,0.5437181653516215,4.0,4.5,1.4142135623730951
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2023-04-01,,,,4.5,4.5,0.7071067811865476
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2023-03-01,,,,5.0,5.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2023-02-01,,,,5.0,5.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2023-01-01,0.0,0.0,0.0,4.0,4.0,1.4142135623730951
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2022-11-01,0.0,0.0,0.0,3.0,3.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2022-10-01,0.72165,0.72165,0.17288760800011083,5.0,5.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2022-09-01,0.6363666666666666,0.6117,0.14399587031115396,4.111111111111111,4.0,0.7817359599705717
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2022-08-01,0.31622,0.5789,0.6234751635434691,3.875,4.0,1.1474609652039003
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2022-07-01,0.3266142857142857,0.5994,0.5771991436485084,4.090909090909091,4.0,1.2210278829367867
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2022-06-01,0.19119999999999998,0.19119999999999998,0.9445532383089902,2.5,2.0,1.9148542155126762
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2022-05-01,0.62165,0.62165,0.283054844508975,3.8,4.0,0.8366600265340757
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2022-04-01,0.3506,0.3506,0.0,4.0,4.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2022-03-01,0.4756,0.4756,0.27011479041326114,4.166666666666667,4.5,1.1690451944500122
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2022-02-01,,,,4.0,4.0,1.4142135623730951
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2022-01-01,0.58185,0.58185,0.20004050839767437,5.0,5.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2021-12-01,0.4404,0.4404,0.0,4.75,5.0,0.5
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2021-11-01,0.2732,0.2732,0.0,4.5,4.5,0.7071067811865476
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2021-09-01,0.23316666666666666,0.0,0.4038565132981432,4.5,5.0,0.7559289460184544
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2021-08-01,0.435775,0.56135,0.2934024582378273,4.9,5.0,0.31622776601683794
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2021-07-01,0.5972,0.5244,0.20322676989018937,4.571428571428571,5.0,1.1338934190276817
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2021-06-01,0.5464399999999999,0.5859,0.10661699207912408,4.777777777777778,5.0,0.44095855184409843
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2021-05-01,0.6712,0.6712,0.10154053377838819,5.0,5.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2021-04-01,0.5994,0.5994,0.0,5.0,5.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2021-03-01,0.7248,0.7248,0.09206530291048856,4.5,4.5,0.7071067811865476
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2021-01-01,,,,5.0,5.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2020-12-01,0.9106,0.9106,0.0,5.0,5.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2020-10-01,0.3182,0.3182,0.0,4.666666666666667,5.0,0.5773502691896257
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2020-09-01,0.4923666666666667,0.6369,0.4383507993985335,4.125,4.0,0.6408699444616559
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2020-08-01,0.49946999999999997,0.64475,0.32293648171462797,4.2,4.0,0.7677718959499146
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2020-07-01,0.36635999999999996,0.4215,0.6406047283621937,3.125,3.5,1.4577379737113252
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2020-06-01,0.3982,0.3982,0.5631398405369664,3.6666666666666665,3.5,1.2110601416389966
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2020-05-01,,,,5.0,5.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2020-03-01,-0.8038,-0.8038,0.0,4.0,4.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2020-02-01,0.31245,0.31245,0.4418710275634736,3.8333333333333335,4.0,1.1690451944500122
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2020-01-01,0.6477666666666667,0.6249,0.05173976549360588,5.0,5.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2019-12-01,-0.0516,-0.0516,0.0,4.0,4.0,1.4142135623730951
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2019-11-01,0.6972,0.6972,0.17720095936534888,5.0,5.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2019-10-01,0.36895,0.36895,0.07431692270270612,4.5,5.0,0.9999999999999999
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2019-09-01,0.8899,0.8899,0.0,4.5,4.5,0.5773502691896258
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2019-08-01,0.8016,0.8016,0.0,5.0,5.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2019-07-01,0.38188000000000005,0.4576,0.3761988197748632,4.545454545454546,5.0,0.6875516509523286
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2019-06-01,0.4215,0.4215,0.0,4.0,4.5,1.414213562373095
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2019-04-01,,,,5.0,5.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2019-03-01,0.0,0.0,0.0,3.3333333333333335,4.0,2.0816659994661326
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2019-02-01,0.1989,0.1989,0.0,1.0,1.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2019-01-01,0.5859,0.5859,0.0,5.0,5.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2018-12-01,0.12899999999999998,0.12899999999999998,0.7803630437174738,4.666666666666667,5.0,0.5773502691896257
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2018-11-01,0.7105,0.7105,0.28934809486153523,4.333333333333333,4.5,0.8164965809277259
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2018-10-01,0.0,0.0,0.0,4.4,5.0,0.8944271909999161
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2018-09-01,,,,3.7777777777777777,3.0,0.9718253158075502
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2018-08-01,0.5458428571428572,0.69,0.5705762317083285,4.0476190476190474,4.0,1.2440333788202982
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2018-07-01,0.2571142857142857,0.2625,0.45339521916524966,3.75,4.0,1.1254628677422756
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2018-06-01,0.675775,0.7116,0.1936158115960574,4.5,5.0,0.7559289460184544
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2018-05-01,0.7050666666666667,0.78975,0.3549601649011712,3.5,4.0,1.3363062095621219
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2018-04-01,0.2023,0.2023,0.0,3.6666666666666665,4.0,0.5773502691896257
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2018-03-01,0.7574,0.7574,0.0,5.0,5.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2018-02-01,0.5719,0.5719,0.0,4.5,4.5,0.7071067811865476
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2018-01-01,0.3466,0.4404,0.3105139610387913,4.5,4.5,0.547722557505166
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2017-12-01,0.5292,0.5292,0.15231080066758235,3.8333333333333335,4.5,1.6020819787597222
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2017-11-01,0.2144,0.2144,0.0,4.0,4.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2017-10-01,,,,4.0,4.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2017-09-01,0.546,0.546,0.1760695885154503,4.5,4.5,0.7071067811865476
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2017-08-01,,,,4.0,4.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2017-07-01,0.27065,0.27065,0.38275690065627815,5.0,5.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2017-06-01,,,,3.6666666666666665,4.0,1.5275252316519465
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2017-05-01,0.6369,0.6369,0.0,3.5,3.5,0.7071067811865476
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2017-02-01,,,,5.0,5.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2017-01-01,0.4215,0.4215,0.0,4.0,4.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2016-12-01,0.4215,0.4215,0.0,5.0,5.0,0.0
Strand Blijburg,Strand Blijburg,52.3552096,5.0095073,official,2016-09-01,,,,5.0,5.0,0.0
Strand De Hoge Dijk,De Hoge Dijk,52.2862557,4.9610664,official,2023-09-01,-0.2716,-0.2716,0.0,4.0,4.0,0.0
Strand De Hoge Dijk,De Hoge Dijk,52.2862557,4.9610664,official,2023-07-01,0.5501499999999999,0.5501499999999999,0.3916664460992287,4.666666666666667,5.0,0.5773502691896257
Strand De Hoge Dijk,De Hoge Dijk,52.2862557,4.9610664,official,2023-06-01,0.7061666666666667,0.6005,0.1839734854084504,4.6,5.0,0.5477225575051662
Strand De Hoge Dijk,De Hoge Dijk,52.2862557,4.9610664,official,2023-05-01,0.23654999999999998,0.23654999999999998,0.26155879836090395,5.0,5.0,0.0
Strand De Hoge Dijk,De Hoge Dijk,52.2862557,4.9610664,official,2023-01-01,0.7783,0.7783,0.0,4.0,4.0,1.4142135623730951
Strand De Hoge Dijk,De Hoge Dijk,52.2862557,4.9610664,official,2022-10-01,0.5859,0.5859,0.0,4.5,4.5,0.7071067811865476
Strand De Hoge Dijk,De Hoge Dijk,52.2862557,4.9610664,official,2022-09-01,0.70595,0.6979,0.14147853783053688,4.6,5.0,0.894427190999916
Strand De Hoge Dijk,De Hoge Dijk,52.2862557,4.9610664,official,2022-08-01,0.7968999999999999,0.7968999999999999,0.04511341263970175,4.6,5.0,0.547722557505166
Strand De Hoge Dijk,De Hoge Dijk,52.2862557,4.9610664,official,2022-07-01,,,,4.0,4.0,1.4142135623730951
Strand De Hoge Dijk,De Hoge Dijk,52.2862557,4.9610664,official,2022-06-01,0.65955,0.65955,0.015485638507985412,3.5,4.0,1.7320508075688772
Strand De Hoge Dijk,De Hoge Dijk,52.2862557,4.9610664,official,2022-03-01,,,,5.0,5.0,0.0
Strand De Hoge Dijk,De Hoge Dijk,52.2862557,4.9610664,official,2022-01-01,,,,5.0,5.0,0.0
Strand De Hoge Dijk,De Hoge Dijk,52.2862557,4.9610664,official,2021-12-01,0.6326,0.6326,0.0,5.0,5.0,0.0
Strand De Hoge Dijk,De Hoge Dijk,52.2862557,4.9610664,official,2021-10-01,0.8481,0.8481,0.0,5.0,5.0,0.0
Strand De Hoge Dijk,De Hoge Dijk,52.2862557,4.9610664,official,2021-09-01,0.734,0.734,0.0,5.0,5.0,0.0
Strand De Hoge Dijk,De Hoge Dijk,52.2862557,4.9610664,official,2021-08-01,0.6908,0.6908,0.0,5.0,5.0,0.0
Strand De Hoge Dijk,De Hoge Dijk,52.2862557,4.9610664,official,2020-06-01,0.7311,0.7311,0.0,3.0,3.0,0.0
Strand De Hoge Dijk,De Hoge Dijk,52.2862557,4.9610664,official,2019-09-01,0.296,0.296,0.0,4.0,4.0,0.0
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2023-09-01,0.4404,0.4404,0.0,4.0,4.0,0.0
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2022-12-01,0.7506,0.7506,0.0,5.0,5.0,0.0
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2022-07-01,0.0,0.0,0.0,3.0,3.0,0.0
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2022-04-01,,,,5.0,5.0,0.0
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2022-02-01,,,,3.0,3.0,0.0
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2021-07-01,0.6369,0.6369,0.0,4.0,4.0,0.0
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2021-06-01,,,,3.0,3.0,0.0
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2020-11-01,0.7845,0.7845,0.0,5.0,5.0,0.0
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2020-09-01,,,,2.3333333333333335,2.0,1.5275252316519468
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2020-08-01,0.3977333333333333,0.4215,0.3863985809152686,4.125,4.5,1.1259916264596035
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2020-07-01,-0.7783,-0.7783,0.0,3.5,4.5,1.9748417658131499
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2020-06-01,0.29562499999999997,0.3348,0.4500520886519693,4.0,4.0,1.3093073414159544
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2020-05-01,0.5719,0.5719,0.0,4.666666666666667,5.0,0.5773502691896258
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2019-10-01,,,,4.5,4.5,0.7071067811865476
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2019-09-01,,,,4.0,4.0,0.0
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2019-08-01,0.59196,0.588,0.14349994076653827,4.428571428571429,5.0,0.786795792469443
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2019-07-01,0.1742,0.1742,0.0,4.0,4.0,1.0
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2019-06-01,0.39335,0.39335,0.637173920527198,3.0,3.0,2.8284271247461903
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2019-04-01,,,,5.0,5.0,0.0
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2019-03-01,0.1779,0.1779,0.0,3.0,3.0,0.0
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2019-01-01,,,,5.0,5.0,0.0
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2018-10-01,,,,3.0,3.0,0.0
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2018-09-01,-0.2732,-0.2732,0.0,4.0,4.0,0.0
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2018-07-01,0.765,0.765,0.0,3.5,3.5,0.7071067811865476
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2018-06-01,0.7178,0.7178,0.0,4.0,4.0,0.0
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2018-05-01,,,,1.0,1.0,0.0
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2018-04-01,,,,5.0,5.0,0.0
Strand Diemerpark,Strand Diemerpark,52.3542368,4.9866536,official,2017-08-01,,,,5.0,5.0,0.0
Swimming Nieuwemeer,Nieuwemeer,52.3323645,4.8460792,official,2023-09-01,0.6108,0.6108,0.26771062735722695,4.333333333333333,5.0,1.1547005383792517
Swimming Nieuwemeer,Nieuwemeer,52.3323645,4.8460792,official,2023-07-01,0.0,0.0,0.0,4.666666666666667,5.0,0.5773502691896258
Swimming Nieuwemeer,Nieuwemeer,52.3323645,4.8460792,official,2023-06-01,0.5219,0.5219,0.06576093065034896,4.666666666666667,5.0,0.5773502691896257
Swimming Nieuwemeer,Nieuwemeer,52.3323645,4.8460792,official,2023-05-01,0.4753,0.4753,0.0,5.0,5.0,0.0
Swimming Nieuwemeer,Nieuwemeer,52.3323645,4.8460792,official,2023-04-01,0.5719,0.5719,0.0,5.0,5.0,0.0
Swimming Nieuwemeer,Nieuwemeer,52.3323645,4.8460792,official,2023-02-01,0.8155,0.8155,0.0,5.0,5.0,0.0
Swimming Nieuwemeer,Nieuwemeer,52.3323645,4.8460792,official,2022-10-01,0.5423,0.5423,0.0,5.0,5.0,0.0
Swimming Nieuwemeer,Nieuwemeer,52.3323645,4.8460792,official,2022-09-01,,,,4.0,4.0,0.0
Swimming Nieuwemeer,Nieuwemeer,52.3323645,4.8460792,official,2022-08-01,,,,4.6,5.0,0.894427190999916
Swimming Nieuwemeer,Nieuwemeer,52.3323645,4.8460792,official,2022-07-01,,,,5.0,5.0,0.0
Swimming Nieuwemeer,Nieuwemeer,52.3323645,4.8460792,official,2021-11-01,0.6249,0.6249,0.0,5.0,5.0,0.0
Swimming Nieuwemeer,Nieuwemeer,52.3323645,4.8460792,official,2021-07-01,,,,5.0,5.0,0.0
Swimming Nieuwemeer,Nieuwemeer,52.3323645,4.8460792,official,2020-08-01,0.8481,0.8481,0.0,5.0,5.0,0.0
Waterspeelplaats Gaasperpark,Gaasperplas,52.3092559,4.9883971,official,2023-08-01,-0.8149,-0.8149,0.0,1.0,1.0,0.0
Waterspeelplaats Gaasperpark,Gaasperplas,52.3092559,4.9883971,official,2023-06-01,0.6804,0.6804,0.3661398912983943,4.5,4.5,0.7071067811865476
Waterspeelplaats Gaasperpark,Gaasperplas,52.3092559,4.9883971,official,2022-11-01,,,,5.0,5.0,0.0
Waterspeelplaats Gaasperpark,Gaasperplas,52.3092559,4.9883971,official,2022-09-01,0.0,0.0,0.0,5.0,5.0,0.0
Waterspeelplaats Gaasperpark,Gaasperplas,52.3092559,4.9883971,official,2021-08-01,,,,5.0,5.0,0.0
Waterspeelplaats Gaasperpark,Gaasperplas,52.3092559,4.9883971,official,2021-06-01,0.8442,0.8442,0.0,4.5,4.5,0.5773502691896257
Waterspeelplaats Gaasperpark,Gaasperplas,52.3092559,4.9883971,official,2020-09-01,,,,4.0,4.0,0.0
Waterspeelplaats Gaasperpark,Gaasperplas,52.3092559,4.9883971,official,2020-08-01,0.5106,0.5106,0.0,5.0,5.0,0.0
Waterspeelplaats Gaasperpark,Gaasperplas,52.3092559,4.9883971,official,2020-05-01,,,,5.0,5.0,0.0
Waterspeelplaats Gaasperpark,Gaasperplas,52.3092559,4.9883971,official,2020-04-01,,,,5.0,5.0,0.0
Waterspeelplaats Gaasperpark,Gaasperplas,52.3092559,4.9883971,official,2019-05-01,,,,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2023-11-01,0.2716,0.2716,0.0,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2023-10-01,0.66618,0.6908,0.21737365755767185,4.428571428571429,5.0,1.5118578920369088
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2023-09-01,0.89272,0.9492,0.1296836419908078,4.75,5.0,0.7071067811865477
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2023-08-01,0.8177199999999999,0.8482,0.12423681821424759,4.857142857142857,5.0,0.37796447300922725
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2023-07-01,0.69878,0.8625,0.29934882161117654,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2023-06-01,0.4918666666666667,0.60075,0.3023469905037367,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2023-05-01,0.5574,0.5574,0.0,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2023-04-01,0.8303,0.8303,0.04002224381515858,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2023-03-01,0.1027,0.1027,0.0,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2023-02-01,-0.3412,-0.3412,0.0,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2023-01-01,0.8878999999999999,0.8878999999999999,0.04072935059634509,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2022-12-01,,,,4.0,4.0,1.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2022-11-01,0.7574,0.7574,0.0,4.666666666666667,5.0,0.5773502691896257
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2022-10-01,0.8658,0.8658,0.0,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2022-09-01,0.83365,0.83365,0.1197131780548825,4.5,4.5,0.5773502691896257
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2022-08-01,0.9578,0.9578,0.0,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2022-07-01,0.8074,0.8074,0.0,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2022-06-01,0.5117333333333334,0.4404,0.35058571467379174,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2022-05-01,0.578325,0.74325,0.38993340777625096,4.25,4.0,0.7071067811865475
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2022-04-01,0.5586666666666666,0.7574,0.49048719996890167,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2022-03-01,0.5244,0.5244,0.0,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2022-02-01,0.65175,0.65175,0.3256226727364051,4.666666666666667,5.0,0.5773502691896257
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2022-01-01,0.5994,0.5994,0.0,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2021-12-01,0.5994,0.5994,0.0,4.0,4.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2021-11-01,,,,4.5,4.5,0.7071067811865476
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2021-10-01,0.6217166666666667,0.5831,0.17758313452202232,4.777777777777778,5.0,0.4409585518440987
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2021-09-01,0.44989999999999997,0.5719,0.402996538446672,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2021-08-01,0.7596666666666666,0.7791,0.12617742798667808,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2021-07-01,0.8631500000000001,0.8631500000000001,0.10316687937511734,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2021-06-01,0.76234,0.7003,0.16123184548965505,4.9,5.0,0.31622776601683794
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2021-05-01,0.52562,0.5719,0.21281665113425685,4.833333333333333,5.0,0.38924947208076155
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2021-04-01,0.6089714285714286,0.636,0.32163098272339846,4.818181818181818,5.0,0.40451991747794547
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2021-03-01,0.83355,0.83355,0.061447579285110965,5.0,5.0,0.0
